Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Esteban Cambiasso,2014,Midfielder,31,10,16,Argentina,5,0,1,4,1,0.16,0,0,29,7,24,3,70,7,67,31,12,61,173,136,116,15,37,32,,,,0,,,1,1119,36.1,2,58,31,2,72,,1,0,19,0,,,,,,,,
Willian,2014,Forward,36,25,2,Brazil,2,0,2,0,4,0.06,0,0,55,17,31,2,36,11,13,7,3,,,,,,,,,,,,,,3,1370,38.06,7,101,,,,,3,0,27,4,,,,,,,,
Adrian Mariappa,2014,Defender,12,2,5,Jamaica,0,0,0,0,0,,,,,,,,18,0,14,38,22,78,45,43,35,3,19,6,3,13,0,0,0,0,0,240,20.0,0,18,22,0,15,,3,0,12,1,,,,,,,,
Youssouf Mulumbu,2014,Midfielder,17,2,9,The Democratic Republic Of Congo,0,0,0,0,0,0.0,0,0,12,2,17,0,41,4,26,8,3,76,101,87,75,12,13,11,,,,0,,,0,578,34.0,0,8,13,4,19,,1,1,25,0,,,,,,,,
Bongani Khumalo,2014,Defender,0,0,0,South Africa,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Greg Luer,2014,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Isaac Hayden,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Raheem Sterling,2014,Forward,35,16,11,England,7,0,5,2,2,0.2,0,0,84,33,39,8,37,22,17,13,6,,,,,,,,,,,,,,7,1133,32.37,3,81,,,,,5,0,45,16,,,,,,,,
Carlton Cole,2014,Forward,23,6,10,England,2,1,1,0,0,0.09,0,0,16,6,38,0,4,3,3,16,10,,,,,,,,,,,,,,0,218,9.48,1,3,,,,,2,0,28,8,,,,,,,,
Danny Ings,2014,Forward,35,7,18,England,11,4,4,3,3,0.31,1,0,97,33,34,7,28,22,20,11,6,,,,,,,,,,,,,,4,715,20.43,6,44,,,,,6,0,23,19,,,,,,,,
Brad Guzan,2014,Goalkeeper,34,8,18,United States,,,,,,,,,,,,,,,,,,,,,,,,,9,48,0,4,,,0,954,28.06,,,,,323,0,2,0,1,,101,0,16,69,15,21,149,282
Jozy Altidore,2014,Forward,11,1,4,United States,0,0,0,0,0,0.0,0,0,7,2,29,1,2,4,1,3,2,,,,,,,,,,,,,,0,88,8.0,0,2,,,,,0,0,7,1,,,,,,,,
Christian Atsu,2014,Midfielder,5,2,1,Ghana,0,0,0,0,0,0.0,0,0,4,1,25,0,1,1,1,1,0,100,10,7,4,4,2,1,,,,0,,,1,67,13.4,2,1,100,3,1,,0,0,0,0,,,,,,,,
Anthony Knockaert,2014,Midfielder,9,1,5,France,0,0,0,0,0,0.0,0,0,8,1,13,1,7,3,4,0,0,100,21,24,31,9,1,2,,,,0,,,0,123,13.67,0,40,20,1,2,,0,0,5,0,,,,,,,,
Vurnon Anita,2014,Midfielder,19,4,11,Netherlands,0,0,0,0,0,0.0,0,0,8,1,13,1,43,3,41,24,10,72,81,68,56,9,5,17,,,,1,,,0,585,30.79,0,19,21,4,37,,3,0,17,0,,,,,,,,
Rio Ferdinand,2014,Defender,11,2,8,England,0,0,0,0,0,,,,,,,,24,0,17,82,55,83,57,46,22,0,19,16,2,21,0,0,0,0,0,372,33.82,0,1,0,0,51,,2,0,2,0,,,,,,,,
Wellington Silva,2014,Midfielder,0,0,0,Brazil,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Lee Chung-Yong,2014,Midfielder,3,1,2,South Korea,0,0,0,0,0,0.0,0,0,2,0,0,0,2,0,0,1,1,100,9,3,10,1,0,2,,,,1,,,0,39,13.0,0,6,17,1,2,,0,0,2,0,,,,,,,,
Joel Campbell,2014,Forward,4,0,1,Costa Rica,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,,,,,,,,,,,,,,0,35,8.75,0,4,,,,,0,0,0,0,,,,,,,,
Samir Nasri,2014,Midfielder,24,15,4,France,2,0,1,1,0,0.08,0,0,34,10,29,0,22,18,8,2,0,86,77,57,99,27,0,11,,,,0,,,6,1229,51.21,5,83,22,8,14,,5,0,12,9,,,,,,,,
Robert Elliot,2014,Goalkeeper,3,1,1,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,0,83,27.67,,,,,24,0,0,0,0,,5,0,0,2,0,2,11,26
Tom Ince,2014,Midfielder,7,2,4,England,0,0,0,0,0,0.0,0,0,7,3,43,1,2,3,1,3,1,100,5,10,25,3,0,11,,,,0,,,0,95,13.57,0,4,0,0,4,,0,0,5,1,,,,,,,,
Mark Oxley,2014,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Craig Gardner,2014,Midfielder,35,11,15,England,3,0,3,0,2,0.09,0,0,56,18,32,2,94,14,57,57,29,71,157,194,184,14,49,47,,,,0,,,4,1072,30.63,3,64,23,4,50,,10,0,57,5,,,,,,,,
Scott Dann,2014,Defender,34,13,14,England,2,2,0,0,2,,,,,,,,31,9,54,220,144,61,125,152,118,5,110,76,6,40,0,1,0,1,3,837,24.62,4,7,29,0,110,,6,0,29,1,,,,,,,,
Tom Thorpe,2014,Defender,1,1,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kyle Bartley,2014,Defender,7,2,4,England,0,0,0,0,0,,,,,,,,11,2,10,31,23,100,23,35,16,4,12,9,1,10,0,0,0,0,0,347,49.57,0,2,0,0,17,,2,0,7,2,,,,,,,,
Jordi Gómez,2014,Midfielder,29,7,9,Spain,4,0,0,4,1,0.14,3,0,31,10,32,1,48,11,43,34,13,79,165,128,131,12,18,22,,,,0,,,2,988,34.07,1,60,20,0,25,,7,0,35,2,,,,,,,,
Nenê,2014,Midfielder,8,2,6,Brazil,0,0,0,0,1,0.0,0,0,9,2,22,0,3,3,0,1,0,100,7,9,12,2,2,2,,,,0,,,0,58,7.25,0,20,25,0,2,,0,0,0,0,,,,,,,,
Hallam Hope,2014,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Angeliño,2014,Defender,0,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Cesc Fàbregas,2014,Midfielder,34,23,3,Spain,3,0,3,0,1,0.09,0,0,43,17,40,2,90,16,24,30,15,81,265,190,205,36,28,37,,,,0,,,18,2743,80.68,16,198,29,35,182,,11,1,30,1,,,,,,,,
Sullay Kaikai,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Muhamed Besic,2014,Midfielder,23,7,9,Bosnia And Herzegovina,0,0,0,0,0,0.0,0,0,18,3,17,0,58,7,24,33,17,76,89,112,112,32,9,7,,,,1,,,0,868,37.74,1,11,27,2,84,,8,0,30,0,,,,,,,,
Branislav Ivanovic,2014,Defender,38,26,3,Serbia,4,0,3,1,1,,,,,,,,88,7,38,137,90,85,149,241,167,29,99,68,17,32,0,0,0,0,5,1499,39.45,6,82,18,2,56,,10,1,42,4,,,,,,,,
Leonardo Ulloa,2014,Forward,37,11,19,Argentina,11,3,6,1,2,0.3,2,0,49,18,37,10,51,7,15,38,31,,,,,,,,,,,,,,3,899,24.3,4,23,,,,,3,0,67,12,,,,,,,,
El-Hadji Ba,2014,Midfielder,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Vito Mannone,2014,Goalkeeper,10,1,4,Italy,,,,,,,,,,,,,,,,,,,,,,,,,2,20,0,3,,,0,349,34.9,,,,,97,0,0,0,0,,35,0,6,13,1,15,40,82
Conrad Logan,2014,Goalkeeper,0,0,0,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Chris Kettings,2014,Goalkeeper,0,0,0,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gary Taylor-Fletcher,2014,Forward,1,0,1,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,7,7.0,0,0,,,,,0,0,1,0,,,,,,,,
James McCarthy,2014,Midfielder,28,10,10,Ireland,2,0,2,0,1,0.07,0,0,19,2,11,1,67,9,47,80,35,82,167,150,124,16,36,27,,,,0,,,1,1418,50.64,2,13,15,0,89,,7,0,31,0,,,,,,,,
Charles N'Zogbia,2014,Midfielder,27,8,13,France,0,0,0,0,0,0.0,0,0,27,6,22,0,14,10,5,5,3,71,69,63,147,25,9,25,,,,0,,,2,532,19.7,1,42,19,2,8,,3,0,31,3,,,,,,,,
José Cañas,2014,Midfielder,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Mohamed Diamé,2014,Midfielder,15,2,8,Senegal,4,1,2,1,0,0.27,0,0,17,4,24,0,46,5,17,11,7,83,53,88,103,17,12,9,,,,0,,,0,322,21.47,0,5,20,2,14,,2,0,21,0,,,,,,,,
Samuel Eto'o,2014,Forward,14,4,7,Cameroon,3,2,1,0,2,0.21,0,0,28,10,36,2,4,5,4,7,7,,,,,,,,,,,,,,1,404,28.86,1,9,,,,,1,0,6,2,,,,,,,,
Marcos Rojo,2014,Defender,22,14,3,Argentina,0,0,0,0,0,,,,,,,,53,4,56,139,77,68,120,121,89,7,57,51,5,19,0,0,0,0,0,1324,60.18,0,13,38,2,118,,6,0,24,1,,,,,,,,
Jason Gilchrist,2014,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Daniel Lafferty,2014,Defender,1,1,0,Northern Ireland,0,0,0,0,0,,,,,,,,1,0,0,1,1,100,0,1,2,0,0,2,0,0,0,0,0,0,0,2,2.0,0,0,0,0,0,,0,0,1,0,,,,,,,,
Joe Ledley,2014,Midfielder,32,12,13,Wales,2,1,0,1,0,0.06,0,0,13,3,23,1,64,2,64,68,33,72,192,144,121,10,45,62,,,,1,,,0,997,31.16,2,30,20,0,26,,0,0,11,2,,,,,,,,
Charly Musonda,2014,Midfielder,0,0,0,Belgium,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
James Collins,2014,Defender,27,10,10,Wales,0,0,0,0,0,,,,,,,,38,1,56,289,185,63,59,148,78,0,104,38,5,22,1,0,2,0,0,558,20.67,0,0,0,0,45,,5,1,18,0,,,,,,,,
Milos Veljkovic,2014,Defender,0,0,0,Serbia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Mathieu Flamini,2014,Midfielder,23,13,3,France,1,0,1,0,0,0.04,0,0,7,1,14,0,44,3,49,33,15,75,82,79,61,2,22,15,,,,2,,,1,864,37.57,0,3,33,0,21,,3,0,21,1,,,,,,,,
Mark Schwarzer,2014,Goalkeeper,6,0,4,Australia,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,1,,,0,200,33.33,,,,,57,0,0,0,0,,23,0,5,11,1,9,19,65
Robert Huth,2014,Defender,15,8,4,Germany,1,1,0,0,0,,,,,,,,21,5,46,110,61,76,58,86,51,1,58,31,6,13,0,1,0,0,0,265,17.67,0,0,0,0,12,,2,0,13,1,,,,,,,,
Victor Moses,2014,Midfielder,19,9,6,Nigeria,3,1,1,1,1,0.16,1,0,41,12,29,3,33,8,22,7,5,70,99,146,142,63,15,26,,,,0,,,3,401,21.11,3,127,24,2,7,,3,0,20,3,,,,,,,,
Gareth Barry,2014,Midfielder,33,8,15,England,0,0,0,0,0,0.0,0,0,16,7,44,2,83,4,57,93,61,86,227,167,180,10,44,43,,,,2,,,2,2039,61.79,3,22,23,6,167,,10,1,61,3,,,,,,,,
Jake Gray,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Thomas Robson,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Simon Mignolet,2014,Goalkeeper,36,18,11,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,13,43,1,1,,,0,897,24.92,,,,,202,0,0,0,0,,89,2,41,33,17,27,186,271
Cameron Howieson,2014,Midfielder,0,0,0,New Zealand,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Daniel Osvaldo,2014,Forward,0,0,0,Italy,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Cameron Humphreys-Grant,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Paul Konchesky,2014,Defender,26,5,16,England,1,0,0,1,1,,,,,,,,38,2,42,81,52,74,166,82,89,9,23,37,4,38,0,1,1,0,1,956,36.77,1,60,17,0,66,,3,2,20,0,,,,,,,,
Jack Stephens,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Shola Ameobi,2014,Forward,4,2,2,Nigeria,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,2,2,,,,,,,,,,,,,,0,19,4.75,0,0,,,,,0,0,1,0,,,,,,,,
John O'Shea,2014,Defender,37,6,14,Ireland,0,0,0,0,0,,,,,,,,49,5,73,182,107,71,165,150,91,10,77,48,12,53,1,0,0,1,0,1347,36.41,0,3,0,0,80,,4,0,28,1,,,,,,,,
Isaiah Brown,2014,Midfielder,1,0,1,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,0,,,0,11,11.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Marko Marin,2014,Midfielder,0,0,0,Germany,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Edin Dzeko,2014,Forward,22,11,6,Bosnia And Herzegovina,4,0,2,2,1,0.18,0,0,43,13,30,3,10,11,5,14,11,,,,,,,,,,,,,,2,365,16.59,2,9,,,,,1,0,13,6,,,,,,,,
Nick Powell,2014,Midfielder,3,0,3,England,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,1,1,0,0,4,6,1,2,4,,,,0,,,0,16,5.33,0,1,0,0,1,,0,0,0,0,,,,,,,,
Josh Cullen,2014,Midfielder,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Per Mertesacker,2014,Defender,35,19,7,Germany,0,0,0,0,1,,,,,,,,27,3,72,194,109,74,212,156,65,8,112,46,12,34,0,0,1,0,1,1776,50.74,0,3,33,0,58,,2,0,8,0,,,,,,,,
Luke Shaw,2014,Defender,16,6,5,England,0,0,0,0,0,,,,,,,,23,0,12,56,39,83,42,74,48,11,29,17,1,14,0,0,0,0,0,541,33.81,1,43,16,2,21,,1,1,12,1,,,,,,,,
Lubomir Satka,2014,Defender,0,0,0,Slovakia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Wallace Oliveira,2014,Defender,0,0,0,Brazil,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Joe Hart,2014,Goalkeeper,36,22,7,England,,,,,,,,,,,,,,,,,,,,,,,,,14,34,0,3,,,0,804,22.33,,,,,180,0,1,0,0,,87,1,30,46,11,30,160,228
Ander Herrera,2014,Midfielder,26,15,7,Spain,6,0,4,2,0,0.23,0,0,37,7,19,1,73,13,51,22,5,62,132,150,101,26,12,12,,,,0,,,4,1554,59.77,3,17,53,14,78,,6,0,30,2,,,,,,,,
Sylvain Marveaux,2014,Midfielder,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Michael Dawson,2014,Defender,28,5,14,England,1,1,0,0,0,,,,,,,,40,5,46,219,130,63,87,168,98,1,121,58,7,42,0,0,0,3,0,922,32.93,0,1,100,0,132,,7,0,21,1,,,,,,,,
Mario Balotelli,2014,Forward,16,6,7,Italy,1,0,1,0,2,0.06,0,0,56,20,36,7,13,20,3,12,6,,,,,,,,,,,,,,0,241,15.06,2,5,,,,,5,0,29,12,,,,,,,,
Jed Steer,2014,Goalkeeper,1,0,1,England,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,0,30,30.0,,,,,6,0,0,0,0,,2,0,0,1,0,2,8,4
Gabriel Agbonlahor,2014,Forward,34,9,18,England,6,0,4,2,1,0.18,0,0,53,17,32,5,16,15,8,17,8,,,,,,,,,,,,,,1,601,17.68,2,36,,,,,7,1,41,13,,,,,,,,
Gabriel Paulista,2014,Defender,6,6,0,Brazil,0,0,0,0,0,,,,,,,,3,1,19,43,24,100,31,22,9,0,17,4,1,4,0,0,1,0,1,129,21.5,0,0,0,1,7,,0,0,3,0,,,,,,,,
Russell Griffiths,2014,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sam McQueen,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ben Mee,2014,Defender,33,5,17,England,2,2,0,0,1,,,,,,,,65,2,65,182,136,71,173,191,130,17,86,48,8,44,0,0,0,1,1,1114,33.76,0,56,13,0,99,,10,0,29,0,,,,,,,,
Liam Shephard,2014,Defender,0,0,0,Wales,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Rory Donnelly,2014,Forward,0,0,0,Northern Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Ángelo Henríquez,2014,Forward,0,0,0,Chile,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Ruben Loftus-Cheek,2014,Midfielder,3,0,1,England,0,0,0,0,0,0.0,0,0,1,0,0,0,3,1,4,3,3,33,14,8,7,2,1,1,,,,0,,,0,104,34.67,0,0,0,1,2,,0,0,3,0,,,,,,,,
Harry Panayiotou,2014,Forward,0,0,0,Saint Kitts And Nevis,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Tom Beadling,2014,Defender,0,0,0,Australia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Harry Winks,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sadio Mané,2014,Forward,30,12,13,Senegal,10,0,7,3,0,0.33,0,0,60,25,42,9,40,13,15,7,4,,,,,,,,,,,,,,3,825,27.5,4,47,,,,,5,0,34,24,,,,,,,,
Willy Caballero,2014,Goalkeeper,2,2,0,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,,,0,33,16.5,,,,,9,0,0,0,0,,6,0,1,3,0,0,13,7
Jake Clarke-Salter,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jacob Blyth,2014,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Jonjoe Kenny,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
George Boyd,2014,Midfielder,36,7,17,Scotland,5,0,1,4,2,0.14,0,0,49,13,27,2,114,21,52,58,40,73,171,219,253,30,45,77,,,,0,,,2,655,18.19,3,72,26,1,21,,7,0,40,13,,,,,,,,
Carles Gil,2014,Midfielder,5,0,5,Spain,0,0,0,0,0,0.0,0,0,3,0,0,0,4,1,3,0,0,50,20,30,31,18,0,1,,,,0,,,1,217,43.4,2,32,16,0,8,,1,0,3,0,,,,,,,,
Wilfried Zaha,2014,Forward,31,10,12,Cote D'Ivoire,4,0,4,0,1,0.13,0,0,40,15,38,3,40,14,24,10,3,,,,,,,,,,,,,,2,405,13.06,3,112,,,,,1,0,43,7,,,,,,,,
Hugo Lloris,2014,Goalkeeper,35,18,11,France,,,,,,,,,,,,,,,,,,,,,,,,,8,48,0,1,,,0,913,26.09,,,,,253,0,0,0,0,,107,1,27,42,18,25,148,278
Marco van Ginkel,2014,Midfielder,0,0,0,Netherlands,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kieran Trippier,2014,Defender,38,7,19,England,0,0,0,0,0,,,,,,,,73,5,82,151,93,78,257,214,163,26,73,52,10,53,0,0,0,1,4,1681,44.24,10,341,27,2,216,,2,0,17,2,,,,,,,,
Andy Wilkinson,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Adlène Guédioura,2014,Midfielder,7,5,1,Algeria,0,0,0,0,0,0.0,0,0,5,1,20,0,3,1,1,6,5,100,12,18,12,5,5,3,,,,0,,,0,74,10.57,0,4,0,1,2,,1,0,6,0,,,,,,,,
Nathan Baker,2014,Defender,11,2,7,England,0,0,0,0,0,,,,,,,,14,0,18,102,69,71,18,52,43,0,37,26,1,13,0,0,0,0,0,192,17.45,0,0,0,0,11,,0,0,7,0,,,,,,,,
Cristian Ceballos,2014,Midfielder,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gaël Clichy,2014,Defender,23,13,5,France,1,0,1,0,1,,,,,,,,59,1,77,78,42,80,137,116,89,24,24,37,6,27,0,0,1,0,3,1358,59.04,3,55,15,1,63,,1,0,11,2,,,,,,,,
Pape Souaré,2014,Defender,9,5,4,Senegal,0,0,0,0,0,,,,,,,,13,0,11,13,10,85,30,37,22,3,12,9,1,9,0,0,0,0,0,214,23.78,3,33,24,0,13,,1,0,6,0,,,,,,,,
Eduardo Vargas,2014,Forward,21,5,12,Chile,3,0,3,0,1,0.14,0,0,41,12,29,2,18,16,15,9,3,,,,,,,,,,,,,,2,511,24.33,1,41,,,,,1,0,12,3,,,,,,,,
Álvaro Negredo,2014,Forward,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Tom Heaton,2014,Goalkeeper,38,7,19,England,,,,,,,,,,,,,,,,,,,,,,,,,10,53,1,1,,,0,1001,26.34,,,,,349,0,1,0,0,,128,2,15,51,24,18,153,307
Adrián,2014,Goalkeeper,38,12,15,Spain,,,,,,,,,,,,,,,,,,,,,,,,,8,47,0,2,,,0,1008,26.53,,,,,333,0,3,1,2,,129,3,15,48,20,26,163,342
Erik Lamela,2014,Midfielder,33,15,11,Argentina,2,0,0,1,1,0.06,0,0,38,11,29,1,78,16,43,11,5,83,144,187,237,55,6,39,,,,0,,,7,1132,34.3,8,94,29,10,22,,6,0,50,6,,,,,,,,
Alex Pritchard,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ryan Shawcross,2014,Defender,32,11,13,England,2,0,2,0,0,,,,,,,,41,1,50,240,157,76,84,178,88,11,112,41,6,39,0,0,2,0,1,1141,35.66,1,11,9,0,109,,7,0,27,3,,,,,,,,
Jordon Ibe,2014,Midfielder,12,6,3,England,0,0,0,0,2,0.0,0,0,10,4,40,0,4,1,4,1,1,100,35,46,48,24,4,8,,,,0,,,0,247,20.58,0,25,16,1,3,,0,0,3,0,,,,,,,,
