Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Nicky Butt,2006,Midfielder,31,11,13,England,1,0,1,0,0,0.03,0,0,15,2,13,0,107,3,41,47,0,70,0,171,155,10,15,22,,,,0,,,2,1135,36.61,0,14,21,0,99,,5,0,58,3,,,,,,,,
Ognjen Koroman,2006,Midfielder,1,1,0,Serbia,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,1,1,0,100,0,4,5,1,0,0,,,,0,,,0,10,10.0,0,1,0,0,0,,0,0,0,0,,,,,,,,
Mark Crossley,2006,Goalkeeper,0,0,0,Wales,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jens Lehmann,2006,Goalkeeper,36,18,8,Germany,,,,,,,,,,,,,,,,,,,,,,,,,10,35,0,0,,,1,574,15.94,,,,,145,0,8,0,1,,87,0,27,77,47,0,280,337
Eric Djemba-Djemba,2006,Midfielder,1,0,0,Cameroon,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,,,0,1,1.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Pepe Reina,2006,Goalkeeper,35,19,9,Spain,,,,,,,,,,,,,,,,,,,,,,,,,19,23,0,0,,,0,777,22.2,,,,,247,0,0,0,1,,62,0,26,43,34,0,209,263
Bobby Olejnik,2006,Goalkeeper,0,0,0,Austria,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
John Ruddy,2006,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Robert Hulse,2006,Forward,29,8,14,England,8,4,3,1,7,0.28,0,0,77,26,34,0,18,8,2,15,0,,,,,,,,,,,,,,1,581,20.03,0,11,,,,,6,0,63,16,,,,,,,,
Josip Skoko,2006,Midfielder,28,6,16,Australia,0,0,0,0,1,0.0,0,0,31,4,13,0,56,14,18,50,0,77,0,98,93,2,11,17,,,,0,,,1,853,30.46,0,76,16,0,97,,3,0,35,0,,,,,,,,
Jimmy Bullard,2006,Midfielder,4,2,1,England,2,0,2,0,1,0.5,1,1,12,7,58,0,3,2,1,5,0,100,0,14,19,3,1,5,,,,0,,,1,188,47.0,0,24,25,0,17,,1,0,4,0,,,,,,,,
Cesc Fàbregas,2006,Midfielder,38,19,8,Spain,2,0,2,0,2,0.05,0,0,78,30,38,0,116,23,16,31,0,73,0,218,214,27,9,22,,,,0,,,11,2585,68.03,0,178,29,0,258,,7,0,45,3,,,,,,,,
Niclas Jensen,2006,Defender,0,0,0,Denmark,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Thierry Henry,2006,Forward,17,9,3,France,10,2,6,2,1,0.59,3,1,93,41,44,0,15,15,2,6,0,,,,,,,,,,,,,,4,562,33.06,0,62,,,,,1,0,13,24,,,,,,,,
Paul Dickov,2006,Forward,16,5,8,Scotland,0,0,0,0,0,0.0,0,0,15,5,33,0,11,3,3,0,0,,,,,,,,,,,,,,2,211,13.19,0,19,,,,,4,0,28,12,,,,,,,,
Steed Malbranque,2006,Midfielder,25,12,7,France,2,1,0,1,1,0.08,0,0,31,8,26,0,75,9,10,12,0,80,0,134,126,28,3,3,,,,0,,,4,672,26.88,0,38,21,0,23,,5,0,27,0,,,,,,,,
Vito Mannone,2006,Goalkeeper,0,0,0,Italy,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Dennis Rommedahl,2006,Midfielder,28,5,15,Denmark,0,0,0,0,0,0.0,0,0,32,9,28,0,20,8,12,14,0,95,0,74,100,36,3,6,,,,0,,,2,627,22.39,0,111,28,0,35,,1,0,22,8,,,,,,,,
Obafemi Martins,2006,Forward,33,10,16,Nigeria,11,2,4,5,4,0.33,1,0,93,30,32,0,33,16,9,5,0,,,,,,,,,,,,,,3,779,23.61,0,28,,,,,1,0,39,31,,,,,,,,
Stéphane Henchoz,2006,Defender,12,5,6,Switzerland,0,0,0,0,0,,,,,,,,32,1,7,58,0,94,0,49,32,2,7,6,3,10,0,0,1,0,1,328,27.33,0,1,0,0,32,,4,1,19,0,,,,,,,,
Charles N'Zogbia,2006,Midfielder,22,4,12,France,0,0,0,0,0,0.0,0,0,23,4,17,0,28,10,6,5,0,71,0,76,107,26,8,10,,,,0,,,2,374,17.0,0,39,13,0,18,,2,0,17,1,,,,,,,,
Madjid Bougherra,2006,Defender,5,0,3,Algeria,0,0,0,0,0,,,,,,,,3,0,0,10,0,67,0,5,7,0,0,2,0,8,0,0,0,0,0,55,11.0,0,0,0,0,3,,1,0,2,0,,,,,,,,
Alexa Campana,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Lee Barnard,2006,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Didier Agathe,2006,Midfielder,5,1,1,France,0,0,0,0,0,0.0,0,0,0,0,0,0,8,0,0,4,0,75,0,16,16,5,0,0,,,,0,,,0,50,10.0,0,10,30,0,0,,0,0,0,1,,,,,,,,
André Bikey,2006,Defender,15,7,5,Cameroon,0,0,0,0,0,,,,,,,,36,1,8,70,0,81,0,71,37,1,16,5,5,8,0,0,0,0,0,223,14.87,0,2,0,0,28,,1,1,21,0,,,,,,,,
Francis Jeffers,2006,Forward,10,2,5,England,0,0,0,0,0,0.0,0,0,10,0,0,0,2,4,0,0,0,,,,,,,,,,,,,,1,100,10.0,0,5,,,,,1,0,2,5,,,,,,,,
Mathieu Flamini,2006,Midfielder,20,9,5,France,3,0,3,0,0,0.15,0,0,13,3,23,0,22,0,9,29,0,64,0,46,47,5,4,3,,,,0,,,1,475,23.75,0,24,21,0,24,,3,0,15,0,,,,,,,,
Mark Schwarzer,2006,Goalkeeper,36,12,16,Australia,,,,,,,,,,,,,,,,,,,,,,,,,8,48,0,0,,,0,720,20.0,,,,,215,0,1,0,2,,112,0,32,74,63,0,123,381
Robert Huth,2006,Defender,12,4,6,Germany,1,0,1,0,0,,,,,,,,16,3,14,80,0,75,0,56,30,1,26,11,0,11,0,0,0,1,0,220,18.33,0,0,0,0,13,,3,0,14,1,,,,,,,,
Kelly Youga,2006,Defender,0,0,0,Central African Republic,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Damien Francis,2006,Midfielder,32,4,16,Jamaica,3,0,3,0,1,0.09,0,0,40,16,40,0,59,8,10,37,0,75,0,105,132,3,20,12,,,,0,,,0,604,18.88,0,13,31,0,28,,5,0,51,5,,,,,,,,
Sergio Peter,2006,Midfielder,9,1,7,Germany,0,0,0,0,0,0.0,0,0,3,0,0,0,10,1,2,2,0,90,0,18,20,4,1,1,,,,0,,,0,76,8.44,0,25,20,0,2,,2,0,5,0,,,,,,,,
Darren Ambrose,2006,Midfielder,26,4,16,England,3,1,1,1,2,0.12,0,0,38,14,37,0,33,10,12,17,0,64,0,75,95,16,7,14,,,,0,,,1,511,19.65,0,95,22,0,29,,1,0,24,6,,,,,,,,
Stephen O'Halloran,2006,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gareth Barry,2006,Midfielder,35,10,10,England,8,1,1,6,1,0.23,5,0,47,19,40,0,87,11,31,91,0,83,0,191,191,30,18,7,,,,0,,,4,1414,40.4,0,201,26,0,135,,7,1,59,10,,,,,,,,
Andy Griffin,2006,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gary Naysmith,2006,Defender,15,7,2,Scotland,1,1,0,0,0,,,,,,,,34,2,4,55,0,79,0,49,31,1,4,6,4,10,0,0,0,0,0,300,20.0,0,19,26,0,22,,0,0,9,1,,,,,,,,
Abdoulaye Méité,2006,Defender,35,16,11,Cote D'Ivoire,0,0,0,0,0,,,,,,,,62,1,16,199,0,85,0,113,92,8,22,18,11,43,0,0,0,2,0,857,24.49,0,0,0,0,58,,4,0,40,1,,,,,,,,
Zoltán Stieber,2006,Forward,0,0,0,Hungary,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Robert Green,2006,Goalkeeper,26,11,14,England,,,,,,,,,,,,,,,,,,,,,,,,,9,39,0,0,,,0,568,21.85,,,,,200,0,0,0,0,,86,0,19,46,49,0,128,298
Paul Konchesky,2006,Defender,22,4,15,England,0,0,0,0,0,,,,,,,,58,4,19,79,0,74,0,102,68,14,15,11,3,39,0,0,0,1,2,917,41.68,0,81,20,0,72,,7,1,18,1,,,,,,,,
Ole Gunnar Solskjaer,2006,Forward,19,12,4,Norway,7,1,4,2,1,0.37,0,0,31,13,42,0,13,5,1,1,0,,,,,,,,,,,,,,0,305,16.05,0,24,,,,,1,0,10,8,,,,,,,,
Chris Powell,2006,Defender,15,2,9,England,0,0,0,0,0,,,,,,,,22,0,8,27,0,68,0,35,30,4,4,2,1,17,1,0,0,0,0,249,16.6,0,22,27,0,17,,0,1,9,0,,,,,,,,
Oliver Bozanic,2006,Midfielder,0,0,0,Australia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Paulo Ferreira,2006,Defender,24,13,3,Portugal,0,0,0,0,0,,,,,,,,63,0,14,82,0,76,0,111,79,8,15,11,9,12,0,0,0,0,0,783,32.63,0,38,26,0,54,,5,0,21,0,,,,,,,,
Emanuel Pogatetz,2006,Defender,35,11,14,Austria,2,2,0,0,0,,,,,,,,82,4,16,273,0,84,0,183,118,3,60,32,9,41,0,0,0,1,4,964,27.54,0,15,13,0,71,,10,0,43,1,,,,,,,,
Shola Ameobi,2006,Forward,12,2,7,Nigeria,3,0,3,0,0,0.25,1,0,20,7,35,0,12,8,3,6,0,,,,,,,,,,,,,,1,203,16.92,0,3,,,,,1,0,29,10,,,,,,,,
Gabriel Zakuani,2006,Defender,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
John O'Shea,2006,Defender,32,24,4,Ireland,4,0,3,1,0,,,,,,,,58,3,5,66,0,76,0,80,63,0,12,7,5,16,0,0,0,0,1,1040,32.5,0,19,21,0,79,,2,0,20,0,,,,,,,,
Talal El Karkouri,2006,Defender,36,8,19,Morocco,3,0,3,0,1,,,,,,,,63,5,53,308,0,79,0,151,98,17,43,29,11,56,0,0,0,1,1,1193,33.14,0,21,24,0,135,,8,0,35,1,,,,,,,,
Aaron Mokoena,2006,Midfielder,27,13,9,South Africa,0,0,0,0,0,0.0,0,0,9,0,0,0,37,5,12,32,0,78,0,73,61,2,18,8,,,,0,,,0,622,23.04,0,3,0,0,44,,6,0,27,0,,,,,,,,
Simon Davies,2006,Midfielder,29,7,14,Wales,2,0,1,1,0,0.07,0,0,45,12,27,0,56,13,19,29,0,86,0,103,116,16,8,9,,,,0,,,3,829,28.59,0,134,34,0,50,,2,0,19,2,,,,,,,,
Phil Neville,2006,Midfielder,35,14,9,England,1,0,1,0,0,0.03,0,0,11,2,18,0,84,6,25,109,0,74,0,140,95,4,16,9,,,,0,,,5,1423,40.66,0,105,21,0,95,,7,0,41,2,,,,,,,,
Defendi,2006,Defender,0,0,0,Brazil,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Djibril Cissé,2006,Forward,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Darren Randolph,2006,Goalkeeper,1,0,0,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,0,14,14.0,,,,,4,0,0,0,0,,3,0,0,0,0,0,1,18
Neil Mellor,2006,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
James Chambers,2006,Defender,12,1,9,England,0,0,0,0,0,,,,,,,,33,1,2,44,0,79,0,43,38,1,6,9,2,12,0,0,0,0,0,188,15.67,0,2,50,0,10,,1,0,10,0,,,,,,,,
Fitz Hall,2006,Defender,24,4,15,England,0,0,0,0,0,,,,,,,,45,1,15,126,0,71,0,102,63,4,39,17,2,38,1,0,0,1,0,512,21.33,0,7,29,0,55,,3,1,30,1,,,,,,,,
Andriy Shevchenko,2006,Forward,30,20,2,Ukraine,4,0,1,3,0,0.13,0,0,61,31,51,0,27,11,5,0,0,,,,,,,,,,,,,,6,455,15.17,0,23,,,,,1,0,18,16,,,,,,,,
Hossam Ghaly,2006,Midfielder,21,8,7,Egypt,1,0,1,0,0,0.05,0,0,14,4,29,0,55,3,9,16,0,78,0,112,142,14,7,14,,,,0,,,2,585,27.86,0,33,21,0,39,,4,1,26,6,,,,,,,,
Joe Hart,2006,Goalkeeper,1,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,0,24,24.0,,,,,11,0,0,0,0,,2,0,1,0,2,0,1,7
Adam Hammill,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ian Walker,2006,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Michael Dawson,2006,Defender,37,16,12,England,1,1,0,0,0,,,,,,,,76,3,19,354,0,75,0,182,94,3,70,46,6,52,1,0,0,0,1,1352,36.54,0,6,50,0,183,,6,0,38,2,,,,,,,,
Gabriel Agbonlahor,2006,Forward,38,11,10,England,9,1,5,2,0,0.24,0,0,59,27,46,0,52,12,8,26,0,,,,,,,,,,,,,,4,732,19.26,0,100,,,,,2,0,50,21,,,,,,,,
Ashley Grimes,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Chris Morgan,2006,Defender,24,6,12,England,1,1,0,0,1,,,,,,,,47,3,14,180,0,81,0,131,82,0,53,34,5,32,0,0,0,0,1,540,22.5,0,1,0,0,41,,6,0,34,0,,,,,,,,
Dejan Stefanovic,2006,Defender,20,10,5,Serbia,0,0,0,0,0,,,,,,,,50,2,11,110,0,78,0,88,68,2,27,9,7,17,0,0,0,1,0,567,28.35,0,28,32,0,46,,4,0,33,1,,,,,,,,
Franck Songo'o,2006,Midfielder,0,0,0,Cameroon,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jimmy Floyd Hasselbaink,2006,Forward,25,5,14,Netherlands,2,0,1,1,1,0.08,0,0,30,9,30,0,17,9,1,5,0,,,,,,,,,,,,,,3,305,12.2,0,9,,,,,3,0,17,8,,,,,,,,
Viktor Unnar Illugason,2006,Forward,0,0,0,Iceland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Charlie Daniels,2006,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Alan Stubbs,2006,Defender,23,9,8,England,2,1,1,0,0,,,,,,,,40,4,19,181,0,78,0,83,43,2,23,11,7,23,1,0,0,0,0,661,28.74,0,2,50,0,66,,3,0,17,0,,,,,,,,
Mark Cook,2006,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Simon Cox,2006,Forward,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Anthony McNamee,2006,Midfielder,7,0,6,England,0,0,0,0,0,0.0,0,0,7,1,14,0,6,3,2,4,0,67,0,11,21,1,0,1,,,,0,,,0,56,8.0,0,26,23,0,2,,0,0,4,1,,,,,,,,
Scott Carson,2006,Goalkeeper,36,8,19,England,,,,,,,,,,,,,,,,,,,,,,,,,11,55,0,0,,,0,772,21.44,,,,,243,0,1,0,0,,122,2,13,43,67,0,114,414
David Edgar,2006,Defender,3,0,1,Canada,1,0,1,0,0,,,,,,,,4,0,5,14,0,75,0,7,5,1,1,1,0,4,0,0,0,0,0,89,29.67,0,1,0,0,8,,0,0,1,0,,,,,,,,
Przemyslaw Kazimierczak,2006,Goalkeeper,0,0,0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lloyd Doyley,2006,Defender,21,3,11,Jamaica,0,0,0,0,0,,,,,,,,32,0,14,67,0,69,0,53,37,2,11,7,4,29,1,0,0,0,0,401,19.1,0,16,31,0,29,,1,0,14,0,,,,,,,,
Peter Enckelman,2006,Goalkeeper,0,0,0,Finland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Julio Arca,2006,Midfielder,21,8,6,Argentina,2,0,0,2,0,0.1,0,0,19,4,21,0,59,7,10,32,0,83,0,84,88,8,4,6,,,,0,,,1,721,34.33,0,17,35,0,68,,3,0,24,0,,,,,,,,
Gaël Clichy,2006,Defender,27,14,5,France,0,0,0,0,0,,,,,,,,134,1,48,140,0,81,0,204,107,29,14,19,7,27,0,0,0,0,0,1268,46.96,0,77,14,0,45,,2,0,21,1,,,,,,,,
Eddie Nolan,2006,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David Mannix,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Zoltán Harsányi,2006,Forward,0,0,0,Slovakia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Hatem Trabelsi,2006,Defender,20,7,10,Tunisia,1,0,0,1,1,,,,,,,,29,7,9,14,0,93,0,75,95,12,8,10,5,17,0,0,0,0,1,466,23.3,0,65,25,0,12,,2,0,28,1,,,,,,,,
Michael Ballack,2006,Midfielder,26,19,2,Germany,5,4,1,0,0,0.19,0,1,45,12,27,0,78,7,13,51,0,71,0,138,143,5,20,23,,,,0,,,1,1067,41.04,0,24,33,0,98,,7,1,67,2,,,,,,,,
Arnold Mvuemba,2006,Midfielder,7,0,3,France,1,0,1,0,0,0.14,0,0,4,2,50,0,5,1,1,1,0,60,0,5,18,0,0,0,,,,0,,,0,113,16.14,0,0,0,0,10,,1,0,8,1,,,,,,,,
Carl Parisio,2006,Defender,0,0,0,France,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
James Troisi,2006,Forward,0,0,0,Australia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Aliaksandr Hleb,2006,Midfielder,33,16,7,Belarus,2,0,2,0,0,0.06,0,0,30,7,23,0,82,12,23,21,0,77,0,194,184,55,1,8,,,,0,,,4,1495,45.3,0,47,21,0,45,,1,0,25,3,,,,,,,,
Noé Pamarot,2006,Defender,23,8,9,France,2,2,0,0,1,,,,,,,,77,1,13,109,0,77,0,150,73,6,35,11,4,31,0,0,0,0,0,549,23.87,0,17,24,0,22,,4,0,24,0,,,,,,,,
Mart Poom,2006,Goalkeeper,1,0,0,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,0,12,12.0,,,,,6,0,0,0,0,,4,0,0,0,0,0,12,17
Tom Heaton,2006,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ibrahima Sonko,2006,Defender,23,10,9,Senegal,1,1,0,0,0,,,,,,,,50,1,24,186,0,88,0,113,54,5,43,23,6,28,0,0,0,0,0,520,22.61,0,2,50,0,41,,3,1,13,0,,,,,,,,
Besian Idrizaj,2006,Forward,0,0,0,Austria,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Michael Duberry,2006,Defender,8,2,4,England,0,0,0,0,0,,,,,,,,18,1,5,40,0,78,0,42,11,1,16,1,2,10,0,0,0,0,0,168,21.0,0,1,0,0,10,,1,0,6,1,,,,,,,,
Iain Turner,2006,Goalkeeper,1,0,1,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,,,0,25,25.0,,,,,8,0,0,0,0,,7,0,1,0,3,0,3,12
Emile Heskey,2006,Forward,34,8,20,England,8,2,5,1,2,0.24,0,0,60,23,38,0,37,15,11,48,0,,,,,,,,,,,,,,2,832,24.47,0,30,,,,,7,0,75,29,,,,,,,,
Nicklas Bendtner,2006,Forward,0,0,0,Denmark,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Matthew Etherington,2006,Midfielder,27,8,16,England,0,0,0,0,1,0.0,0,0,24,7,29,0,31,8,8,18,0,90,0,75,127,19,2,4,,,,0,,,1,664,24.59,0,207,18,0,29,,2,0,16,6,,,,,,,,
Ian Ross,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Collins Mbesuma,2006,Forward,0,0,0,Zambia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Ryan Shawcross,2006,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Bruno Berner,2006,Defender,1,0,1,Switzerland,0,0,0,0,0,,,,,,,,4,0,1,2,0,50,0,8,9,0,1,2,0,1,0,0,0,0,0,39,39.0,0,3,0,0,3,,0,0,2,0,,,,,,,,
Gary Speed,2006,Midfielder,38,16,14,Wales,8,0,1,7,0,0.21,5,0,46,13,28,0,86,16,19,101,0,76,0,172,174,8,36,28,,,,0,,,3,1297,34.13,0,122,17,0,94,,4,0,65,2,,,,,,,,
Antti Niemi,2006,Goalkeeper,31,7,11,Finland,,,,,,,,,,,,,,,,,,,,,,,,,6,45,0,0,,,0,648,20.9,,,,,233,0,1,0,0,,99,0,16,29,44,0,77,351
Jermaine Pennant,2006,Midfielder,34,18,9,England,1,0,1,0,0,0.03,0,0,13,6,46,0,33,2,9,8,0,79,0,104,159,29,4,9,,,,0,,,4,755,22.21,0,204,31,0,30,,4,0,31,3,,,,,,,,
Danny Mills,2006,Defender,1,1,0,England,0,0,0,0,0,,,,,,,,1,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6.0,0,0,0,0,1,,0,0,0,0,,,,,,,,
Anthony Grant,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gerard Piqué,2006,Defender,0,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
James Ashmore,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kevin Phillips,2006,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Geremi,2006,Midfielder,19,11,1,Cameroon,1,0,1,0,0,0.05,0,1,11,2,18,0,43,4,13,57,0,81,0,86,51,15,20,12,,,,0,,,1,685,36.05,0,66,17,0,52,,0,0,6,0,,,,,,,,
Florent Sinama-Pongolle,2006,Forward,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Emiliano Insúa,2006,Defender,2,0,2,Argentina,0,0,0,0,0,,,,,,,,5,0,2,5,0,60,0,8,9,2,0,2,0,3,0,0,0,0,0,91,45.5,0,5,20,0,1,,0,0,4,0,,,,,,,,
Kristofer Haestad,2006,Midfielder,2,0,2,Norway,0,0,0,0,0,0.0,0,0,0,0,0,0,4,0,1,3,0,100,0,5,5,0,0,1,,,,0,,,0,18,9.0,0,0,0,0,1,,1,0,2,0,,,,,,,,
