Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Matt Grimes,2017,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sam Baldock,2017,Forward,2,0,2,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,7,3.5,0,0,,,,,0,0,0,0,,,,,,,,
Dwight McNeil,2017,Midfielder,1,0,1,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1.0,0,0,,,,,0,0,0,0,,,,,,,,
Bruno Martins Indi,2017,Defender,17,2,8,Netherlands,0,0,0,0,0,,,,,,,,21,1,21,76,39,57,55,52,42,0,25,21,1,27,0,1,1,0,0,351,20.65,0,4,75,0,27,,3,0,12,1,,,,,,,,
José Holebas,2017,Defender,28,9,14,Greece,0,0,0,0,0,,,,,,,,51,7,29,81,43,61,160,136,142,23,45,35,5,47,0,1,0,0,4,958,34.21,6,210,21,0,55,,7,0,37,1,,,,,,,,
Kyle Scott,2017,Midfielder,0,0,0,United States,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ahmed Hegazi,2017,Defender,38,6,19,Egypt,2,2,0,0,0,,,,,,,,58,0,60,270,152,66,183,192,145,22,103,84,10,55,0,1,0,1,0,1186,31.21,0,10,30,1,135,,4,0,24,2,,,,,,,,
Petr Cech,2017,Goalkeeper,34,16,12,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,11,48,0,6,,,0,811,23.85,,,,,184,0,1,0,0,,91,1,20,31,6,22,223,225
Claudio Yacob,2017,Midfielder,16,2,9,Argentina,0,0,0,0,0,0.0,0,0,8,1,13,0,36,1,16,25,12,75,75,68,72,2,18,28,,,,0,,,0,374,23.38,0,0,0,0,19,,5,0,25,0,,,,,,,,
Manuel Lanzini,2017,Midfielder,27,7,11,Argentina,5,0,4,1,0,0.19,0,0,44,18,41,3,20,12,30,5,1,55,165,123,135,65,3,10,,,,1,,,6,1214,44.96,6,82,20,6,31,,4,0,9,3,,,,,,,,
Mathieu Debuchy,2017,Defender,0,0,0,France,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Harry Souttar,2017,Defender,0,0,0,Australia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nikola Vlasic,2017,Midfielder,12,3,5,Croatia,0,0,0,0,0,0.0,0,0,5,1,20,0,9,2,9,9,4,56,39,34,45,13,5,14,,,,0,,,0,203,16.92,2,8,25,2,2,,0,0,7,1,,,,,,,,
Tommie Hoban,2017,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Olufela Olomola,2017,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Mesut Özil,2017,Midfielder,26,13,9,Germany,4,1,0,3,0,0.15,0,0,39,14,36,4,20,13,12,5,2,65,100,79,92,36,1,12,,,,0,,,8,1809,69.58,13,98,26,18,57,,4,0,18,12,,,,,,,,
Scott Malone,2017,Defender,22,4,12,England,0,0,0,0,0,,,,,,,,39,2,26,38,13,74,89,76,65,15,14,13,2,23,0,2,0,0,1,493,22.41,0,46,7,0,41,,3,0,19,0,,,,,,,,
Kasper Schmeichel,2017,Goalkeeper,33,11,12,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,8,47,1,2,,,0,1032,31.27,,,,,331,0,3,0,0,,93,2,20,25,7,25,107,273
Arthur Masuaku,2017,Defender,27,8,9,The Democratic Republic Of Congo,0,0,0,0,0,,,,,,,,58,3,26,33,11,64,143,194,165,83,23,20,4,29,0,0,0,0,3,683,25.3,3,100,14,1,28,,5,0,30,2,,,,,,,,
Nathan Trott,2017,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ben Sheaf,2017,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Marc Pugh,2017,Midfielder,20,8,6,England,0,0,0,0,1,0.0,0,0,19,5,26,1,7,4,13,13,7,43,48,42,65,19,8,16,,,,0,,,0,469,23.45,0,32,13,3,17,,2,0,7,2,,,,,,,,
Josh Pask,2017,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nathan Broadhead,2017,Midfielder,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Didier Ndong,2017,Midfielder,0,0,0,Gabon,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Steve Cook,2017,Defender,34,10,15,England,2,2,0,0,1,,,,,,,,37,4,54,225,122,51,138,189,108,1,137,68,5,53,1,3,1,1,1,1321,38.85,1,6,0,0,104,,5,0,22,1,,,,,,,,
Max Sanders,2017,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Benik Afobe,2017,Forward,17,4,7,The Democratic Republic Of Congo,0,0,0,0,0,0.0,0,0,8,3,38,2,4,4,0,6,5,,,,,,,,,,,,,,0,152,8.94,0,2,,,,,0,0,9,4,,,,,,,,
Sheyi Ojo,2017,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Emerson,2017,Defender,5,2,3,Italy,0,0,0,0,0,,,,,,,,6,0,2,9,5,67,17,19,9,5,3,1,1,4,0,0,0,0,1,131,26.2,0,15,13,0,4,,0,0,3,0,,,,,,,,
Ryan Inniss,2017,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Federico Fernández,2017,Defender,30,7,16,Argentina,1,1,0,0,0,,,,,,,,40,2,38,198,123,73,129,134,105,1,72,63,7,44,1,0,0,0,1,1210,40.33,1,4,25,0,93,,5,0,29,2,,,,,,,,
Demarai Gray,2017,Midfielder,35,12,14,England,3,0,2,0,1,0.09,0,0,36,9,25,2,17,16,11,11,2,88,99,90,104,38,5,24,,,,1,,,1,557,15.91,4,86,21,1,26,,2,0,7,4,,,,,,,,
Yannick Bolasie,2017,Forward,16,3,8,The Democratic Republic Of Congo,1,0,1,0,0,0.06,0,0,19,7,37,2,8,3,4,7,3,,,,,,,,,,,,,,0,210,13.13,1,53,,,,,0,0,12,4,,,,,,,,
Shaun Hobson,2017,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tiemoué Bakayoko,2017,Midfielder,29,18,6,France,2,1,0,1,1,0.07,0,0,40,9,23,3,64,17,37,36,22,64,169,164,155,36,40,36,,,,2,,,2,1108,38.21,1,5,20,0,44,,3,1,50,2,,,,,,,,
Wilfried Bony,2017,Forward,15,3,8,Cote D'Ivoire,2,0,2,0,0,0.13,0,0,20,7,35,2,5,5,2,15,10,,,,,,,,,,,,,,0,208,13.87,0,0,,,,,2,0,7,2,,,,,,,,
Aaron Ramsey,2017,Midfielder,24,14,8,Wales,7,0,6,1,2,0.29,0,0,56,25,45,6,35,11,24,6,4,77,128,107,122,29,10,16,,,,0,,,8,1239,51.63,9,17,18,10,43,,0,0,28,0,,,,,,,,
Damien Delaney,2017,Defender,2,0,2,Ireland,0,0,0,0,0,,,,,,,,2,0,3,7,5,50,6,3,4,1,0,4,0,5,0,0,0,0,0,38,19.0,0,0,0,0,3,,0,0,0,0,,,,,,,,
Liam Rosenior,2017,Defender,3,1,1,England,0,0,0,0,0,,,,,,,,4,0,4,7,4,75,5,6,5,0,2,1,0,3,0,0,0,0,0,65,21.67,0,1,0,0,3,,0,0,1,0,,,,,,,,
Claudio Bravo,2017,Goalkeeper,3,3,0,Chile,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,,,0,55,18.33,,,,,10,0,0,0,0,,4,0,0,2,2,2,16,10
Kieran Gibbs,2017,Defender,33,4,17,England,0,0,0,0,0,,,,,,,,41,4,48,82,41,59,169,117,104,24,42,39,7,44,0,0,0,1,1,1014,30.73,3,74,26,0,39,,3,0,22,1,,,,,,,,
James Ward-Prowse,2017,Midfielder,30,5,12,England,3,0,3,0,1,0.1,0,1,28,14,50,1,23,7,8,18,14,70,98,61,102,5,21,50,,,,0,,,3,747,24.9,8,159,23,0,18,,3,0,18,0,,,,,,,,
Ethan Ampadu,2017,Defender,1,1,0,Wales,0,0,0,0,0,,,,,,,,1,0,0,2,1,100,0,2,2,0,1,2,0,1,0,0,0,0,0,19,19.0,0,0,0,0,1,,0,0,0,0,,,,,,,,
Islam Slimani,2017,Forward,16,5,8,Algeria,1,0,1,0,0,0.06,0,0,7,4,57,2,2,0,1,3,2,,,,,,,,,,,,,,1,157,9.81,0,7,,,,,1,0,3,4,,,,,,,,
Theo Walcott,2017,Forward,20,8,7,England,3,0,3,0,0,0.15,0,0,19,9,47,3,28,6,9,11,5,,,,,,,,,,,,,,3,326,16.3,5,48,,,,,2,0,7,12,,,,,,,,
Eduardo,2017,Goalkeeper,0,0,0,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ainsley Maitland-Niles,2017,Midfielder,15,7,4,England,0,0,0,0,1,0.0,0,0,5,0,0,0,25,1,12,22,8,68,73,56,59,20,6,14,,,,0,,,0,536,35.73,1,20,25,0,22,,1,0,10,0,,,,,,,,
Des Hutchinson,2017,Midfielder,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Leighton Baines,2017,Defender,22,7,9,England,2,0,0,2,0,,,,,,,,25,1,25,47,15,52,87,64,48,8,14,20,5,34,0,0,0,0,3,754,34.27,4,75,28,0,28,,1,0,7,1,,,,,,,,
George Thomas,2017,Forward,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Fredrik Ulvestad,2017,Midfielder,0,0,0,Norway,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Fabian Delph,2017,Midfielder,22,19,2,England,1,0,1,0,0,0.05,0,0,10,3,30,0,46,4,30,35,11,74,149,114,77,30,21,31,,,,1,,,2,1614,73.36,1,13,23,0,52,,2,0,15,0,,,,,,,,
Mousa Dembélé,2017,Midfielder,28,16,6,Belgium,0,0,0,0,0,0.0,0,0,11,3,27,0,36,4,33,12,7,67,181,141,136,68,9,16,,,,0,,,0,1422,50.79,0,1,100,1,37,,6,0,48,0,,,,,,,,
Mamadou Sakho,2017,Defender,19,7,5,France,1,0,1,0,1,,,,,,,,21,1,30,99,61,67,140,75,51,6,41,35,6,23,0,1,1,0,2,739,38.89,2,0,0,1,28,,1,0,3,0,,,,,,,,
Mario Pasalic,2017,Midfielder,0,0,0,Croatia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Marcin Bulka,2017,Goalkeeper,0,0,0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jon Gorenc Stankovic,2017,Defender,0,0,0,Slovenia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Rolando Aarons,2017,Midfielder,4,0,3,England,0,0,0,0,0,0.0,0,0,2,1,50,0,4,0,1,0,0,100,9,12,14,4,1,3,,,,0,,,0,41,10.25,0,2,50,0,1,,0,0,1,1,,,,,,,,
Saido Berahino,2017,Forward,15,3,8,Burundi,0,0,0,0,0,0.0,0,0,10,4,40,3,2,2,1,2,0,,,,,,,,,,,,,,1,95,6.33,1,4,,,,,0,0,6,4,,,,,,,,
Wilfred Ndidi,2017,Midfielder,33,11,11,Nigeria,0,0,0,0,2,0.0,0,0,41,6,15,0,138,14,50,95,47,64,296,313,260,33,117,75,,,,0,,,3,1684,51.03,0,9,11,7,79,,6,2,60,1,,,,,,,,
Ahmed Musa,2017,Forward,0,0,0,Nigeria,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Emre Can,2017,Midfielder,26,16,4,Germany,3,2,1,0,1,0.12,0,0,27,8,30,1,67,5,28,32,20,81,196,163,123,24,46,49,,,,0,,,4,1543,59.35,5,11,45,11,76,,8,0,27,0,,,,,,,,
José Fonte,2017,Defender,8,2,3,Portugal,0,0,0,0,0,,,,,,,,11,2,14,36,25,55,32,38,30,1,21,19,3,11,0,0,0,0,1,347,43.38,1,3,67,0,30,,0,0,6,0,,,,,,,,
Rajiv van La Parra,2017,Forward,33,8,15,Netherlands,3,0,3,0,1,0.09,1,0,43,15,35,1,41,17,21,7,6,,,,,,,,,,,,,,0,633,19.18,1,84,,,,,3,1,29,3,,,,,,,,
Jack Payne,2017,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sofiane Feghouli,2017,Midfielder,0,0,0,Algeria,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Pedro Chirivella,2017,Midfielder,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Brahim Díaz,2017,Forward,5,4,0,Spain,0,0,0,0,0,0.0,0,0,3,1,33,1,1,1,1,0,0,,,,,,,,,,,,,,0,28,5.6,0,1,,,,,0,0,1,0,,,,,,,,
Luciano Narsingh,2017,Forward,18,3,12,Netherlands,1,0,0,1,1,0.06,0,0,9,5,56,1,7,1,3,3,0,,,,,,,,,,,,,,0,194,10.78,2,23,,,,,0,0,3,4,,,,,,,,
Robert Snodgrass,2017,Midfielder,0,0,0,Scotland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Markus Suttner,2017,Defender,14,3,7,Austria,0,0,0,0,0,,,,,,,,25,2,12,37,20,60,59,42,36,1,14,13,4,18,0,0,0,0,0,438,31.29,0,45,11,1,40,,0,0,5,0,,,,,,,,
Phil Jagielka,2017,Defender,25,8,9,England,0,0,0,0,0,,,,,,,,33,2,39,177,89,70,123,114,67,1,67,42,6,39,0,0,0,2,0,966,38.64,0,4,0,0,110,,2,0,8,0,,,,,,,,
Thomas Edwards,2017,Defender,6,1,4,England,0,0,0,0,0,,,,,,,,15,1,5,19,10,60,29,28,9,3,8,6,0,15,0,0,0,0,0,162,27.0,1,15,13,0,9,,0,0,3,0,,,,,,,,
Joel Robles,2017,Goalkeeper,0,0,0,Spain,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Matt Targett,2017,Defender,2,0,1,England,0,0,0,0,0,,,,,,,,6,0,3,6,3,50,18,13,6,3,1,2,0,6,0,0,0,1,0,80,40.0,1,8,38,1,6,,0,0,1,0,,,,,,,,
Héctor Bellerín,2017,Defender,35,18,11,Spain,2,0,2,0,1,,,,,,,,57,10,23,71,36,75,175,124,170,25,35,59,12,44,0,1,0,2,3,1842,52.63,8,64,16,7,33,,5,0,36,4,,,,,,,,
Kyle Naughton,2017,Defender,34,8,18,England,0,0,0,0,0,,,,,,,,92,7,60,102,47,65,198,208,187,24,69,68,8,50,1,0,1,0,2,1638,48.18,0,62,15,0,73,,1,0,31,0,,,,,,,,
Zachary Dearnley,2017,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Marc Muniesa,2017,Defender,0,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Aaron Lennon,2017,Midfielder,29,10,10,England,0,0,0,0,1,0.0,0,0,14,5,36,0,37,7,19,16,3,65,82,81,127,15,12,19,,,,0,,,2,468,16.14,1,38,18,0,8,,2,0,21,1,,,,,,,,
Oleksandr Zinchenko,2017,Midfielder,8,8,0,Ukraine,0,0,0,0,0,0.0,0,0,5,2,40,0,23,0,6,7,5,70,32,43,18,3,16,3,,,,0,,,0,672,84.0,0,10,0,0,17,,1,0,7,2,,,,,,,,
Nathan Redmond,2017,Midfielder,31,6,13,England,1,1,0,0,1,0.03,0,0,44,15,34,1,32,13,15,14,6,53,126,109,120,55,4,15,,,,1,,,3,799,25.77,6,69,25,5,41,,3,0,19,4,,,,,,,,
Gabriel Jesus,2017,Forward,29,25,1,Brazil,13,3,7,3,3,0.45,0,0,56,33,59,13,23,9,8,6,4,,,,,,,,,,,,,,3,591,20.38,4,2,,,,,6,0,28,15,,,,,,,,
Mohamed Salah,2017,Forward,36,20,5,Egypt,32,2,5,25,3,0.89,1,0,144,67,47,23,12,33,5,3,2,,,,,,,,,,,,,,10,946,26.28,12,86,,,,,1,0,16,17,,,,,,,,
Lewis Baker,2017,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Domingos Quina,2017,Midfielder,0,0,0,Portugal,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tom Davies,2017,Midfielder,33,13,12,England,2,0,1,1,0,0.06,0,0,21,3,14,1,30,8,24,17,10,67,110,117,162,26,19,36,,,,0,,,1,691,20.94,0,17,29,1,22,,7,0,38,3,,,,,,,,
Jose Baxter,2017,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Daniel Gyollai,2017,Goalkeeper,0,0,0,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Christopher Schindler,2017,Defender,37,9,18,Germany,0,0,0,0,1,,,,,,,,83,2,75,265,143,73,156,258,139,2,155,95,9,53,0,0,2,0,1,1389,37.54,3,4,0,0,93,,6,1,30,1,,,,,,,,
Xherdan Shaqiri,2017,Forward,36,7,17,Switzerland,8,1,1,6,2,0.22,0,1,69,32,46,3,25,17,16,4,2,,,,,,,,,,,,,,7,1055,29.31,14,201,,,,,5,0,28,15,,,,,,,,
Paulo Gazzaniga,2017,Goalkeeper,1,1,0,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,0,22,22.0,,,,,7,0,0,0,0,,3,0,1,2,0,2,3,8
Tom Carroll,2017,Midfielder,37,8,20,England,0,0,0,0,2,0.0,0,0,20,3,15,0,53,9,29,15,5,62,139,94,108,14,11,21,,,,1,,,4,1444,39.03,6,129,32,3,80,,3,0,23,1,,,,,,,,
Nathan Ferguson,2017,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Trent Alexander-Arnold,2017,Defender,19,10,3,England,1,0,1,0,0,,,,,,,,37,1,28,39,11,68,133,63,69,20,5,17,6,18,0,0,0,0,1,1007,53.0,3,102,17,3,75,,3,0,12,3,,,,,,,,
Kieran O'Hara,2017,Goalkeeper,0,0,0,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Roberto Firmino,2017,Forward,37,21,5,Brazil,15,3,10,2,1,0.41,1,0,84,38,45,7,65,24,18,9,6,,,,,,,,,,,,,,7,1169,31.59,11,43,,,,,1,0,57,13,,,,,,,,
Renato Sanches,2017,Midfielder,12,1,9,Portugal,0,0,0,0,0,0.0,0,0,12,0,0,0,12,3,7,4,2,58,50,59,72,25,2,13,,,,0,,,0,379,31.58,0,32,16,1,17,,1,0,8,0,,,,,,,,
Patrice Evra,2017,Defender,5,1,3,France,0,0,0,0,0,,,,,,,,6,0,7,6,4,67,18,18,14,3,7,7,0,10,0,0,0,0,0,97,19.4,0,2,0,1,5,,0,0,0,1,,,,,,,,
Oumar Niasse,2017,Forward,22,6,10,Senegal,8,1,4,2,3,0.36,0,0,37,18,49,7,10,7,2,6,4,,,,,,,,,,,,,,2,250,11.36,3,7,,,,,2,0,31,20,,,,,,,,
Adalberto Peñaranda,2017,Forward,0,0,0,Venezuela,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Harry Charsley,2017,Midfielder,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Scott Arfield,2017,Midfielder,18,4,6,Canada,2,0,1,1,1,0.11,0,0,18,7,39,1,36,8,12,20,9,72,83,75,101,14,12,31,,,,0,,,1,353,19.61,0,8,25,1,3,,3,0,21,1,,,,,,,,
Wesley Hoedt,2017,Defender,28,5,12,Netherlands,0,0,0,0,2,,,,,,,,60,3,40,172,82,85,200,161,104,25,61,53,5,42,0,2,1,0,1,1323,47.25,1,6,17,1,142,,7,0,22,0,,,,,,,,
Donyell Malen,2017,Forward,0,0,0,Netherlands,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Molla Wagué,2017,Defender,6,2,3,Mali,1,0,1,0,0,,,,,,,,5,0,9,30,18,60,17,22,14,0,16,6,0,8,0,0,0,0,0,145,24.17,0,1,100,0,13,,0,0,5,0,,,,,,,,
Badou Ndiaye,2017,Midfielder,13,1,6,Senegal,2,0,2,0,0,0.15,0,0,19,6,32,1,53,6,13,17,7,53,85,101,81,17,10,10,,,,0,,,1,337,25.92,0,4,25,1,20,,5,0,24,2,,,,,,,,
Anthony Martial,2017,Forward,30,19,7,France,9,1,7,1,0,0.3,1,0,49,16,33,5,15,18,3,6,4,,,,,,,,,,,,,,5,731,24.37,9,48,,,,,1,0,17,8,,,,,,,,
Loris Karius,2017,Goalkeeper,19,11,3,Germany,,,,,,,,,,,,,,,,,,,,,,,,,10,14,0,0,,,0,521,27.42,,,,,77,0,1,0,2,,31,1,11,9,3,13,106,103
Toni Martínez,2017,Forward,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Paul Pogba,2017,Midfielder,27,18,4,France,6,1,5,0,2,0.22,0,0,76,18,24,6,33,29,21,25,14,70,161,208,165,75,51,30,,,,0,,,10,1721,63.74,4,28,14,15,110,,5,1,44,3,,,,,,,,
Mame Biram Diouf,2017,Midfielder,35,7,17,Senegal,6,1,2,3,0,0.17,0,0,59,20,34,7,48,12,14,70,43,75,75,240,250,11,145,160,,,,0,,,2,558,15.94,3,34,9,0,5,,6,0,38,23,,,,,,,,
Jordan Henderson,2017,Midfielder,27,14,3,England,1,0,1,0,1,0.04,0,0,15,3,20,1,51,4,31,20,5,65,213,98,90,8,28,11,,,,0,,,1,2085,77.22,2,25,20,7,152,,1,0,26,0,,,,,,,,
Kristoffer Nordfeldt,2017,Goalkeeper,0,0,0,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marko Grujic,2017,Midfielder,3,2,1,Serbia,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,100,2,2,3,0,0,2,,,,0,,,0,14,4.67,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nacho Monreal,2017,Defender,28,15,9,Spain,5,1,1,3,1,,,,,,,,54,5,56,74,41,59,155,139,119,6,62,63,10,29,0,1,1,1,2,1719,61.39,4,31,19,0,45,,3,0,19,2,,,,,,,,
Charlie Adam,2017,Midfielder,11,2,5,Scotland,0,0,0,0,1,0.0,0,0,10,3,30,1,9,3,9,9,5,56,40,36,29,12,7,5,,,,1,,,0,246,22.36,3,30,27,3,23,,2,1,8,0,,,,,,,,
Cameron Brannagan,2017,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
