Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Fabio Borini,2010,Forward,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Matt Hill,2010,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Scott Malone,2010,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nani,2010,Midfielder,33,19,4,Portugal,9,0,2,7,6,0.27,0,0,135,39,29,11,53,33,33,18,3,68,158,210,249,81,14,56,,,,1,,,14,1180,35.76,12,294,26,25,23,,1,0,32,2,,,,,,,,
Tomas Rosicky,2010,Midfielder,21,11,5,Czech Republic,0,0,0,0,1,0,0,0,24,7,29,3,17,4,18,12,1,76,50,51,45,17,5,3,,,,0,,,1,648,30.86,6,19,42,18,16,,3,0,11,1,,,,,,,,
Leon Osman,2010,Midfielder,26,11,7,England,4,1,2,1,0,0.15,0,0,57,19,33,3,51,13,32,34,4,71,71,147,152,33,22,30,,,,0,,,5,675,25.96,8,73,21,4,24,,4,0,32,2,,,,,,,,
Zoltán Gera,2010,Midfielder,27,6,9,Hungary,1,0,1,0,1,0.04,0,0,41,10,24,4,35,10,20,10,3,77,62,103,134,13,29,44,,,,0,,,1,615,22.78,2,49,22,10,22,,2,1,21,4,,,,,,,,
Ashley Cole,2010,Defender,38,21,9,England,0,0,0,0,1,,,,,,,,100,5,50,46,17,67,222,182,157,17,20,28,15,32,0,1,0,2,3,1656,43.58,6,101,20,2,66,,4,0,29,10,,,,,,,,
Michael Liddle,2010,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Akwasi Asante,2010,Forward,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Benik Afobe,2010,Forward,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Daniel Boateng,2010,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Emmanuel Eboué,2010,Defender,13,7,1,Cote D'Ivoire,1,0,0,1,0,,,,,,,,19,3,13,16,3,58,41,48,38,11,5,11,1,11,0,0,0,0,0,405,31.15,0,12,8,2,12,,4,0,8,0,,,,,,,,
Frank Fielding,2010,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bacary Sagna,2010,Defender,33,15,8,France,1,0,1,0,0,,,,,,,,67,9,62,141,39,73,156,187,96,12,72,35,11,39,0,0,0,0,3,1810,54.85,5,157,20,2,52,,2,1,20,0,,,,,,,,
Emmanuel Frimpong,2010,Midfielder,0,0,0,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Elliot Grandin,2010,Midfielder,23,7,10,France,1,1,0,0,0,0.04,0,0,19,6,32,4,25,5,6,7,1,68,96,67,115,17,5,29,,,,0,,,3,627,27.26,3,37,41,4,10,,0,0,16,4,,,,,,,,
Pablo Barrera,2010,Forward,14,2,8,Mexico,0,0,0,0,0,0,0,0,20,2,10,1,12,5,13,3,0,,,,,,,,,,,,,,0,225,16.07,1,55,,,,,0,0,6,8,,,,,,,,
Hope Akpan,2010,Midfielder,0,0,0,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Scott Wootton,2010,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Aaron Ramsey,2010,Midfielder,7,2,3,Wales,1,0,1,0,0,0.14,0,0,10,2,20,1,4,5,8,2,0,100,20,6,17,1,0,5,,,,0,,,0,300,42.86,0,8,50,4,21,,1,0,5,0,,,,,,,,
Gareth Bale,2010,Forward,30,11,6,Wales,7,2,0,4,4,0.23,0,0,63,24,38,7,45,15,47,48,14,,,,,,,,,,,,,,1,865,28.83,3,250,,,,,1,0,11,8,,,,,,,,
Tom Donegan,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gaël Kakuta,2010,Midfielder,12,4,6,The Democratic Republic Of Congo,1,0,0,1,0,0.08,0,0,14,5,36,1,5,2,4,2,0,40,24,19,32,8,2,7,,,,0,,,0,178,14.83,2,23,30,8,6,,0,0,1,0,,,,,,,,
Kieran Gibbs,2010,Defender,7,4,2,England,0,0,0,0,0,,,,,,,,12,1,8,16,6,92,20,25,25,1,11,9,0,8,0,0,0,0,0,217,31,0,12,25,0,5,,1,0,5,0,,,,,,,,
David N'Gog,2010,Forward,25,9,13,France,2,1,1,0,0,0.08,0,0,33,13,39,3,17,8,9,5,3,,,,,,,,,,,,,,1,359,14.36,1,16,,,,,1,0,25,6,,,,,,,,
Theo Walcott,2010,Forward,28,14,6,England,9,0,7,2,3,0.32,0,0,68,28,41,13,8,11,16,9,2,,,,,,,,,,,,,,7,451,16.11,11,89,,,,,0,0,4,18,,,,,,,,
Leighton Baines,2010,Defender,38,13,10,England,5,0,1,4,0,,,,,,,,84,12,51,103,25,74,130,182,151,26,27,16,9,45,0,0,0,1,11,1467,38.61,9,351,28,5,60,,4,0,32,3,,,,,,,,
Fabian Delph,2010,Midfielder,7,3,4,England,0,0,0,0,0,0,0,0,2,1,50,0,14,0,11,4,0,64,23,26,26,5,2,7,,,,0,,,0,239,34.14,0,3,33,1,9,,1,0,5,0,,,,,,,,
Mousa Dembélé,2010,Midfielder,24,7,7,Belgium,3,0,0,3,2,0.13,0,1,47,11,23,2,41,20,20,15,3,83,89,162,210,48,27,46,,,,0,,,3,799,33.29,2,21,29,5,14,,0,0,48,10,,,,,,,,
Hérita Ilunga,2010,Defender,11,0,7,The Democratic Republic Of Congo,0,0,0,0,0,,,,,,,,22,0,7,30,13,73,43,46,30,2,17,10,1,21,0,1,0,1,0,333,30.27,0,19,37,0,14,,1,0,9,0,,,,,,,,
Saido Berahino,2010,Forward,0,0,0,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Yuri Zhirkov,2010,Midfielder,12,8,3,Russia,0,0,0,0,1,0,0,0,10,2,20,0,12,6,11,4,0,92,35,37,29,10,5,2,,,,0,,,2,319,26.58,4,15,27,4,3,,1,0,9,0,,,,,,,,
José Enrique,2010,Defender,36,10,13,Spain,0,0,0,0,0,,,,,,,,61,8,58,61,13,82,291,174,171,65,14,30,9,50,0,0,1,3,1,1662,46.17,6,132,23,9,104,,5,0,15,0,,,,,,,,
Reece Wabara,2010,Defender,1,1,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,,0,0,0,0,,,,,,,,
Thomas Sørensen,2010,Goalkeeper,10,3,6,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,1,,,0,218,21.8,,,,,77,0,0,0,1,,28,1,11,18,4,8,27,100
Andras Simon,2010,Forward,0,0,0,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Isaiah Osbourne,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Andy Reid,2010,Midfielder,7,0,3,Ireland,0,0,0,0,0,0,0,0,8,1,13,0,3,2,0,0,0,67,10,10,18,4,1,1,,,,0,,,0,117,16.71,0,21,19,1,8,,0,0,2,0,,,,,,,,
Deale Chamberlain,2010,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rhys Murphy,2010,Forward,0,0,0,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Jason Scotland,2010,Forward,0,0,0,Trinidad And Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Phil Jagielka,2010,Defender,33,12,9,England,1,0,1,0,1,,,,,,,,78,3,67,250,58,69,164,162,66,8,46,31,9,32,1,0,5,0,0,1181,35.79,1,5,0,2,155,,3,0,15,0,,,,,,,,
Michael Bradley,2010,Midfielder,3,2,0,United States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,100,3,3,2,0,2,0,,,,0,,,0,18,6,0,0,0,0,0,,0,0,1,0,,,,,,,,
Michael Tonge,2010,Midfielder,2,0,2,England,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,100,1,2,2,0,0,0,,,,0,,,0,2,1,0,1,0,0,0,,0,0,1,0,,,,,,,,
Calum Butcher,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jake Cassidy,2010,Forward,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Marc-Antoine Fortuné,2010,Forward,25,7,9,France,2,1,1,0,2,0.08,0,0,23,12,52,3,10,3,6,5,3,,,,,,,,,,,,,,1,269,10.76,0,15,,,,,0,0,16,24,,,,,,,,
Kyle Naughton,2010,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Fabio,2010,Defender,11,8,2,Brazil,1,0,1,0,0,,,,,,,,27,0,13,21,6,81,34,41,32,6,4,8,1,5,0,0,0,0,0,271,24.64,0,16,13,1,8,,2,0,9,0,,,,,,,,
Ben Tozer,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Aaron Lennon,2010,Midfielder,34,14,7,England,3,0,3,0,1,0.09,0,0,26,7,27,2,18,9,23,13,0,67,105,112,139,55,4,13,,,,0,,,2,834,24.53,8,116,29,6,19,,1,0,14,2,,,,,,,,
Nathan Redmond,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Steve Gohouri,2010,Defender,27,6,12,Cote D'Ivoire,1,0,1,0,0,,,,,,,,81,1,62,203,54,77,130,205,128,34,69,32,5,48,0,1,5,0,1,918,34,1,17,18,4,45,,9,0,36,3,,,,,,,,
Rafael,2010,Defender,16,9,2,Brazil,0,0,0,0,1,,,,,,,,58,0,32,36,13,76,78,112,55,14,19,12,4,13,0,0,1,0,1,522,32.63,0,42,29,2,30,,2,1,19,0,,,,,,,,
Kayleden Brown,2010,Forward,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Jose Baxter,2010,Forward,1,0,1,England,0,0,0,0,0,0,0,0,2,1,50,0,1,0,1,0,0,,,,,,,,,,,,,,0,3,3,0,0,,,,,0,0,0,0,,,,,,,,
Luke Varney,2010,Forward,30,7,15,England,5,1,3,1,1,0.17,0,0,55,13,24,4,21,17,18,40,13,,,,,,,,,,,,,,3,508,16.93,6,59,,,,,1,0,55,25,,,,,,,,
Damien Plessis,2010,Midfielder,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Dave Parton,2010,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tim Howard,2010,Goalkeeper,38,13,10,United States,,,,,,,,,,,,,,,,,,,,,,,,,9,45,0,3,,,0,659,17.34,,,,,225,0,3,0,3,,99,0,30,47,14,23,255,375
Tom Hitchcock,2010,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Florent Cuvelier,2010,Midfielder,0,0,0,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Patrice Evra,2010,Defender,35,22,4,France,1,1,0,0,0,,,,,,,,80,5,81,94,24,76,147,189,169,26,52,31,10,33,1,0,1,0,1,1328,37.94,4,96,18,5,41,,1,0,43,7,,,,,,,,
Karl Henry,2010,Midfielder,29,7,16,England,0,0,0,0,0,0,0,0,12,2,17,0,63,7,41,32,7,67,168,125,98,6,18,9,,,,0,,,2,1229,42.38,0,19,32,7,81,,8,1,49,0,,,,,,,,
Barry Ferguson,2010,Midfielder,35,8,13,Scotland,0,0,0,0,0,0,0,0,5,0,0,0,51,3,72,39,9,57,219,129,111,7,34,23,,,,0,,,0,2150,61.43,2,15,20,13,229,,1,0,37,0,,,,,,,,
Dekel Keinan,2010,Defender,6,3,3,Israel,0,0,0,0,0,,,,,,,,6,0,9,61,15,50,16,20,15,0,8,8,1,12,0,0,1,1,0,145,24.17,0,1,0,0,15,,2,0,4,0,,,,,,,,
Chuks Aneke,2010,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
David Button,2010,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Paul Pogba,2010,Midfielder,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Dickson Etuhu,2010,Midfielder,28,9,7,Nigeria,2,0,2,0,0,0.07,0,0,20,9,45,2,70,2,58,37,10,76,101,128,106,6,43,26,,,,1,,,2,949,33.89,1,3,67,6,21,,3,0,41,0,,,,,,,,
Nick Blackman,2010,Forward,0,0,0,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Chris Baird,2010,Defender,29,10,9,Northern Ireland,2,0,2,0,0,,,,,,,,69,8,47,121,53,75,146,122,83,2,36,24,9,30,0,0,0,3,1,1308,45.1,2,70,19,5,94,,5,0,18,0,,,,,,,,
Roman Bednar,2010,Forward,4,1,2,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,32,8,0,0,,,,,0,0,1,3,,,,,,,,
Mark Connolly,2010,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gianni Zuiverloon,2010,Defender,2,0,2,Netherlands,0,0,0,0,0,,,,,,,,8,1,3,10,3,88,5,11,7,0,3,5,0,4,0,0,0,0,0,39,19.5,0,0,0,0,1,,0,0,2,0,,,,,,,,
Magaye Gueye,2010,Forward,5,2,1,Senegal,0,0,0,0,0,0,0,0,3,1,33,2,2,0,5,1,0,,,,,,,,,,,,,,1,57,11.4,2,12,,,,,0,0,5,0,,,,,,,,
Matej Delac,2010,Goalkeeper,0,0,0,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Andy Keogh,2010,Forward,1,1,0,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,11,11,0,1,,,,,0,0,1,0,,,,,,,,
Mauro Formica,2010,Midfielder,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ryan Nelsen,2010,Defender,28,8,13,New Zealand,3,0,2,1,0,,,,,,,,52,5,85,279,85,79,95,124,81,2,56,48,5,46,0,0,2,0,3,728,26,3,6,33,0,63,,3,1,18,0,,,,,,,,
Ludovic Sylvestre,2010,Midfielder,8,4,4,France,0,0,0,0,0,0,0,0,1,0,0,0,16,1,9,5,2,81,43,24,17,4,2,6,,,,0,,,0,280,35,2,9,44,0,15,,0,0,3,0,,,,,,,,
Matt Murray,2010,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Corry Evans,2010,Midfielder,0,0,0,Northern Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Zurab Khizanishvili,2010,Defender,0,0,0,Georgia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Victor Anichebe,2010,Forward,16,5,6,Nigeria,0,0,0,0,0,0,0,0,15,6,40,2,9,6,6,4,1,,,,,,,,,,,,,,0,210,13.13,1,18,,,,,1,1,20,4,,,,,,,,
Charlie Adam,2010,Midfielder,35,9,17,Scotland,12,1,0,11,2,0.34,7,2,112,35,31,1,75,33,68,97,33,83,265,281,275,59,56,44,,,,2,,,8,1883,53.8,13,196,23,22,262,,11,0,70,0,,,,,,,,
Rory Delap,2010,Midfielder,37,13,17,Ireland,2,1,1,0,2,0.05,0,0,19,4,21,0,62,6,61,56,16,68,103,144,140,16,45,32,,,,0,,,1,763,20.62,2,34,12,5,43,,5,0,48,2,,,,,,,,
Phil Bardsley,2010,Defender,34,12,14,Scotland,3,0,3,0,0,,,,,,,,92,6,60,156,49,76,175,167,102,10,31,24,11,45,0,1,5,4,1,1164,34.24,2,76,20,5,72,,5,0,21,0,,,,,,,,
Louis Moult,2010,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Ryan Babel,2010,Midfielder,9,3,6,Netherlands,1,0,1,0,0,0.11,0,0,8,3,38,0,2,2,1,0,0,100,8,6,18,2,0,3,,,,0,,,0,50,5.56,1,9,22,1,0,,0,0,3,5,,,,,,,,
David Vaughan,2010,Midfielder,35,10,16,Wales,2,0,1,1,0,0.06,0,0,25,7,28,0,141,8,70,57,16,74,247,230,159,38,16,9,,,,0,,,2,1693,48.37,4,72,28,6,145,,6,0,34,1,,,,,,,,
Adam Dodd,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Amine Linganzi,2010,Midfielder,1,0,1,Congo,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,50,1,2,1,0,0,1,,,,0,,,0,19,19,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nigel de Jong,2010,Midfielder,32,20,6,Netherlands,1,0,1,0,1,0.03,0,0,10,3,30,0,95,6,85,34,11,76,195,161,101,4,16,7,,,,0,,,1,1573,49.16,0,1,0,5,129,,9,0,43,0,,,,,,,,
David Dunn,2010,Midfielder,27,8,13,England,2,1,1,0,0,0.07,1,0,25,6,24,2,36,4,19,22,5,78,77,82,123,20,10,18,,,,0,,,1,588,21.78,0,50,26,8,24,,3,0,29,1,,,,,,,,
Nacer Barazite,2010,Forward,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Ross Barkley,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
El Hadji Diouf,2010,Midfielder,20,7,9,Senegal,0,0,0,0,0,0,0,0,20,5,25,6,34,6,32,11,4,76,106,118,111,14,18,32,,,,0,,,3,562,28.1,5,106,19,6,21,,4,0,21,10,,,,,,,,
Gary Gardner,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Daniel Agger,2010,Defender,16,7,5,Denmark,0,0,0,0,0,,,,,,,,26,0,20,83,28,69,50,66,34,6,25,10,6,10,0,0,0,0,0,465,29.06,0,8,38,0,22,,0,0,10,1,,,,,,,,
James Wallace,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sandro,2010,Midfielder,19,8,3,Brazil,1,0,1,0,0,0.05,0,0,21,3,14,1,70,8,41,32,8,76,90,102,81,6,14,16,,,,1,,,0,593,31.21,0,16,31,2,39,,4,0,27,0,,,,,,,,
Jan Sebek,2010,Goalkeeper,0,0,0,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Chris Brunt,2010,Midfielder,34,11,12,Northern Ireland,4,1,0,3,4,0.12,2,1,104,23,22,7,74,35,52,46,12,69,155,150,171,11,50,54,,,,0,,,9,1365,40.15,8,241,30,23,124,,9,0,40,2,,,,,,,,
Richard Stearman,2010,Defender,31,9,16,England,0,0,0,0,0,,,,,,,,61,2,37,199,59,70,116,147,88,10,49,31,5,50,1,1,3,2,0,851,27.45,0,3,33,2,48,,7,0,29,2,,,,,,,,
Tal Ben Haim,2010,Defender,8,2,4,Israel,0,0,0,0,0,,,,,,,,26,0,11,37,14,73,33,45,33,3,9,6,1,15,0,0,0,0,1,279,34.88,0,8,38,2,18,,3,0,12,0,,,,,,,,
Pascal Zuberbühler,2010,Goalkeeper,0,0,0,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Habib Beye,2010,Defender,3,0,2,Senegal,0,0,0,0,0,,,,,,,,2,0,6,11,6,100,9,7,8,1,2,2,1,2,0,0,0,0,0,58,19.33,0,5,80,0,5,,0,0,0,0,,,,,,,,
Samuel Galindo,2010,Midfielder,0,0,0,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nathaniel Mendez-Laing,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gerardo Bruna,2010,Midfielder,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Liam Lawrence,2010,Midfielder,0,0,0,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kazenga LuaLua,2010,Forward,2,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,,,,,,,,,,,,,,0,17,8.5,0,4,,,,,0,0,0,0,,,,,,,,
Stephen Carr,2010,Defender,38,8,15,Ireland,0,0,0,0,0,,,,,,,,59,2,74,138,43,76,181,121,120,8,26,34,9,57,1,1,0,1,0,1341,35.29,0,69,17,0,83,,4,0,32,2,,,,,,,,
Adam Buxton,2010,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Steven Irwin,2010,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gary Caldwell,2010,Defender,23,6,8,Scotland,0,0,0,0,1,,,,,,,,28,0,49,125,34,71,95,82,77,1,40,27,2,32,0,0,2,2,1,937,40.74,0,5,20,1,111,,7,1,37,0,,,,,,,,
Phil Jones,2010,Defender,26,8,10,England,0,0,0,0,0,,,,,,,,75,4,76,120,35,68,78,153,111,10,33,33,6,33,0,0,2,1,0,683,26.27,0,15,13,4,44,,4,0,27,1,,,,,,,,
Rubén Rochina,2010,Midfielder,4,0,3,Spain,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,100,7,10,22,3,1,1,,,,0,,,0,43,10.75,1,3,33,0,3,,1,0,6,0,,,,,,,,
Sam Hutchinson,2010,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
