Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Davide Santon,2013,Defender,27,11,12,Italy,0,0,0,0,0,,,,,,,,44,13,60,97,58,75,136,130,101,26,46,20,7,35,0,0,0,1,0,988,36.59,2,75,19,5,60,,1,0,20,1,,,,,,,,
Iago Falque,2013,Forward,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Fabio Borini,2013,Forward,32,10,15,Italy,7,1,6,0,3,0.22,3,0,67,25,37,4,26,17,28,36,21,,,,,,,,,,,,,,2,593,18.53,4,30,,,,,6,0,38,7,,,,,,,,
Steven Naismith,2013,Forward,31,19,7,Scotland,5,1,4,0,1,0.16,0,0,35,13,37,7,28,9,13,12,7,,,,,,,,,,,,,,2,567,18.29,1,9,,,,,1,0,26,1,,,,,,,,
Mesut Özil,2013,Midfielder,26,17,4,Germany,5,1,2,2,1,0.19,0,0,30,18,60,6,23,6,6,2,1,70,111,98,122,45,5,12,,,,2,,,9,1639,63.04,4,103,35,16,40,,0,0,9,11,,,,,,,,
Nani,2013,Midfielder,11,3,6,Portugal,0,0,0,0,0,0,0,0,17,3,18,0,13,4,4,3,1,62,31,51,48,25,4,9,,,,0,,,0,305,27.73,1,39,23,1,5,,0,0,5,3,,,,,,,,
Tomas Rosicky,2013,Midfielder,27,16,5,Czech Republic,2,0,2,0,0,0.07,0,0,24,10,42,2,23,7,16,4,1,83,62,80,90,23,13,16,,,,1,,,1,1121,41.52,2,24,29,7,36,,8,0,31,0,,,,,,,,
Leon Osman,2013,Midfielder,38,21,8,England,3,0,1,2,1,0.08,0,0,50,14,28,1,59,15,41,36,21,63,115,136,155,28,23,41,,,,1,,,4,1397,36.76,4,23,17,6,71,,4,0,27,1,,,,,,,,
Zoltán Gera,2013,Midfielder,14,3,5,Hungary,0,0,0,0,0,0,0,0,10,4,40,0,12,2,3,4,3,92,26,36,38,4,14,12,,,,0,,,1,239,17.07,1,15,27,2,12,,1,0,7,0,,,,,,,,
Nick Proschwitz,2013,Forward,2,1,1,Germany,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,0,9,4.5,0,0,,,,,0,0,3,0,,,,,,,,
Ashley Cole,2013,Defender,17,12,2,England,0,0,0,0,0,,,,,,,,39,2,20,29,18,69,71,72,64,9,8,18,8,8,0,0,2,0,2,699,41.12,1,17,24,0,29,,1,0,14,1,,,,,,,,
Scott Allan,2013,Midfielder,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Benik Afobe,2013,Forward,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Ryan Inniss,2013,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jordan Bowery,2013,Forward,9,3,5,England,0,0,0,0,0,0,0,0,7,4,57,0,3,0,1,1,1,,,,,,,,,,,,,,1,90,10,0,2,,,,,0,0,6,0,,,,,,,,
Yannick Bolasie,2013,Forward,29,10,13,The Democratic Republic Of Congo,0,0,0,0,2,0,0,0,48,14,29,0,48,8,20,30,12,,,,,,,,,,,,,,4,452,15.59,3,138,,,,,1,1,29,7,,,,,,,,
Gary Medel,2013,Defender,34,7,18,Chile,0,0,0,0,0,,,,,,,,79,4,65,62,22,77,206,144,130,14,28,28,2,55,0,0,0,1,1,1820,53.53,0,4,25,0,202,,6,0,33,1,,,,,,,,
Bacary Sagna,2013,Defender,35,23,7,France,1,1,0,0,0,,,,,,,,58,4,51,175,106,78,163,213,126,8,122,58,15,39,0,0,1,0,2,1854,52.97,4,123,15,1,54,,6,0,23,0,,,,,,,,
Emmanuel Frimpong,2013,Midfielder,0,0,0,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Elliot Grandin,2013,Midfielder,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Scott Wootton,2013,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Wilfried Bony,2013,Forward,34,9,17,Cote D'Ivoire,16,5,9,2,2,0.47,4,0,108,40,37,9,11,17,6,72,51,,,,,,,,,,,,,,4,824,24.24,3,3,,,,,4,0,36,24,,,,,,,,
Callum Robinson,2013,Forward,4,0,3,Ireland,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,0,18,4.5,1,6,,,,,0,0,0,1,,,,,,,,
Jesse Joronen,2013,Goalkeeper,0,0,0,Finland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Aaron Ramsey,2013,Midfielder,23,16,4,Wales,10,1,8,1,1,0.43,0,0,50,27,54,2,77,12,23,12,6,84,159,142,151,30,12,20,,,,0,,,8,1515,65.87,10,25,0,29,75,,3,0,27,2,,,,,,,,
Gareth Bale,2013,Forward,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Damien Delaney,2013,Defender,37,13,18,Ireland,1,0,0,1,0,,,,,,,,70,0,85,337,189,67,115,184,111,0,103,50,12,45,1,0,1,0,1,803,21.7,0,5,40,0,93,,9,0,27,1,,,,,,,,
Liam Rosenior,2013,Defender,29,10,15,England,1,1,0,0,0,,,,,,,,73,2,36,70,32,74,104,129,83,20,23,26,6,28,0,0,0,1,2,967,33.34,2,67,24,0,39,,5,0,14,0,,,,,,,,
Libor Kozák,2013,Forward,14,4,5,Czech Republic,4,2,2,0,1,0.29,0,0,11,7,64,1,3,2,2,10,7,,,,,,,,,,,,,,0,200,14.29,0,3,,,,,1,0,19,8,,,,,,,,
Gaël Kakuta,2013,Midfielder,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kieran Gibbs,2013,Defender,28,16,5,England,0,0,0,0,0,,,,,,,,68,2,53,119,65,65,103,140,113,19,44,44,8,17,0,0,1,0,1,1089,38.89,3,71,17,0,27,,2,1,18,0,,,,,,,,
James Ward-Prowse,2013,Midfielder,34,14,10,England,0,0,0,0,0,0,0,0,20,7,35,0,36,4,23,16,8,83,108,71,106,5,14,36,,,,0,,,2,1031,30.32,4,159,35,1,74,,3,0,21,0,,,,,,,,
James Horsfield,2013,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Guly do Prado,2013,Midfielder,9,6,1,Brazil,0,0,0,0,0,0,0,0,3,3,100,2,3,0,2,4,4,100,6,7,11,2,2,1,,,,0,,,0,43,4.78,0,3,0,0,0,,0,0,5,0,,,,,,,,
Alan Tate,2013,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David N'Gog,2013,Forward,3,0,3,France,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,9,3,0,3,,,,,0,0,3,1,,,,,,,,
Theo Walcott,2013,Forward,13,9,2,England,5,1,3,1,1,0.38,0,0,33,17,52,7,5,4,4,4,1,,,,,,,,,,,,,,4,258,19.85,6,67,,,,,1,0,4,6,,,,,,,,
Álvaro Vázquez,2013,Forward,12,5,5,Spain,0,0,0,0,0,0,0,0,9,4,44,2,2,0,1,2,1,,,,,,,,,,,,,,1,108,9,2,10,,,,,0,0,7,7,,,,,,,,
Leighton Baines,2013,Defender,32,17,7,England,5,0,0,5,1,,,,,,,,94,6,35,76,38,81,118,196,111,33,14,20,13,34,0,0,0,0,4,1521,47.53,5,228,17,2,57,,6,0,25,10,,,,,,,,
Fabian Delph,2013,Midfielder,34,9,18,England,3,0,0,3,2,0.09,0,0,36,9,25,1,100,7,58,49,14,75,231,251,166,58,34,36,,,,2,,,2,1587,46.68,2,55,27,3,126,,7,0,31,1,,,,,,,,
Mamadou Sakho,2013,Defender,18,10,5,France,1,0,0,1,2,,,,,,,,27,2,27,136,100,93,108,87,61,6,48,37,1,25,0,0,1,0,0,921,51.17,0,5,20,0,43,,0,0,10,0,,,,,,,,
Kwesi Appiah,2013,Forward,0,0,0,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Saido Berahino,2013,Forward,32,6,14,Burundi,5,0,1,4,1,0.16,1,0,57,17,30,2,16,16,8,9,2,,,,,,,,,,,,,,1,521,16.28,5,35,,,,,0,0,19,11,,,,,,,,
Jo Inge Berget,2013,Forward,1,0,1,Norway,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,4,4,0,0,,,,,0,0,0,0,,,,,,,,
José Enrique,2013,Defender,8,6,1,Spain,0,0,0,0,0,,,,,,,,11,1,9,20,7,73,44,20,20,6,2,7,3,4,0,0,0,0,2,326,40.75,1,21,14,1,25,,0,0,4,1,,,,,,,,
José Fonte,2013,Defender,36,15,11,Portugal,3,2,1,0,0,,,,,,,,68,7,74,297,145,76,165,171,109,3,86,52,15,41,0,1,1,0,0,1929,53.58,0,14,29,0,177,,7,0,33,0,,,,,,,,
Thomas Sørensen,2013,Goalkeeper,4,1,2,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,,,0,56,14,,,,,18,0,0,0,0,,11,1,2,8,5,1,11,42
Pablo Hernández,2013,Midfielder,27,7,13,Spain,2,0,2,0,1,0.07,0,0,30,11,37,1,25,9,14,11,4,80,83,68,114,24,1,13,,,,0,,,7,1005,37.22,5,81,19,7,60,,2,0,15,2,,,,,,,,
Gary Hooper,2013,Forward,32,6,19,England,6,0,6,0,2,0.19,1,0,42,21,50,7,10,8,7,5,3,,,,,,,,,,,,,,2,554,17.31,2,13,,,,,0,0,17,5,,,,,,,,
Andrea Dossena,2013,Defender,7,1,3,Italy,0,0,0,0,0,,,,,,,,13,1,11,7,5,69,20,20,18,0,5,1,0,10,0,0,0,0,0,206,29.43,0,23,17,0,12,,1,1,6,0,,,,,,,,
Robert Snodgrass,2013,Midfielder,30,6,18,Scotland,6,1,1,4,4,0.2,0,1,71,22,31,4,55,22,35,29,6,71,124,225,314,31,66,92,,,,0,,,2,1106,36.87,5,277,23,6,31,,6,0,50,3,,,,,,,,
Phil Jagielka,2013,Defender,26,12,6,England,0,0,0,0,1,,,,,,,,44,3,49,232,139,75,144,135,80,4,72,52,10,28,0,1,3,0,1,1415,54.42,2,6,17,1,219,,2,0,10,0,,,,,,,,
Joel Robles,2013,Goalkeeper,2,1,1,Spain,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,,,0,40,20,,,,,12,0,0,0,0,,5,0,0,2,0,3,9,21
Matt Targett,2013,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Héctor Bellerín,2013,Defender,0,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kyle Naughton,2013,Defender,22,12,8,England,0,0,0,0,0,,,,,,,,59,2,32,51,27,80,87,106,96,9,25,26,6,28,0,2,0,0,0,1018,46.27,1,59,15,0,35,,6,0,23,0,,,,,,,,
Tadanari Lee,2013,Forward,0,0,0,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Garry Monk,2013,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Fabio,2013,Defender,14,4,8,Brazil,0,0,0,0,0,,,,,,,,46,4,18,31,21,72,65,85,81,12,12,12,1,23,0,0,0,0,0,402,28.71,0,34,6,1,10,,2,0,18,3,,,,,,,,
Marc Muniesa,2013,Defender,13,5,4,Spain,0,0,0,0,0,,,,,,,,34,1,16,39,15,74,43,62,51,10,13,20,0,13,0,0,1,0,0,351,27,0,12,0,0,18,,0,0,5,0,,,,,,,,
Aaron Lennon,2013,Midfielder,27,16,7,England,1,0,1,0,2,0.04,0,0,25,7,28,2,35,15,18,9,5,77,83,91,120,30,3,15,,,,0,,,3,770,28.52,9,59,24,3,11,,1,0,10,2,,,,,,,,
Nathan Redmond,2013,Midfielder,34,6,19,England,1,0,1,0,0,0.03,0,0,66,25,38,1,54,16,32,10,1,74,102,149,152,57,1,11,,,,0,,,3,692,20.35,8,151,26,3,33,,2,0,15,4,,,,,,,,
Mohamed Salah,2013,Forward,10,6,2,Egypt,2,0,0,2,1,0.2,0,0,21,6,29,3,7,4,7,2,2,,,,,,,,,,,,,,1,220,22,0,11,,,,,1,0,3,1,,,,,,,,
Rafael,2013,Defender,19,10,6,Brazil,0,0,0,0,1,,,,,,,,42,1,35,76,46,86,78,102,85,19,18,19,4,19,0,0,0,0,1,666,35.05,5,60,17,0,15,,5,0,19,1,,,,,,,,
Joe Lewis,2013,Goalkeeper,1,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,0,32,32,,,,,10,0,0,0,0,,4,0,4,0,1,1,13,11
Osman Sow,2013,Forward,0,0,0,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Paulo Gazzaniga,2013,Goalkeeper,8,1,5,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,2,,,0,157,19.63,,,,,37,0,0,0,0,,14,0,8,12,2,9,40,53
Tom Carroll,2013,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ryan Ledson,2013,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tim Howard,2013,Goalkeeper,37,20,8,United States,,,,,,,,,,,,,,,,,,,,,,,,,15,37,1,2,,,1,712,19.24,,,,,130,0,4,1,2,,112,2,14,55,13,42,274,325
Florent Cuvelier,2013,Midfielder,0,0,0,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Simon Lappin,2013,Midfielder,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jos Hooiveld,2013,Defender,3,0,2,Netherlands,0,0,0,0,0,,,,,,,,8,1,5,22,13,75,11,19,15,0,9,8,0,6,1,1,0,0,0,164,54.67,0,2,0,0,19,,1,0,3,0,,,,,,,,
Todd Kane,2013,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Patrice Evra,2013,Defender,33,16,10,France,1,1,0,0,2,,,,,,,,79,3,50,181,118,68,124,203,159,26,68,58,10,36,0,0,1,0,3,1255,38.03,5,130,22,0,32,,2,0,35,12,,,,,,,,
Chuks Aneke,2013,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Lee Lucas,2013,Midfielder,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Allan McGregor,2013,Goalkeeper,26,7,14,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,7,31,0,0,,,0,452,17.38,,,,,136,0,0,2,2,,69,1,16,14,10,19,57,236
Romain Amalfitano,2013,Midfielder,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Magaye Gueye,2013,Forward,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Rudy Gestede,2013,Forward,3,0,2,Benin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,0,25,8.33,0,0,,,,,0,0,0,0,,,,,,,,
Jerome Thomas,2013,Midfielder,9,1,6,England,0,0,0,0,0,0,0,0,6,1,17,3,16,1,4,0,0,69,31,32,29,6,0,3,,,,0,,,0,101,11.22,2,28,32,0,3,,2,0,10,2,,,,,,,,
Matej Delac,2013,Goalkeeper,0,0,0,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nacho Monreal,2013,Defender,23,19,3,Spain,0,0,0,0,0,,,,,,,,29,1,25,56,34,72,89,66,64,8,19,23,6,17,0,0,0,0,1,720,31.3,1,42,17,1,21,,2,0,11,3,,,,,,,,
Lucas Piazon,2013,Midfielder,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kadeem Harris,2013,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Zak Ansah,2013,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Victor Anichebe,2013,Forward,25,4,12,Nigeria,3,1,2,0,0,0.12,0,0,39,11,28,3,10,13,4,7,7,,,,,,,,,,,,,,3,378,15.12,1,26,,,,,3,0,19,8,,,,,,,,
Connor Ogilvie,2013,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Charlie Adam,2013,Midfielder,31,11,12,Scotland,7,0,0,7,0,0.23,1,0,58,23,40,1,45,12,17,18,8,64,113,118,149,20,24,24,,,,0,,,4,910,29.35,6,122,26,12,85,,6,0,37,0,,,,,,,,
Cameron Brannagan,2013,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Janoi Donacien,2013,Defender,0,0,0,Saint Lucia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Phil Bardsley,2013,Defender,26,6,14,Scotland,2,0,1,1,1,,,,,,,,60,7,22,62,34,85,92,141,105,24,38,37,6,41,2,0,0,1,0,874,33.62,2,63,14,3,50,,9,0,24,4,,,,,,,,
Nicklas Helenius,2013,Forward,3,1,2,Denmark,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,14,4.67,1,1,,,,,0,0,0,0,,,,,,,,
Leroy Lita,2013,Forward,2,0,1,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,0,5,2.5,0,0,,,,,0,0,1,1,,,,,,,,
David Vaughan,2013,Midfielder,3,0,2,Wales,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,4,2,80,9,11,16,1,0,4,,,,0,,,0,71,23.67,0,1,0,0,2,,0,0,2,0,,,,,,,,
Emiliano Viviano,2013,Goalkeeper,0,0,0,Italy,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kenwyne Jones,2013,Forward,18,3,11,Trinidad And Tobago,1,0,0,1,1,0.06,0,0,27,9,33,7,7,4,3,20,16,,,,,,,,,,,,,,1,294,16.33,1,5,,,,,0,0,8,4,,,,,,,,
Ross Barkley,2013,Midfielder,34,18,8,England,6,1,3,2,2,0.18,0,1,78,19,24,3,33,28,21,18,16,79,111,202,186,80,24,33,,,,0,,,0,1232,36.24,2,36,17,8,93,,5,0,27,4,,,,,,,,
Maarten Stekelenburg,2013,Goalkeeper,19,3,14,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,1,43,0,3,,,0,362,19.05,,,,,95,0,0,0,0,,79,0,12,28,10,8,79,212
Gary Gardner,2013,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Daniel Agger,2013,Defender,20,17,2,Denmark,2,1,0,1,0,,,,,,,,27,1,20,113,64,74,65,85,39,2,45,25,8,16,0,0,0,0,1,796,39.8,1,1,0,1,37,,0,0,10,0,,,,,,,,
Sandro,2013,Midfielder,17,8,7,Brazil,1,0,1,0,0,0.06,0,0,17,4,24,0,24,7,29,23,17,83,54,53,68,5,17,18,,,,1,,,0,461,27.12,1,6,33,0,22,,6,0,30,0,,,,,,,,
Chris Brunt,2013,Midfielder,28,3,13,Northern Ireland,3,0,0,3,0,0.11,0,0,49,10,20,0,43,10,51,41,19,72,109,105,118,12,42,46,,,,0,,,5,1021,36.46,7,193,28,4,75,,7,0,26,5,,,,,,,,
Juan Agudelo,2013,Forward,0,0,0,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Samuel Galindo,2013,Midfielder,0,0,0,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nicky Maynard,2013,Forward,8,2,4,England,0,0,0,0,0,0,0,0,4,1,25,1,0,2,0,1,0,,,,,,,,,,,,,,0,25,3.13,0,3,,,,,0,0,2,0,,,,,,,,
Rickie Lambert,2013,Forward,37,15,12,England,13,1,11,0,5,0.35,3,2,103,41,40,6,10,22,5,25,18,,,,,,,,,,,,,,10,1112,30.05,13,52,,,,,2,0,37,28,,,,,,,,
Sebastián Coates,2013,Defender,0,0,0,Uruguay,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Carl Jenkinson,2013,Defender,14,10,2,England,1,0,1,0,0,,,,,,,,14,0,6,28,16,79,31,33,27,8,8,7,3,9,0,0,0,0,2,398,28.43,1,33,15,0,10,,1,0,6,0,,,,,,,,
Valentin Roberge,2013,Defender,9,1,6,France,0,0,0,0,0,,,,,,,,22,0,7,36,16,59,37,37,27,1,9,13,1,14,0,1,0,0,1,319,35.44,0,1,0,0,22,,1,0,8,1,,,,,,,,
Dominic Ball,2013,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sam Hutchinson,2013,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Chris David,2013,Midfielder,1,0,0,Netherlands,1,0,0,1,0,1,0,0,3,2,67,0,3,0,1,0,0,33,1,6,7,1,0,0,,,,0,,,0,41,41,1,10,40,0,3,,1,0,1,0,,,,,,,,
Kenneth Omeruo,2013,Defender,0,0,0,Nigeria,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Iago Aspas,2013,Forward,14,9,4,Spain,0,0,0,0,0,0,0,0,2,1,50,0,6,0,3,0,0,,,,,,,,,,,,,,1,175,12.5,2,6,,,,,3,0,7,1,,,,,,,,
Mile Jedinak,2013,Midfielder,38,13,19,Australia,1,0,1,0,0,0.03,1,0,33,10,30,3,133,6,139,133,102,77,269,348,190,13,167,70,,,,1,,,1,1615,42.5,5,12,8,2,121,,7,0,60,1,,,,,,,,
Darron Gibson,2013,Midfielder,1,0,1,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100,1,1,0,0,0,0,,,,0,,,0,22,22,0,0,0,0,3,,0,0,0,0,,,,,,,,
George Evans,2013,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Charles Banya,2013,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ellis Plummer,2013,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jack Butland,2013,Goalkeeper,3,0,2,England,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,,,0,37,12.33,,,,,15,0,0,0,0,,12,0,0,0,3,3,8,24
