Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Thomas Eisfeld,2012,Midfielder,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Mathieu Debuchy,2012,Defender,14,5,7,France,0,0,0,0,0,,,,,,,,44,1,22,90,23,64,50,116,92,5,51,32,1,22,0,0,0,0,0,450,32.14,2,66,18,1,10,,2,1,27,5,,,,,,,,
Cody Cropper,2012,Goalkeeper,0,0,0,United States,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Davide Santon,2012,Defender,31,10,15,Italy,1,0,1,0,0,,,,,,,,68,10,48,140,44,90,173,180,143,48,23,30,3,52,0,3,0,0,2,1046,33.74,0,71,20,0,72,,4,0,23,3,,,,,,,,
Iago Falque,2012,Forward,1,0,1,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,9,9,0,0,,,,,0,0,0,0,,,,,,,,
Fabio Borini,2012,Forward,13,5,5,Italy,1,0,1,0,1,0.08,0,0,17,5,29,2,12,4,7,2,1,,,,,,,,,,,,,,0,175,13.46,2,16,,,,,1,0,6,1,,,,,,,,
Steven Naismith,2012,Forward,31,10,7,Scotland,4,0,2,2,0,0.13,0,0,20,9,45,3,28,4,10,21,6,,,,,,,,,,,,,,1,450,14.52,1,10,,,,,0,0,26,3,,,,,,,,
Henry Jones,2012,Midfielder,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
James Vaughan,2012,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Nani,2012,Midfielder,11,8,2,Portugal,1,0,0,1,0,0.09,0,0,19,4,21,1,10,6,10,4,1,90,33,34,47,10,4,13,,,,0,,,2,267,24.27,4,50,16,1,3,,1,0,7,2,,,,,,,,
Ian Harte,2012,Defender,16,4,8,Ireland,0,0,0,0,1,,,,,,,,22,4,17,69,22,77,32,38,57,1,14,29,2,27,0,0,0,2,3,496,31,2,118,19,0,47,,1,0,12,1,,,,,,,,
Tomas Rosicky,2012,Midfielder,10,7,2,Czech Republic,2,1,1,0,0,0.2,0,0,10,4,40,0,12,1,12,1,0,83,28,34,31,7,5,4,,,,0,,,1,472,47.2,1,5,0,9,19,,2,0,13,0,,,,,,,,
Leon Osman,2012,Midfielder,36,16,6,England,5,1,2,2,1,0.14,0,0,76,24,32,6,85,21,82,83,25,78,212,238,214,28,58,43,,,,0,,,2,1788,49.67,1,34,12,6,106,,9,0,44,0,,,,,,,,
Zoltán Gera,2012,Midfielder,16,9,5,Hungary,4,0,2,2,1,0.25,0,0,19,8,42,2,43,3,12,17,7,77,65,86,91,2,24,23,,,,0,,,1,512,32,1,43,28,2,14,,1,0,17,1,,,,,,,,
Jordan Wynter,2012,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Danny Simpson,2012,Defender,19,5,10,England,0,0,0,0,0,,,,,,,,35,3,11,94,27,74,61,53,63,6,6,13,3,30,0,0,1,1,0,504,26.53,2,86,16,0,43,,3,0,18,1,,,,,,,,
Ashley Cole,2012,Defender,31,20,4,England,1,0,0,1,0,,,,,,,,64,7,38,84,27,73,154,120,90,13,21,19,13,30,0,1,0,1,2,1316,42.45,1,52,10,0,65,,3,0,14,2,,,,,,,,
Scott Allan,2012,Midfielder,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kei Kamara,2012,Forward,11,2,5,Sierra Leone,1,1,0,0,0,0.09,0,0,16,5,31,2,6,2,5,9,3,,,,,,,,,,,,,,1,218,19.82,1,11,,,,,0,0,9,5,,,,,,,,
Benik Afobe,2012,Forward,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Hogan Ephraim,2012,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Daniel Boateng,2012,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jordan Bowery,2012,Forward,10,3,4,England,0,0,0,0,0,0,0,0,7,3,43,0,4,2,5,5,2,,,,,,,,,,,,,,0,111,11.1,0,6,,,,,0,0,3,0,,,,,,,,
Tom Adeyemi,2012,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Bacary Sagna,2012,Defender,25,16,3,France,0,0,0,0,0,,,,,,,,56,1,32,90,36,82,105,166,90,10,75,35,9,26,0,2,1,0,0,1497,59.88,1,106,16,5,40,,2,0,21,1,,,,,,,,
Emmanuel Frimpong,2012,Midfielder,6,2,2,Ghana,0,0,0,0,0,0,0,0,2,0,0,0,11,1,4,9,4,64,16,15,22,0,1,2,,,,0,,,1,119,19.83,0,0,0,1,10,,1,0,8,0,,,,,,,,
Hope Akpan,2012,Midfielder,9,2,6,Nigeria,0,0,0,0,0,0,0,0,8,1,13,1,10,0,8,12,1,100,24,27,19,6,8,7,,,,0,,,3,182,20.22,0,5,20,2,7,,0,0,7,1,,,,,,,,
Scott Wootton,2012,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jesse Joronen,2012,Goalkeeper,0,0,0,Finland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Aaron Ramsey,2012,Midfielder,36,20,6,Wales,1,0,1,0,2,0.03,0,0,46,12,26,2,71,16,44,26,5,90,168,151,182,34,14,23,,,,0,,,2,1934,53.72,6,44,16,21,103,,5,0,48,0,,,,,,,,
Gareth Bale,2012,Forward,33,19,6,Wales,21,1,4,16,6,0.64,0,2,165,73,44,5,33,32,42,60,13,,,,,,,,,,,,,,4,1131,34.27,11,272,,,,,6,0,24,11,,,,,,,,
Tom Donegan,2012,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ryan Noble,2012,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Gaël Kakuta,2012,Midfielder,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kieran Gibbs,2012,Defender,27,14,4,England,0,0,0,0,0,,,,,,,,76,4,64,79,23,74,111,138,128,11,40,50,7,23,0,1,0,0,3,1108,41.04,3,96,18,3,29,,2,0,19,5,,,,,,,,
James Ward-Prowse,2012,Midfielder,15,3,7,England,0,0,0,0,0,0,0,0,8,0,0,0,9,7,13,10,2,78,41,23,23,3,6,8,,,,0,,,0,312,20.8,2,16,31,7,12,,0,0,3,0,,,,,,,,
James Horsfield,2012,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Guly do Prado,2012,Midfielder,18,3,8,Brazil,0,0,0,0,0,0,0,0,16,2,13,3,16,8,15,14,5,81,41,37,63,6,7,16,,,,0,,,1,268,14.89,2,31,32,3,4,,0,0,17,3,,,,,,,,
Shaun Cummings,2012,Defender,9,0,6,Jamaica,0,0,0,0,0,,,,,,,,21,0,17,31,5,71,34,36,20,3,8,8,0,22,0,0,1,0,0,316,35.11,0,22,18,0,10,,1,0,2,0,,,,,,,,
Alan Tate,2012,Defender,3,0,2,England,0,0,0,0,0,,,,,,,,4,0,1,24,4,50,3,15,10,0,11,6,0,4,0,0,0,0,0,50,16.67,0,0,0,0,3,,0,0,2,0,,,,,,,,
Theo Walcott,2012,Forward,32,17,6,England,14,0,11,3,3,0.44,0,0,87,39,45,8,16,25,11,5,0,,,,,,,,,,,,,,10,531,16.59,11,173,,,,,3,0,10,26,,,,,,,,
Steve Morison,2012,Forward,19,5,7,Wales,1,0,1,0,0,0.05,0,0,6,2,33,0,2,0,1,3,1,,,,,,,,,,,,,,0,125,6.58,2,17,,,,,0,0,16,4,,,,,,,,
Leighton Baines,2012,Defender,38,16,7,England,5,0,0,5,1,,,,,,,,92,13,57,75,22,79,158,191,132,30,11,17,11,40,2,1,1,1,5,1663,43.76,22,353,30,2,49,,4,0,30,1,,,,,,,,
Fabian Delph,2012,Midfielder,24,5,11,England,0,0,0,0,0,0,0,0,17,2,12,1,56,8,68,34,1,77,133,127,91,34,11,14,,,,0,,,0,1031,42.96,0,9,22,3,58,,7,0,26,0,,,,,,,,
Mousa Dembélé,2012,Midfielder,32,21,4,Belgium,1,0,0,1,1,0.03,0,0,25,8,32,0,90,5,43,20,3,84,161,223,164,67,28,29,,,,0,,,3,1588,49.63,3,7,14,4,102,,4,0,53,0,,,,,,,,
Frankie Sutherland,2012,Forward,0,0,0,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Saido Berahino,2012,Forward,0,0,0,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
José Enrique,2012,Defender,29,13,5,Spain,2,0,2,0,0,,,,,,,,72,4,35,49,10,85,197,132,126,30,13,21,11,23,0,1,0,0,4,1304,44.97,8,68,10,10,88,,1,0,14,6,,,,,,,,
José Fonte,2012,Defender,27,5,13,Portugal,2,2,0,0,1,,,,,,,,40,1,39,238,64,78,121,129,71,4,70,37,3,44,0,2,4,1,0,1214,44.96,3,7,14,6,94,,5,0,21,0,,,,,,,,
Reece Wabara,2012,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Thomas Sørensen,2012,Goalkeeper,0,0,0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pablo Hernández,2012,Midfielder,30,8,12,Spain,3,0,2,1,0,0.1,0,0,48,10,21,1,28,14,40,15,3,57,117,87,136,30,5,20,,,,0,,,6,1298,43.27,7,100,16,17,74,,3,0,14,8,,,,,,,,
Stefan Galinski,2012,Defender,0,0,0,Poland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Daniel Seaborne,2012,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kader Mangane,2012,Defender,2,2,0,Senegal,0,0,0,0,0,,,,,,,,1,0,0,2,1,100,1,2,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,0,0,0,0,,,,,,,,
Robert Snodgrass,2012,Midfielder,37,10,13,Scotland,6,1,0,5,1,0.16,0,3,78,30,38,7,99,24,42,25,2,80,133,261,302,46,29,63,,,,0,,,6,1110,30,16,292,28,11,28,,8,0,47,10,,,,,,,,
Jonas Olsson,2012,Defender,36,14,15,Sweden,0,0,0,0,2,,,,,,,,29,0,25,254,76,72,81,140,107,4,83,65,8,53,1,1,0,0,0,1226,34.06,1,2,0,1,115,,5,0,31,2,,,,,,,,
Phil Jagielka,2012,Defender,36,15,6,England,2,2,0,0,2,,,,,,,,63,6,82,250,76,68,174,185,79,2,87,50,10,38,0,0,3,1,1,1468,40.78,2,28,29,1,228,,1,0,12,0,,,,,,,,
Chris Gunter,2012,Defender,20,4,10,Wales,0,0,0,0,0,,,,,,,,21,1,20,84,21,81,58,53,35,3,12,10,5,32,0,0,1,1,0,612,30.6,1,65,25,0,35,,1,0,11,1,,,,,,,,
Max Ehmer,2012,Defender,0,0,0,Germany,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Michael Tonge,2012,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Joel Robles,2012,Goalkeeper,9,3,4,Spain,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,1,,,0,152,16.89,,,,,41,0,0,0,1,,22,0,7,10,3,6,30,79
Marc-Antoine Fortuné,2012,Forward,21,10,7,France,2,0,2,0,0,0.1,0,0,14,7,50,3,18,4,4,2,0,,,,,,,,,,,,,,2,231,11,1,21,,,,,2,1,18,7,,,,,,,,
Héctor Bellerín,2012,Defender,0,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kyle Naughton,2012,Defender,14,8,3,England,0,0,0,0,0,,,,,,,,34,2,24,58,24,76,58,64,37,4,23,11,4,13,0,0,0,0,1,666,47.57,2,15,33,3,39,,0,0,9,0,,,,,,,,
Tadanari Lee,2012,Forward,0,0,0,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Garry Monk,2012,Defender,11,5,4,England,0,0,0,0,0,,,,,,,,13,1,19,112,35,85,18,48,40,2,26,28,1,16,0,0,0,0,0,400,36.36,0,0,0,0,30,,0,0,4,0,,,,,,,,
Fabio,2012,Defender,21,4,9,Brazil,0,0,0,0,0,,,,,,,,49,1,33,55,17,78,51,89,59,10,21,14,3,18,0,1,0,2,0,376,17.9,2,30,20,1,9,,3,0,23,1,,,,,,,,
Aaron Lennon,2012,Midfielder,34,20,6,England,4,0,3,1,1,0.12,0,0,29,8,28,1,41,13,28,15,1,71,113,132,127,43,6,10,,,,0,,,7,879,25.85,10,76,18,10,16,,1,0,14,6,,,,,,,,
Rafael,2012,Defender,28,21,4,Brazil,3,1,1,1,2,,,,,,,,87,4,57,127,47,71,103,170,126,18,37,25,8,30,0,0,0,3,3,1210,43.21,7,81,25,2,31,,6,1,36,2,,,,,,,,
Kayleden Brown,2012,Forward,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Paulo Gazzaniga,2012,Goalkeeper,9,3,3,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,3,,,0,151,16.78,,,,,46,0,0,0,0,,29,0,2,9,7,8,25,91
Tim Howard,2012,Goalkeeper,36,14,7,United States,,,,,,,,,,,,,,,,,,,,,,,,,10,39,0,4,,,0,634,17.61,,,,,196,0,0,0,0,,90,0,23,55,9,26,236,305
Tom Hitchcock,2012,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Florent Cuvelier,2012,Midfielder,0,0,0,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Simon Lappin,2012,Midfielder,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Michael Harriman,2012,Defender,1,0,1,Ireland,0,0,0,0,0,,,,,,,,4,0,1,4,1,75,3,5,0,0,0,0,0,1,0,0,0,1,0,26,26,0,0,0,0,1,,0,0,0,0,,,,,,,,
Jos Hooiveld,2012,Defender,25,6,9,Netherlands,0,0,0,0,1,,,,,,,,37,0,53,190,53,81,87,141,61,2,94,33,5,37,3,0,4,1,0,971,38.84,1,3,0,4,78,,5,0,20,0,,,,,,,,
Todd Kane,2012,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Patrice Evra,2012,Defender,34,25,5,France,4,3,0,1,1,,,,,,,,82,2,51,165,68,82,156,210,170,28,69,42,10,38,0,1,1,0,5,1421,41.79,7,87,23,2,37,,3,0,34,3,,,,,,,,
Nouha Dicko,2012,Forward,0,0,0,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Csaba Somogyi,2012,Goalkeeper,0,0,0,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Chuks Aneke,2012,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Lee Lucas,2012,Midfielder,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David Button,2012,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jay Bothroyd,2012,Forward,4,1,1,England,1,0,0,1,0,0.25,0,0,7,2,29,1,0,2,0,2,2,,,,,,,,,,,,,,0,76,19,0,3,,,,,1,0,7,3,,,,,,,,
Vit Nemrava,2012,Goalkeeper,0,0,0,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Romain Amalfitano,2012,Midfielder,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Chris Baird,2012,Defender,19,6,6,Northern Ireland,2,1,1,0,0,,,,,,,,27,3,60,33,4,70,92,44,58,2,9,14,2,20,0,0,0,1,0,863,45.42,1,7,14,2,59,,5,0,18,0,,,,,,,,
Rinor Nushi,2012,Forward,0,0,0,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Magaye Gueye,2012,Forward,2,1,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,0,13,6.5,0,3,,,,,0,0,1,0,,,,,,,,
Jerome Thomas,2012,Midfielder,10,2,5,England,0,0,0,0,0,0,0,0,3,0,0,0,8,1,6,0,0,75,23,23,19,5,1,3,,,,0,,,0,127,12.7,0,27,19,0,0,,0,0,5,1,,,,,,,,
Matej Delac,2012,Goalkeeper,0,0,0,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ryan Nelsen,2012,Defender,21,2,10,New Zealand,1,1,0,0,0,,,,,,,,45,0,65,230,85,82,72,113,75,3,58,44,5,29,0,0,0,0,0,626,29.81,0,1,0,0,51,,0,0,13,4,,,,,,,,
Nacho Monreal,2012,Defender,10,8,1,Spain,1,0,0,1,0,,,,,,,,17,1,25,24,11,88,43,38,33,3,11,12,5,5,0,0,0,0,1,432,43.2,1,15,20,0,10,,2,0,6,0,,,,,,,,
Brad Jones,2012,Goalkeeper,7,3,1,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,1,,,0,129,18.43,,,,,29,0,0,0,0,,23,0,6,7,3,6,40,72
Lucas Piazon,2012,Midfielder,1,1,0,Brazil,0,0,0,0,0,0,0,0,1,1,100,1,0,0,0,0,0,0,1,1,0,0,0,0,,,,0,,,1,18,18,1,0,0,0,0,,0,0,0,0,,,,,,,,
Zak Ansah,2012,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Victor Anichebe,2012,Forward,26,12,5,Nigeria,6,1,1,4,3,0.23,0,0,65,21,32,9,18,20,5,14,4,,,,,,,,,,,,,,4,451,17.35,7,30,,,,,2,0,32,13,,,,,,,,
Charlie Adam,2012,Midfielder,27,7,11,Scotland,3,0,0,3,1,0.11,0,0,53,12,23,2,33,12,21,11,3,88,125,106,143,10,23,23,,,,0,,,2,759,28.11,6,121,17,3,52,,7,1,52,1,,,,,,,,
Rory Delap,2012,Midfielder,1,0,0,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,2,2,0,0,0,0,0,,0,0,0,0,,,,,,,,
Archange Nkumu,2012,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Shaun Maloney,2012,Midfielder,36,9,18,Scotland,6,0,6,0,2,0.17,1,2,56,27,48,3,42,11,40,18,3,83,125,160,195,23,6,41,,,,1,,,8,1593,44.25,12,115,26,12,47,,6,0,34,9,,,,,,,,
Phil Bardsley,2012,Defender,18,6,8,Scotland,1,0,1,0,0,,,,,,,,24,2,9,44,15,83,52,53,39,5,17,17,1,22,0,1,0,0,0,442,24.56,0,31,19,0,28,,5,0,14,0,,,,,,,,
Brian Murphy,2012,Goalkeeper,0,0,0,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Leroy Lita,2012,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Stéphane Mbia,2012,Midfielder,29,4,15,Cameroon,0,0,0,0,0,0,0,0,34,9,26,2,75,5,78,59,22,80,156,170,151,13,42,45,,,,0,,,3,1055,36.38,3,11,9,6,68,,9,1,51,4,,,,,,,,
Nigel de Jong,2012,Midfielder,1,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,100,14,3,0,1,0,0,,,,0,,,0,72,72,0,0,0,0,2,,0,0,0,0,,,,,,,,
Stuart Moore,2012,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jobi McAnuff,2012,Midfielder,38,6,22,Jamaica,0,0,0,0,1,0,0,0,43,12,28,0,62,10,49,43,3,74,143,208,237,47,28,55,,,,0,,,7,896,23.58,5,178,22,4,36,,5,0,41,4,,,,,,,,
Ross Barkley,2012,Midfielder,7,2,2,England,0,0,0,0,0,0,0,0,7,2,29,1,9,1,4,5,4,78,10,23,19,4,9,3,,,,0,,,0,101,14.43,0,2,0,1,4,,2,0,3,0,,,,,,,,
Bradley Simmonds,2012,Midfielder,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gary Gardner,2012,Midfielder,2,0,1,England,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0,1,0,0,0,0,,,,0,,,0,11,5.5,0,0,0,0,1,,0,0,0,0,,,,,,,,
Daniel Agger,2012,Defender,35,14,9,Denmark,3,3,0,0,0,,,,,,,,36,10,63,196,53,72,148,196,117,10,115,73,14,37,0,0,0,0,0,1744,49.83,1,6,33,2,86,,3,1,25,1,,,,,,,,
Sandro,2012,Midfielder,22,12,6,Brazil,1,0,1,0,0,0.05,0,0,25,6,24,0,72,9,80,78,14,65,134,136,111,16,19,34,,,,0,,,2,931,42.32,0,16,25,3,55,,4,0,34,0,,,,,,,,
Tal Ben Haim,2012,Defender,3,0,2,Israel,0,0,0,0,0,,,,,,,,7,0,2,15,5,100,16,15,10,0,7,6,0,3,0,0,0,0,0,91,30.33,0,3,33,0,8,,0,0,1,0,,,,,,,,
Samuel Galindo,2012,Midfielder,0,0,0,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nicky Maynard,2012,Forward,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
Rickie Lambert,2012,Forward,38,9,15,England,15,4,11,0,5,0.39,3,2,94,42,45,7,15,15,6,35,8,,,,,,,,,,,,,,5,1231,32.39,12,64,,,,,2,0,35,37,,,,,,,,
Sebastián Coates,2012,Defender,5,3,0,Uruguay,0,0,0,0,0,,,,,,,,6,0,4,13,3,83,5,11,11,2,3,3,0,3,0,0,0,0,0,101,20.2,0,0,0,0,10,,0,0,4,0,,,,,,,,
Sead Hajrovic,2012,Defender,0,0,0,Switzerland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Carl Jenkinson,2012,Defender,14,6,4,England,0,0,0,0,0,,,,,,,,32,1,8,33,11,59,62,65,51,10,17,17,5,11,0,1,2,0,0,797,56.93,0,59,12,2,39,,0,1,12,0,,,,,,,,
