Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Kristoffer Nordfeldt,2016,Goalkeeper,1,1,0,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,0,22,22.0,,,,,3,0,0,0,0,,4,0,0,1,0,0,8,9
Rudy Gestede,2016,Forward,16,1,9,Benin,1,0,1,0,1,0.06,0,0,16,5,31,1,6,2,2,9,7,,,,,,,,,,,,,,0,218,13.63,1,2,,,,,3,0,8,3,,,,,,,,
Marko Grujic,2016,Midfielder,5,2,2,Serbia,0,0,0,0,0,0.0,0,0,4,2,50,0,1,0,0,0,0,0,1,10,4,2,5,1,,,,0,,,0,33,6.6,0,0,0,0,0,,1,0,2,0,,,,,,,,
Nacho Monreal,2016,Defender,36,21,9,Spain,0,0,0,0,1,,,,,,,,90,4,88,99,45,68,190,194,166,13,57,61,11,43,0,0,0,0,2,1753,48.69,3,63,10,1,38,,5,0,33,7,,,,,,,,
Rees Greenwood,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Viktor Fischer,2016,Forward,13,3,6,Denmark,0,0,0,0,1,0.0,0,0,12,2,17,0,3,7,0,1,0,,,,,,,,,,,,,,3,146,11.23,3,16,,,,,0,0,1,3,,,,,,,,
Tyrell Warren,2016,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Victor Anichebe,2016,Forward,18,5,12,Nigeria,3,0,1,2,1,0.17,0,0,30,9,30,1,9,13,8,30,23,,,,,,,,,,,,,,0,366,20.33,0,37,,,,,2,0,27,6,,,,,,,,
Nathan Baxter,2016,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Charlie Adam,2016,Midfielder,24,8,9,Scotland,1,0,0,1,4,0.04,1,0,40,11,28,1,19,12,21,24,9,79,110,90,106,12,33,16,,,,1,,,3,868,36.17,3,85,32,7,97,,7,0,41,0,,,,,,,,
Cameron Brannagan,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Shaun Maloney,2016,Midfielder,9,2,5,Scotland,1,0,0,1,0,0.11,0,0,3,1,33,0,8,1,0,2,2,75,9,22,13,6,1,1,,,,0,,,2,111,12.33,1,12,33,0,2,,0,0,3,0,,,,,,,,
Andre Gray,2016,Forward,32,8,17,England,9,0,6,3,0,0.28,2,1,47,19,40,6,10,10,4,1,0,,,,,,,,,,,,,,3,372,11.63,2,26,,,,,2,0,17,35,,,,,,,,
Phil Bardsley,2016,Defender,15,4,6,Scotland,0,0,0,0,0,,,,,,,,32,1,27,27,9,81,65,59,61,3,8,16,2,17,0,0,0,0,0,397,26.47,2,28,29,0,30,,4,1,25,0,,,,,,,,
Papy Djilobodji,2016,Defender,18,4,12,Senegal,0,0,0,0,1,,,,,,,,24,4,54,163,82,71,97,103,73,11,56,36,1,35,0,1,0,0,0,694,38.56,0,5,40,0,74,,4,1,23,2,,,,,,,,
Adam Reach,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ross Barkley,2016,Midfielder,36,17,11,England,5,1,3,1,1,0.14,0,1,89,30,34,5,30,27,10,35,29,83,163,171,257,62,42,40,,,,0,,,8,1651,45.86,9,113,26,10,111,,5,0,49,8,,,,,,,,
Maarten Stekelenburg,2016,Goalkeeper,19,5,8,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,3,24,1,3,,,0,472,24.84,,,,,148,0,2,0,0,,42,2,10,18,7,9,71,127
Kamil Grosicki,2016,Midfielder,15,4,7,Poland,0,0,0,0,1,0.0,0,0,24,7,29,1,4,4,8,6,3,100,36,21,59,13,1,11,,,,0,,,4,251,16.73,5,84,20,0,1,,1,0,12,6,,,,,,,,
Lee Grant,2016,Goalkeeper,28,10,10,England,,,,,,,,,,,,,,,,,,,,,,,,,9,34,0,0,,,0,881,31.46,,,,,338,0,1,0,0,,91,0,21,23,14,20,100,278
Chris Brunt,2016,Midfielder,31,10,15,Northern Ireland,3,1,0,2,0,0.1,0,1,38,11,29,0,36,10,33,54,21,72,128,87,85,17,27,21,,,,0,,,4,910,29.35,6,176,25,6,90,,5,0,17,2,,,,,,,,
Edimilson Fernandes,2016,Midfielder,28,9,12,Switzerland,0,0,0,0,1,0.0,0,0,20,4,20,0,22,13,19,10,4,68,78,42,67,10,3,12,,,,0,,,0,473,16.89,0,11,18,0,23,,4,0,16,1,,,,,,,,
Nathan,2016,Forward,0,0,0,Brazil,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Víctor Valdés,2016,Goalkeeper,28,3,15,Spain,,,,,,,,,,,,,,,,,,,,,,,,,8,36,0,2,,,0,888,31.71,,,,,295,0,1,0,0,,80,0,14,27,14,23,78,258
Ashley Barnes,2016,Forward,28,8,14,England,6,0,4,2,0,0.21,2,0,45,19,42,2,21,8,4,25,15,,,,,,,,,,,,,,2,448,16.0,3,7,,,,,6,1,53,21,,,,,,,,
Rickie Lambert,2016,Forward,1,0,1,England,0,0,0,0,0,0.0,0,0,2,0,0,0,0,2,1,0,0,,,,,,,,,,,,,,0,10,10.0,0,0,,,,,0,0,1,0,,,,,,,,
Ilkay Gündogan,2016,Midfielder,10,4,3,Germany,3,0,1,2,0,0.3,0,0,16,4,25,0,10,6,9,4,2,70,47,32,29,11,2,5,,,,0,,,1,505,50.5,1,7,14,6,10,,0,0,2,0,,,,,,,,
Sebastián Coates,2016,Defender,0,0,0,Uruguay,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Carl Jenkinson,2016,Defender,1,0,0,England,0,0,0,0,0,,,,,,,,4,0,2,5,2,75,4,8,5,0,3,3,0,1,0,0,0,0,0,35,35.0,0,3,0,0,2,,0,0,1,0,,,,,,,,
Angelo Ogbonna,2016,Defender,20,8,8,Italy,0,0,0,0,0,,,,,,,,27,2,37,96,55,81,91,79,39,4,44,18,4,31,0,1,0,0,0,805,40.25,0,4,25,0,51,,2,0,13,0,,,,,,,,
Dejan Iliev,2016,Goalkeeper,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Florin Gardos,2016,Defender,0,0,0,Romania,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Rhian Brewster,2016,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Brad Jackson,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Harvey Rodgers,2016,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Liam Moore,2016,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Salomón Rondón,2016,Forward,38,12,17,Venezuela,8,5,3,0,2,0.21,0,0,94,26,28,8,18,28,7,41,29,,,,,,,,,,,,,,2,722,19.0,4,9,,,,,2,0,41,29,,,,,,,,
Nordin Amrabat,2016,Forward,29,8,17,Morocco,0,0,0,0,0,0.0,0,0,29,6,21,0,45,11,24,11,2,,,,,,,,,,,,,,3,675,23.28,4,130,,,,,4,0,47,2,,,,,,,,
Mile Jedinak,2016,Midfielder,1,0,1,Australia,0,0,0,0,0,0.0,0,0,0,0,0,0,6,0,1,0,0,33,4,13,6,0,5,3,,,,0,,,0,68,68.0,0,1,100,0,3,,0,0,4,0,,,,,,,,
Darron Gibson,2016,Midfielder,12,1,9,Ireland,0,0,0,0,0,0.0,0,0,6,0,0,0,13,1,14,18,10,85,58,24,28,4,7,4,,,,0,,,0,387,32.25,0,11,0,1,35,,4,0,12,0,,,,,,,,
Mateusz Hewelt,2016,Goalkeeper,0,0,0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Adama Diomande,2016,Forward,22,3,15,Norway,2,0,2,0,0,0.09,0,0,23,6,26,2,25,3,7,7,5,,,,,,,,,,,,,,0,321,14.59,0,4,,,,,1,0,19,10,,,,,,,,
Jack Butland,2016,Goalkeeper,5,1,2,England,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,0,,,0,140,28.0,,,,,56,0,0,0,0,,17,0,1,8,2,2,19,40
Pedro,2016,Forward,35,28,5,Spain,9,2,2,5,2,0.26,0,0,59,17,29,2,48,13,21,11,3,,,,,,,,,,,,,,9,947,27.06,5,72,,,,,6,0,33,8,,,,,,,,
Willian,2016,Forward,34,26,5,Brazil,8,0,7,1,1,0.24,0,1,44,15,34,0,19,10,7,5,2,,,,,,,,,,,,,,2,777,22.85,0,106,,,,,3,0,12,2,,,,,,,,
Adrian Mariappa,2016,Defender,7,2,5,Jamaica,0,0,0,0,1,,,,,,,,17,0,15,52,28,88,30,45,25,1,24,14,1,13,0,1,0,0,0,244,34.86,0,1,0,0,17,,0,0,4,2,,,,,,,,
Greg Luer,2016,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Josh Sims,2016,Midfielder,7,2,4,England,0,0,0,0,0,0.0,0,0,5,3,60,1,3,1,1,1,0,100,14,17,17,9,2,7,,,,0,,,1,81,11.57,1,8,0,0,0,,0,0,2,0,,,,,,,,
Raheem Sterling,2016,Forward,33,21,5,England,7,0,4,3,3,0.21,0,0,64,22,34,5,24,22,16,3,0,,,,,,,,,,,,,,6,1033,31.3,7,84,,,,,7,0,36,16,,,,,,,,
Conor Masterson,2016,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Luke Amos,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Danny Ings,2016,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Brad Guzan,2016,Goalkeeper,10,2,5,United States,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,2,,,0,297,29.7,,,,,110,0,0,0,1,,37,0,3,9,6,4,40,97
Scott McTominay,2016,Midfielder,2,1,1,Scotland,0,0,0,0,0,0.0,0,0,1,1,100,0,0,0,2,3,2,0,8,3,5,0,1,2,,,,0,,,0,57,28.5,0,1,100,0,2,,1,0,2,0,,,,,,,,
Christian Atsu,2016,Midfielder,0,0,0,Ghana,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Daniel Jarvis,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Lee Chung-Yong,2016,Midfielder,15,3,10,South Korea,0,0,0,0,0,0.0,0,0,4,2,50,0,15,0,4,2,1,80,29,37,33,6,5,10,,,,0,,,1,199,13.27,2,14,43,0,12,,0,0,5,0,,,,,,,,
Joel Campbell,2016,Forward,0,0,0,Costa Rica,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Alfie Mawson,2016,Defender,27,10,14,England,4,3,1,0,2,,,,,,,,29,4,30,169,95,79,137,148,82,19,84,52,7,45,2,1,1,0,0,1218,45.11,1,1,0,1,163,,1,0,10,0,,,,,,,,
Samir Nasri,2016,Midfielder,1,1,0,France,0,0,0,0,0,0.0,0,0,3,1,33,1,0,1,0,0,0,0,0,1,2,1,0,1,,,,0,,,0,11,11.0,0,0,0,0,1,,0,0,0,0,,,,,,,,
Harry Wilson,2016,Midfielder,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Craig Gardner,2016,Midfielder,9,4,2,England,0,0,0,0,0,0.0,0,0,2,0,0,0,4,1,1,2,1,75,14,8,21,1,1,5,,,,0,,,1,61,6.78,2,12,67,0,4,,1,0,8,0,,,,,,,,
Kyle Walker-Peters,2016,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Scott Dann,2016,Defender,23,8,12,England,3,2,1,0,0,,,,,,,,17,3,32,102,62,59,93,99,76,2,68,52,2,36,0,0,0,1,1,608,26.43,1,3,33,0,63,,2,0,14,0,,,,,,,,
Kyle Bartley,2016,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jordi Gómez,2016,Midfielder,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Aaron Wan-Bissaka,2016,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Harry Arter,2016,Midfielder,35,11,16,Ireland,1,0,1,0,2,0.03,0,0,54,11,20,2,83,14,48,31,7,75,196,158,145,25,5,8,,,,1,,,4,2004,57.26,2,21,19,7,167,,11,1,34,0,,,,,,,,
Joel Ekstrand,2016,Defender,0,0,0,Sweden,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Angeliño,2016,Defender,0,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Cesc Fàbregas,2016,Midfielder,29,21,5,Spain,5,0,4,1,2,0.17,0,0,26,9,35,0,30,5,16,16,8,87,102,68,67,12,9,14,,,,1,,,12,1326,45.72,11,85,24,18,97,,8,0,23,0,,,,,,,,
Marcus Rashford,2016,Forward,32,13,5,England,5,0,4,1,1,0.16,0,0,44,17,39,4,16,11,12,6,0,,,,,,,,,,,,,,1,544,17.0,3,83,,,,,3,0,16,11,,,,,,,,
Sullay Kaikai,2016,Midfielder,1,0,1,England,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,,,,0,,,0,10,10.0,0,2,0,0,0,,0,0,0,0,,,,,,,,
Muhamed Besic,2016,Midfielder,0,0,0,Bosnia And Herzegovina,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Branislav Ivanovic,2016,Defender,13,10,2,Serbia,0,0,0,0,0,,,,,,,,11,2,11,24,14,100,31,44,26,6,19,12,1,9,0,0,0,0,0,329,25.31,0,23,13,1,27,,2,0,8,2,,,,,,,,
Leonardo Ulloa,2016,Forward,16,3,7,Argentina,1,1,0,0,0,0.06,0,0,11,5,45,2,11,2,3,8,5,,,,,,,,,,,,,,0,233,14.56,0,1,,,,,0,0,20,4,,,,,,,,
Pierre-Emile Højbjerg,2016,Midfielder,22,9,8,Denmark,0,0,0,0,2,0.0,0,0,28,4,14,1,44,9,33,25,15,70,147,104,97,15,17,12,,,,0,,,0,1001,45.5,0,20,40,4,47,,2,0,19,0,,,,,,,,
Vito Mannone,2016,Goalkeeper,9,1,6,Italy,,,,,,,,,,,,,,,,,,,,,,,,,2,19,0,2,,,0,244,27.11,,,,,55,0,0,0,0,,41,0,2,11,6,6,35,62
Lee Tomlin,2016,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Jack Simpson,2016,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nolito,2016,Forward,19,13,2,Spain,4,1,2,1,0,0.21,0,0,32,12,38,3,14,10,7,4,2,,,,,,,,,,,,,,2,391,20.58,2,16,,,,,3,1,18,4,,,,,,,,
Tammy Abraham,2016,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Mohamed Diamé,2016,Midfielder,0,0,0,Senegal,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ben Wynter,2016,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Paulo Alves,2016,Midfielder,0,0,0,Portugal,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Marcos Rojo,2016,Defender,21,11,1,Argentina,1,0,0,1,0,,,,,,,,29,3,33,143,83,76,98,94,65,10,46,28,8,13,0,0,0,0,0,951,45.29,0,10,20,0,67,,5,0,24,0,,,,,,,,
Jason Gilchrist,2016,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Daniel Lafferty,2016,Defender,0,0,0,Northern Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Yann M'Vila,2016,Midfielder,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Albert Adomah,2016,Midfielder,2,1,0,Ghana,0,0,0,0,0,0.0,0,0,4,0,0,1,5,2,1,0,0,80,6,9,18,2,0,5,,,,0,,,0,32,16.0,0,9,22,0,1,,0,0,3,0,,,,,,,,
Roberto Pereyra,2016,Midfielder,13,5,6,Argentina,2,0,1,1,1,0.15,0,0,9,4,44,2,8,1,8,3,1,75,81,40,57,12,2,5,,,,0,,,2,420,32.31,3,32,34,0,21,,2,1,8,2,,,,,,,,
Joe Ledley,2016,Midfielder,18,5,11,Wales,1,0,0,1,0,0.06,0,0,3,1,33,0,25,1,28,26,10,60,45,52,48,5,12,18,,,,2,,,0,563,31.28,0,7,14,1,19,,1,0,7,0,,,,,,,,
Charly Musonda,2016,Midfielder,0,0,0,Belgium,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
James Collins,2016,Defender,22,7,8,Wales,2,1,0,1,0,,,,,,,,21,1,38,147,95,81,60,86,49,1,59,28,6,28,0,1,1,0,0,580,26.36,0,0,0,0,50,,3,0,7,1,,,,,,,,
Ben Woodburn,2016,Midfielder,5,4,1,Wales,0,0,0,0,0,0.0,0,0,2,0,0,0,4,2,0,0,0,75,6,7,12,1,1,3,,,,0,,,0,32,6.4,0,5,20,0,0,,0,0,2,0,,,,,,,,
Gökhan Töre,2016,Midfielder,5,1,3,Turkey,0,0,0,0,0,0.0,0,0,5,0,0,0,4,1,0,0,0,75,7,8,21,3,0,4,,,,0,,,1,56,11.2,1,13,31,1,1,,0,0,4,1,,,,,,,,
Mustapha Carayol,2016,Midfielder,0,0,0,Gambia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Mathieu Flamini,2016,Midfielder,10,5,4,France,0,0,0,0,0,0.0,0,0,1,1,100,0,2,0,5,7,2,50,13,3,3,0,1,0,,,,0,,,0,112,11.2,0,1,0,0,3,,0,0,1,0,,,,,,,,
Marco Amelia,2016,Goalkeeper,0,0,0,Italy,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mark Schwarzer,2016,Goalkeeper,0,0,0,Australia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Christian Kabasele,2016,Defender,16,4,10,Belgium,2,1,1,0,0,,,,,,,,15,2,17,40,28,80,26,39,43,2,18,19,1,15,0,0,0,0,0,238,14.88,0,10,30,0,24,,1,0,13,0,,,,,,,,
Robert Huth,2016,Defender,33,12,14,Germany,2,2,0,0,1,,,,,,,,28,10,45,220,112,79,138,135,124,0,94,80,9,49,2,0,1,0,2,701,21.24,3,0,0,0,33,,9,0,45,0,,,,,,,,
Phil Foden,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kasey Palmer,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Josh Dasilva,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ismael Bennacer,2016,Midfielder,0,0,0,Algeria,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Victor Moses,2016,Midfielder,34,28,3,Nigeria,3,0,3,0,2,0.09,0,0,45,15,33,2,47,18,41,48,27,81,172,168,155,54,35,57,,,,0,,,2,1010,29.71,4,120,14,3,29,,4,0,28,3,,,,,,,,
Gareth Barry,2016,Midfielder,33,15,10,England,2,1,0,1,0,0.06,0,0,17,7,41,0,70,5,35,57,32,69,165,136,119,12,32,24,,,,0,,,1,1376,41.7,1,22,23,6,100,,10,0,48,1,,,,,,,,
Adam Bogdan,2016,Goalkeeper,0,0,0,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Håvard Nordtveit,2016,Defender,16,5,7,Norway,0,0,0,0,0,,,,,,,,18,4,24,25,15,78,61,49,35,4,19,7,2,20,0,0,0,0,1,413,25.81,1,9,11,0,43,,2,0,11,0,,,,,,,,
Jordan Holmes,2016,Goalkeeper,0,0,0,Australia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Thomas Robson,2016,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Simon Mignolet,2016,Goalkeeper,28,16,5,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,9,30,0,1,,,0,806,28.79,,,,,147,0,0,0,0,,53,2,22,30,7,20,139,173
Cameron Humphreys-Grant,2016,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David Faupala,2016,Forward,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Obbi Oularé,2016,Forward,0,0,0,Belgium,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Jack Stephens,2016,Defender,17,5,8,England,0,0,0,0,0,,,,,,,,22,1,24,79,45,68,105,64,67,8,29,39,6,24,0,0,1,0,1,729,42.88,1,4,0,2,25,,1,0,15,1,,,,,,,,
Elliot Embleton,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
John O'Shea,2016,Defender,28,4,19,Ireland,0,0,0,0,0,,,,,,,,29,0,39,150,94,62,92,95,81,0,58,47,3,42,0,0,0,0,1,686,24.5,1,0,0,1,53,,5,0,17,0,,,,,,,,
Isaiah Brown,2016,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
