Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Brede Hangeland,2015,Defender,7,2,4,Norway,0,0,0,0,0,,,,,,,,10,1,10,60,31,70,26,45,27,6,26,12,3,6,0,1,1,0,0,242,34.57,0,0,0,0,12,,2,0,13,2,,,,,,,,
Claudio Yacob,2015,Midfielder,34,10,13,Argentina,0,0,0,0,1,0.0,0,0,9,0,0,0,108,5,118,66,34,67,202,201,188,9,47,39,,,,1,,,1,1092,32.12,1,8,25,0,63,,8,0,62,0,,,,,,,,
Patrick Bamford,2015,Forward,13,2,9,England,0,0,0,0,1,0.0,0,0,10,4,40,1,5,2,2,3,1,,,,,,,,,,,,,,0,90,6.92,0,4,,,,,0,0,8,3,,,,,,,,
Stephen Hendrie,2015,Defender,0,0,0,Scotland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Olivier Ntcham,2015,Midfielder,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Yann Kermorgant,2015,Forward,7,2,4,France,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,2,1,1,,,,,,,,,,,,,,0,59,8.43,0,1,,,,,0,0,0,1,,,,,,,,
Manuel Lanzini,2015,Midfielder,26,13,5,Argentina,6,0,4,2,1,0.23,0,0,48,11,23,4,33,16,24,5,1,79,161,124,101,57,4,11,,,,0,,,2,1093,42.04,3,44,27,2,26,,3,0,9,6,,,,,,,,
Mathieu Debuchy,2015,Defender,2,0,1,France,0,0,0,0,0,,,,,,,,9,1,3,1,0,100,12,17,10,1,6,2,0,3,0,0,0,0,0,79,39.5,0,5,0,0,2,,0,0,3,0,,,,,,,,
Fabio Borini,2015,Forward,26,6,12,Italy,5,0,4,1,0,0.19,1,0,48,18,38,3,24,8,22,30,5,,,,,,,,,,,,,,2,550,21.15,3,29,,,,,6,0,31,2,,,,,,,,
Tommie Hoban,2015,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Olufela Olomola,2015,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Steven Naismith,2015,Forward,23,6,12,Scotland,4,1,2,1,0,0.17,0,0,25,9,36,3,23,8,7,8,7,,,,,,,,,,,,,,1,501,21.78,3,13,,,,,3,0,30,9,,,,,,,,
Mesut Özil,2015,Midfielder,35,19,7,Germany,6,0,1,5,3,0.17,0,0,47,20,43,8,35,17,22,10,4,77,147,127,171,46,4,15,,,,0,,,19,2276,65.03,28,228,41,42,53,,4,0,20,15,,,,,,,,
Kasper Schmeichel,2015,Goalkeeper,38,23,3,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,15,36,0,0,,,0,1146,30.16,,,,,333,0,2,0,0,,99,0,22,47,15,46,82,324
Ben Sheaf,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Marc Pugh,2015,Midfielder,26,9,14,England,3,0,3,0,1,0.12,0,0,22,11,50,2,32,5,16,13,6,75,69,106,129,32,14,31,,,,0,,,2,501,19.27,1,45,16,1,18,,1,0,10,1,,,,,,,,
Lewis Page,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Josh Pask,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tomas Rosicky,2015,Midfielder,0,0,0,Czech Republic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Leon Osman,2015,Midfielder,9,4,3,England,0,0,0,0,0,0.0,0,0,3,0,0,0,3,0,1,1,1,33,13,9,20,0,1,7,,,,0,,,0,142,15.78,0,4,0,0,4,,0,0,2,0,,,,,,,,
Juanmi,2015,Forward,12,4,4,Spain,0,0,0,0,0,0.0,0,0,5,1,20,0,1,2,0,0,0,,,,,,,,,,,,,,0,48,4.0,0,2,,,,,0,0,1,1,,,,,,,,
Steve Cook,2015,Defender,36,11,16,England,4,2,2,0,0,,,,,,,,33,5,84,298,176,58,162,166,98,3,123,64,7,63,0,1,0,0,0,1577,43.81,1,1,0,0,175,,5,0,16,2,,,,,,,,
Víctor Ibarbo,2015,Forward,4,0,3,Colombia,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,2,2,,,,,,,,,,,,,,0,21,5.25,0,3,,,,,0,0,2,0,,,,,,,,
Benik Afobe,2015,Forward,15,5,7,The Democratic Republic Of Congo,4,3,1,0,0,0.27,0,0,14,5,36,4,5,2,2,9,6,,,,,,,,,,,,,,0,224,14.93,0,4,,,,,0,0,15,9,,,,,,,,
Sheyi Ojo,2015,Midfielder,8,3,2,England,0,0,0,0,0,0.0,0,0,5,1,20,0,9,3,2,1,0,78,26,32,31,13,2,6,,,,1,,,3,140,17.5,2,19,21,0,3,,0,0,3,0,,,,,,,,
Federico Fernández,2015,Defender,32,10,13,Argentina,1,0,0,0,1,,,,,,,,58,2,80,217,124,81,170,166,119,4,87,60,8,44,2,1,0,0,1,1697,53.03,0,2,0,2,83,,3,0,31,2,,,,,,,,
Emmanuel Eboué,2015,Defender,0,0,0,Cote D'Ivoire,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Yannick Bolasie,2015,Forward,26,10,10,The Democratic Republic Of Congo,5,1,2,2,1,0.19,0,0,57,26,46,4,26,13,10,27,15,,,,,,,,,,,,,,3,506,19.46,7,138,,,,,2,0,25,17,,,,,,,,
Marcin Wasilewski,2015,Defender,4,2,1,Poland,0,0,0,0,0,,,,,,,,10,0,9,17,6,60,9,18,14,0,8,5,0,6,0,0,0,0,0,73,18.25,0,0,0,0,4,,2,0,4,0,,,,,,,,
Bacary Sagna,2015,Defender,28,14,6,France,0,0,0,0,0,,,,,,,,50,1,50,99,55,66,126,155,112,5,86,57,11,26,0,0,0,0,3,1587,56.68,3,74,26,2,52,,4,0,17,0,,,,,,,,
Wilfried Bony,2015,Forward,26,14,6,Cote D'Ivoire,4,2,0,2,1,0.15,0,0,60,17,28,4,9,20,2,8,4,,,,,,,,,,,,,,3,408,15.69,3,1,,,,,1,0,17,7,,,,,,,,
Aaron Ramsey,2015,Midfielder,31,15,6,Wales,5,0,5,0,2,0.16,0,0,69,21,30,9,78,23,56,20,8,76,248,190,229,39,27,26,,,,0,,,4,2154,69.48,3,50,24,20,58,,4,0,47,5,,,,,,,,
Damien Delaney,2015,Defender,32,9,15,Ireland,2,1,1,0,1,,,,,,,,31,2,56,204,111,74,124,145,93,4,96,61,5,46,2,1,1,0,3,1055,32.97,5,7,29,0,114,,2,0,18,0,,,,,,,,
Andre Olukanmi,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Libor Kozák,2015,Forward,4,1,1,Czech Republic,0,0,0,0,0,0.0,0,0,6,2,33,1,3,2,0,5,5,,,,,,,,,,,,,,0,76,19.0,0,1,,,,,0,0,5,5,,,,,,,,
Kieran Gibbs,2015,Defender,15,11,1,England,1,0,0,1,0,,,,,,,,12,1,11,10,5,75,27,28,28,2,8,13,0,6,0,0,0,0,0,198,13.2,0,9,22,2,3,,0,0,3,2,,,,,,,,
James Ward-Prowse,2015,Midfielder,33,16,10,England,2,0,2,0,1,0.06,1,1,28,7,25,1,14,9,22,37,22,79,89,37,78,6,10,18,,,,0,,,4,699,21.18,6,93,27,3,28,,5,0,21,1,,,,,,,,
Leandro Rodríguez,2015,Forward,0,0,0,Uruguay,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Mathias Ranégie,2015,Forward,0,0,0,Sweden,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
James Horsfield,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Theo Walcott,2015,Forward,28,14,6,England,5,0,3,2,0,0.18,0,0,45,22,49,11,11,8,14,8,1,,,,,,,,,,,,,,2,310,11.07,2,20,,,,,0,0,3,13,,,,,,,,
Ainsley Maitland-Niles,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Leighton Baines,2015,Defender,18,4,7,England,2,0,0,2,1,,,,,,,,34,3,29,42,19,59,62,68,54,4,9,17,4,26,0,0,0,0,1,756,42.0,2,103,24,0,57,,0,0,6,4,,,,,,,,
Fabian Delph,2015,Midfielder,17,9,5,England,2,0,0,2,1,0.12,0,0,13,5,38,0,26,3,22,8,1,50,65,65,52,24,6,9,,,,0,,,0,483,28.41,1,7,14,1,10,,0,0,7,0,,,,,,,,
Mousa Dembélé,2015,Midfielder,29,15,2,Belgium,3,0,0,3,0,0.1,0,0,22,9,41,1,104,6,56,33,14,81,223,249,156,83,31,28,,,,0,,,1,1378,47.52,0,4,25,3,40,,3,0,48,2,,,,,,,,
Mamadou Sakho,2015,Defender,22,9,6,France,1,1,0,0,0,,,,,,,,30,1,37,137,79,67,158,123,69,8,75,45,5,30,0,0,1,2,0,1243,56.5,0,0,0,0,69,,1,0,9,1,,,,,,,,
Mario Pasalic,2015,Midfielder,0,0,0,Croatia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Rolando Aarons,2015,Midfielder,10,2,7,England,1,0,0,1,0,0.1,0,0,2,1,50,0,13,0,6,10,5,77,23,29,34,5,4,6,,,,1,,,1,119,11.9,1,12,25,0,7,,1,0,9,0,,,,,,,,
Saido Berahino,2015,Forward,31,9,14,Burundi,4,0,3,1,1,0.13,0,0,35,11,31,7,18,11,7,1,1,,,,,,,,,,,,,,0,457,14.74,1,22,,,,,0,0,18,10,,,,,,,,
José Enrique,2015,Defender,0,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Emre Can,2015,Midfielder,30,12,8,Germany,1,0,1,0,1,0.03,0,0,30,13,43,0,79,8,62,43,16,87,204,191,172,39,45,40,,,,2,,,0,1793,59.77,6,9,0,6,111,,9,0,36,5,,,,,,,,
José Fonte,2015,Defender,37,17,11,Portugal,2,2,0,0,0,,,,,,,,53,2,81,224,82,66,163,154,85,2,91,42,11,37,0,0,0,0,1,1622,43.84,1,9,33,0,136,,4,1,21,1,,,,,,,,
Shaun MacDonald,2015,Midfielder,3,1,1,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,,,,0,,,0,18,6.0,0,0,0,0,1,,0,0,0,0,,,,,,,,
Conor Grant,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Pedro Chirivella,2015,Midfielder,1,0,1,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,,,,0,,,0,33,33.0,0,0,0,1,2,,0,0,0,0,,,,,,,,
Gary Hooper,2015,Forward,2,0,2,England,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,5,2.5,0,0,,,,,0,0,0,0,,,,,,,,
Phil Jagielka,2015,Defender,21,7,7,England,0,0,0,0,1,,,,,,,,39,0,50,170,83,72,115,111,66,3,58,38,7,25,0,3,0,0,0,1036,49.33,0,3,33,0,148,,0,0,9,0,,,,,,,,
George Honeyman,2015,Midfielder,1,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,,,,0,,,0,5,5.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Joel Robles,2015,Goalkeeper,13,3,7,Spain,,,,,,,,,,,,,,,,,,,,,,,,,3,20,0,2,,,0,421,32.38,,,,,92,0,1,0,0,,46,0,5,22,5,8,55,133
Kevin Toner,2015,Defender,4,0,3,Ireland,0,0,0,0,0,,,,,,,,10,0,9,18,8,50,7,24,11,0,10,3,1,9,0,0,0,0,1,97,24.25,0,1,0,0,7,,0,0,2,0,,,,,,,,
Matt Targett,2015,Defender,14,6,4,England,0,0,0,0,0,,,,,,,,20,1,26,33,11,80,61,53,40,5,16,13,6,10,0,0,0,0,1,404,28.86,0,44,25,1,40,,1,0,4,1,,,,,,,,
Héctor Bellerín,2015,Defender,36,20,6,Spain,1,0,0,1,1,,,,,,,,58,5,66,85,31,81,164,166,147,62,39,39,18,33,0,0,0,0,5,1689,46.92,9,109,17,9,33,,3,0,19,1,,,,,,,,
Kyle Naughton,2015,Defender,27,10,8,England,0,0,0,0,0,,,,,,,,40,3,48,65,16,65,105,105,103,13,31,28,4,26,0,0,0,0,3,1081,40.04,2,64,19,0,41,,2,1,23,0,,,,,,,,
Marc Muniesa,2015,Defender,15,3,8,Spain,0,0,0,0,0,,,,,,,,28,0,35,44,21,61,65,53,46,6,11,15,0,24,0,0,2,0,0,530,35.33,0,11,18,1,31,,2,0,10,0,,,,,,,,
Aaron Lennon,2015,Midfielder,25,8,10,England,5,0,5,0,0,0.2,0,0,18,11,61,1,35,3,8,15,2,71,55,83,63,26,1,4,,,,0,,,0,477,19.08,1,34,21,0,13,,1,0,13,1,,,,,,,,
Nathan Redmond,2015,Midfielder,35,7,21,England,6,0,6,0,5,0.17,0,0,54,17,31,3,31,16,15,10,5,81,114,126,182,59,7,32,,,,0,,,3,974,27.83,4,123,19,3,27,,0,0,29,6,,,,,,,,
Mohamed Salah,2015,Forward,0,0,0,Egypt,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Tom Davies,2015,Midfielder,2,1,0,England,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,5,1,1,100,5,5,5,2,0,1,,,,0,,,0,49,24.5,0,1,0,0,2,,0,0,2,0,,,,,,,,
Xherdan Shaqiri,2015,Forward,27,10,12,Switzerland,3,0,1,2,0,0.11,0,0,40,11,28,3,19,6,12,3,2,,,,,,,,,,,,,,6,639,23.67,10,170,,,,,3,0,25,8,,,,,,,,
Patrick McNair,2015,Midfielder,8,4,2,Northern Ireland,0,0,0,0,0,0.0,0,0,3,1,33,0,9,0,5,13,5,89,27,19,36,0,8,12,,,,0,,,0,194,24.25,0,6,17,0,14,,0,0,4,0,,,,,,,,
Paulo Gazzaniga,2015,Goalkeeper,2,0,2,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,,,0,54,27.0,,,,,20,0,0,0,0,,7,0,0,1,0,2,9,18
Tom Carroll,2015,Midfielder,19,13,4,England,1,0,0,1,0,0.05,0,0,5,3,60,0,15,0,14,4,2,53,30,23,36,2,3,8,,,,0,,,0,338,17.79,0,12,25,0,21,,3,0,8,0,,,,,,,,
Federico Fazio,2015,Defender,0,0,0,Argentina,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tim Howard,2015,Goalkeeper,25,8,6,United States,,,,,,,,,,,,,,,,,,,,,,,,,7,35,0,0,,,0,606,24.24,,,,,135,0,1,0,2,,81,0,9,29,6,14,185,233
Trent Alexander-Arnold,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Emmanuel Emenike,2015,Forward,13,5,3,Nigeria,0,0,0,0,0,0.0,0,0,10,2,20,2,5,3,1,4,3,,,,,,,,,,,,,,0,142,10.92,0,6,,,,,0,0,5,7,,,,,,,,
Alex Pike,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Roberto Firmino,2015,Forward,31,15,8,Brazil,10,1,6,3,4,0.32,0,0,63,25,40,6,67,17,16,12,7,,,,,,,,,,,,,,7,998,32.19,9,38,,,,,1,0,29,15,,,,,,,,
Oumar Niasse,2015,Forward,5,2,3,Senegal,0,0,0,0,0,0.0,0,0,2,1,50,1,4,0,3,0,0,,,,,,,,,,,,,,0,43,8.6,1,3,,,,,0,0,2,0,,,,,,,,
Adalberto Peñaranda,2015,Forward,0,0,0,Venezuela,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Djair Parfitt-Williams,2015,Forward,0,0,0,Bermuda,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Anthony Martial,2015,Forward,31,14,9,France,11,1,6,4,1,0.35,0,0,57,25,44,3,21,13,9,18,8,,,,,,,,,,,,,,4,923,29.77,8,49,,,,,2,0,40,17,,,,,,,,
Sam Westley,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Mame Biram Diouf,2015,Midfielder,26,10,9,Senegal,5,5,0,0,0,0.19,0,0,31,16,52,7,18,6,5,18,5,89,49,88,102,12,34,53,,,,0,,,1,264,10.15,1,8,13,1,4,,3,0,21,8,,,,,,,,
Jordan Henderson,2015,Midfielder,17,9,3,England,2,0,2,0,1,0.12,0,0,26,6,23,0,41,11,22,17,7,63,113,74,55,8,21,10,,,,0,,,3,939,55.24,1,47,26,3,79,,1,0,10,3,,,,,,,,
Kristoffer Nordfeldt,2015,Goalkeeper,1,0,0,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,0,25,25.0,,,,,12,0,0,0,0,,4,0,0,0,0,0,4,12
Rudy Gestede,2015,Forward,32,1,24,Benin,5,3,1,1,2,0.16,0,0,61,18,30,6,11,11,6,29,16,,,,,,,,,,,,,,2,597,18.66,2,2,,,,,2,0,24,6,,,,,,,,
Matej Delac,2015,Goalkeeper,0,0,0,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marko Grujic,2015,Midfielder,0,0,0,Serbia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nacho Monreal,2015,Defender,37,20,7,Spain,0,0,0,0,0,,,,,,,,80,1,105,114,50,70,236,205,129,15,69,54,17,34,0,0,0,2,3,1844,49.84,2,99,20,4,38,,1,0,28,2,,,,,,,,
Kyle Lafferty,2015,Forward,1,0,1,Northern Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,0,4,4.0,0,0,,,,,0,0,0,0,,,,,,,,
Rees Greenwood,2015,Midfielder,1,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2,0,0,100,2,2,3,1,0,1,,,,0,,,0,23,23.0,0,2,0,0,1,,0,0,1,0,,,,,,,,
Victor Anichebe,2015,Forward,10,2,4,Nigeria,0,0,0,0,2,0.0,0,0,13,4,31,1,2,6,2,8,6,,,,,,,,,,,,,,0,108,10.8,1,2,,,,,0,0,2,4,,,,,,,,
Charlie Adam,2015,Midfielder,22,7,9,Scotland,1,0,1,0,0,0.05,0,0,29,4,14,0,18,9,12,14,10,78,73,68,76,10,17,10,,,,0,,,1,546,24.82,1,40,30,1,68,,6,1,30,0,,,,,,,,
Cameron Brannagan,2015,Midfielder,3,1,1,England,0,0,0,0,0,0.0,0,0,1,1,100,0,5,0,2,0,0,60,9,7,9,2,0,1,,,,0,,,0,124,41.33,1,6,33,0,4,,0,0,0,0,,,,,,,,
Janoi Donacien,2015,Defender,0,0,0,Saint Lucia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Seydou Doumbia,2015,Forward,3,0,3,Cote D'Ivoire,0,0,0,0,0,0.0,0,0,1,1,100,0,0,0,0,0,0,,,,,,,,,,,,,,0,8,2.67,0,0,,,,,0,0,0,0,,,,,,,,
Tyler Blackett,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Phil Bardsley,2015,Defender,11,4,5,Scotland,0,0,0,0,0,,,,,,,,31,2,18,32,7,81,28,61,29,3,12,3,0,18,0,0,1,0,1,300,27.27,1,14,14,1,17,,1,0,12,0,,,,,,,,
Steven Taylor,2015,Defender,10,2,7,England,0,0,0,0,0,,,,,,,,3,1,17,37,18,67,33,16,15,2,7,8,2,17,1,0,0,0,0,324,32.4,0,0,0,0,16,,1,0,3,0,,,,,,,,
Papy Djilobodji,2015,Defender,0,0,0,Senegal,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ross Barkley,2015,Midfielder,38,11,13,England,8,0,7,1,5,0.21,2,0,95,29,31,7,34,38,17,18,15,65,186,250,228,116,29,31,,,,0,,,8,1802,47.42,11,110,22,19,103,,4,0,29,5,,,,,,,,
Maarten Stekelenburg,2015,Goalkeeper,17,6,6,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,0,,,0,407,23.94,,,,,113,0,0,0,0,,31,0,6,14,2,7,58,125
Gary Gardner,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sandro,2015,Midfielder,12,3,4,Brazil,0,0,0,0,0,0.0,0,0,3,0,0,0,10,0,13,12,3,70,20,36,19,5,15,7,,,,0,,,0,138,11.5,0,3,67,0,2,,0,0,5,0,,,,,,,,
Chris Brunt,2015,Midfielder,22,8,9,Northern Ireland,0,0,0,0,0,0.0,0,0,17,4,24,0,28,3,37,68,27,79,94,75,64,14,25,16,,,,1,,,3,621,28.23,2,103,27,2,58,,7,0,18,1,,,,,,,,
Nathan,2015,Forward,0,0,0,Brazil,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Rickie Lambert,2015,Forward,19,7,8,England,1,0,1,0,0,0.05,1,0,14,4,29,0,0,3,0,6,5,,,,,,,,,,,,,,1,272,14.32,1,4,,,,,2,0,6,2,,,,,,,,
Sebastián Coates,2015,Defender,16,4,10,Uruguay,0,0,0,0,0,,,,,,,,45,0,41,90,38,82,71,81,60,7,27,20,2,30,1,0,0,2,1,379,23.69,0,2,0,0,28,,4,0,17,0,,,,,,,,
Carl Jenkinson,2015,Defender,20,7,5,England,2,0,1,1,0,,,,,,,,24,2,20,54,30,83,68,48,55,7,13,15,0,23,1,1,1,0,0,505,25.25,2,34,21,0,31,,3,1,13,0,,,,,,,,
Angelo Ogbonna,2015,Defender,28,13,5,Italy,0,0,0,0,0,,,,,,,,43,2,50,161,88,79,116,127,67,8,62,31,9,32,0,1,0,0,0,945,33.75,0,1,100,0,78,,5,0,21,0,,,,,,,,
Dominic Ball,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Florin Gardos,2015,Defender,0,0,0,Romania,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Florian Thauvin,2015,Midfielder,13,2,9,France,0,0,0,0,0,0.0,0,0,8,1,13,0,8,3,7,2,0,75,30,36,46,11,2,9,,,,0,,,0,172,13.23,1,47,11,2,3,,1,0,5,2,,,,,,,,
Kenneth Omeruo,2015,Defender,0,0,0,Nigeria,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Liam Moore,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Salomón Rondón,2015,Forward,34,8,13,Venezuela,9,4,3,1,1,0.26,0,0,71,21,30,7,9,17,14,45,27,,,,,,,,,,,,,,2,630,18.53,2,32,,,,,1,1,35,26,,,,,,,,
Nordin Amrabat,2015,Forward,12,3,6,Morocco,0,0,0,0,0,0.0,0,0,7,3,43,1,5,3,4,1,1,,,,,,,,,,,,,,0,156,13.0,1,38,,,,,2,1,15,2,,,,,,,,
Mile Jedinak,2015,Midfielder,27,4,14,Australia,0,0,0,0,1,0.0,0,0,13,1,8,0,50,5,55,58,34,68,115,169,112,5,102,41,,,,1,,,0,830,30.74,2,6,17,0,51,,6,0,36,2,,,,,,,,
