Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Tomas Pekhart,2008,Forward,0,0,0,Czech Republic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Borja Valero,2008,Midfielder,30,6,18,Spain,0,0,0,0,0,0.0,0,0,32,8,25,0,49,10,52,27,5,67,155,101,125,19,3,11,,,,0,,,3,1165,38.83,0,66,30,26,113,,5,0,23,4,,,,,,,,
Tugay,2008,Midfielder,29,9,11,Turkey,1,0,1,0,0,0.03,0,0,17,5,29,0,53,5,24,10,0,74,156,73,77,4,5,6,,,,0,,,0,1021,35.21,0,8,25,11,74,,3,0,18,0,,,,,,,,
James Vaughan,2008,Forward,13,6,3,England,0,0,0,0,0,0.0,0,0,3,0,0,0,2,1,2,0,0,,,,,,,,,,,,,,1,42,3.23,0,3,,,,,0,0,6,1,,,,,,,,
Kasper Schmeichel,2008,Goalkeeper,1,0,0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,0,20,20.0,,,,,7,0,0,0,0,,2,0,1,3,2,0,4,8
Nani,2008,Midfielder,13,10,1,Portugal,1,0,0,1,0,0.08,0,0,15,4,27,0,15,2,7,5,1,60,50,37,40,6,1,3,,,,0,,,2,237,18.23,0,59,24,5,7,,1,0,11,2,,,,,,,,
Gavin Donoghue,2008,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tomas Rosicky,2008,Midfielder,0,0,0,Czech Republic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Leon Osman,2008,Midfielder,34,14,9,England,6,0,4,2,0,0.18,0,0,52,18,35,0,97,12,65,67,13,74,164,172,230,19,17,26,,,,0,,,4,1125,33.09,0,93,20,14,40,,3,0,34,1,,,,,,,,
Zoltán Gera,2008,Midfielder,32,12,12,Hungary,2,0,2,0,3,0.06,0,0,41,11,27,0,58,11,53,30,4,81,102,124,147,14,26,29,,,,0,,,0,825,25.78,0,41,12,13,17,,2,0,31,2,,,,,,,,
Ashley Cole,2008,Defender,34,21,5,England,1,0,1,0,2,,,,,,,,94,5,56,94,25,76,213,187,142,24,20,22,15,24,0,1,2,1,0,1614,47.47,0,81,22,3,54,,5,0,41,3,,,,,,,,
Michael Liddle,2008,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Emmanuel Eboué,2008,Defender,28,17,2,Cote D'Ivoire,3,0,3,0,0,,,,,,,,28,9,32,16,3,93,91,89,82,29,5,17,4,11,0,0,0,0,3,846,30.21,0,25,28,18,24,,0,1,12,2,,,,,,,,
Tony Warner,2008,Goalkeeper,0,0,0,Trinidad And Tobago,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Frank Fielding,2008,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mark Doninger,2008,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Bacary Sagna,2008,Defender,35,18,5,France,0,0,0,0,0,,,,,,,,86,3,78,201,64,69,170,201,126,12,54,40,13,31,0,1,2,1,1,1664,47.54,0,160,14,3,58,,4,0,23,0,,,,,,,,
Emmanuel Frimpong,2008,Midfielder,0,0,0,Ghana,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jack Jeffery,2008,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Danny Hutchins,2008,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Hayden Mullins,2008,Midfielder,34,11,13,England,1,0,1,0,0,0.03,0,0,16,3,19,0,54,3,42,27,7,72,119,84,89,3,12,22,,,,0,,,0,1030,30.29,0,21,14,2,55,,2,0,19,0,,,,,,,,
Jon Parkin,2008,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Nathan Luscombe,2008,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Aaron Ramsey,2008,Midfielder,9,7,1,Wales,0,0,0,0,0,0.0,0,0,8,2,25,0,11,1,10,4,1,73,19,23,20,3,2,1,,,,0,,,1,181,20.11,0,2,0,4,16,,1,0,6,0,,,,,,,,
Gareth Bale,2008,Forward,16,0,11,Wales,0,0,0,0,1,0.0,0,0,23,4,17,0,30,10,27,45,12,,,,,,,,,,,,,,0,420,26.25,0,79,,,,,2,1,6,0,,,,,,,,
Gaël Kakuta,2008,Midfielder,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kieran Gibbs,2008,Defender,8,3,1,England,0,0,0,0,0,,,,,,,,23,1,21,43,15,57,39,46,20,5,15,7,1,10,0,0,0,2,0,272,34.0,0,15,13,0,7,,1,0,4,0,,,,,,,,
Steve Simonsen,2008,Goalkeeper,5,1,3,England,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,0,,,0,66,13.2,,,,,23,0,1,0,1,,12,0,2,5,3,0,10,28
Shaun Cummings,2008,Defender,0,0,0,Jamaica,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nat Wedderburn,2008,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David N'Gog,2008,Forward,14,10,1,France,2,1,1,0,0,0.14,0,0,11,3,27,0,5,4,2,2,0,,,,,,,,,,,,,,0,90,6.43,0,6,,,,,1,0,5,2,,,,,,,,
Chris Riggott,2008,Defender,17,3,8,England,0,0,0,0,0,,,,,,,,27,1,43,218,60,70,34,69,47,0,30,19,3,21,0,0,4,0,0,341,20.06,0,1,0,1,23,,3,0,18,0,,,,,,,,
Theo Walcott,2008,Forward,22,13,5,England,2,0,2,0,1,0.09,0,0,44,16,36,0,20,7,13,3,2,,,,,,,,,,,,,,2,389,17.68,0,70,,,,,0,0,9,6,,,,,,,,
Richard Cresswell,2008,Forward,30,8,15,England,0,0,0,0,1,0.0,0,0,11,1,9,0,18,2,10,25,9,,,,,,,,,,,,,,0,344,11.47,0,20,,,,,6,0,29,9,,,,,,,,
Leighton Baines,2008,Defender,31,13,8,England,1,0,0,1,0,,,,,,,,60,6,50,77,21,73,118,127,101,16,8,14,11,26,0,0,0,2,6,1092,35.23,0,171,18,2,69,,2,0,22,2,,,,,,,,
Hérita Ilunga,2008,Defender,35,12,14,The Democratic Republic Of Congo,0,0,0,0,0,,,,,,,,95,2,55,180,38,77,190,194,126,33,39,23,9,40,0,1,2,0,2,1399,39.97,0,61,25,11,41,,2,0,23,7,,,,,,,,
José Enrique,2008,Defender,26,5,11,Spain,0,0,0,0,0,,,,,,,,60,0,47,78,17,92,204,121,95,24,16,12,5,32,0,0,2,1,2,1074,41.31,0,56,13,13,50,,1,0,11,0,,,,,,,,
Thomas Sørensen,2008,Goalkeeper,36,12,15,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,12,46,0,3,,,0,746,20.72,,,,,239,0,0,0,0,,112,0,39,74,31,0,74,433
Andras Simon,2008,Forward,0,0,0,Hungary,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Jaroslaw Fojut,2008,Defender,0,0,0,Poland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sergio Tejera,2008,Midfielder,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ricardo Gardner,2008,Midfielder,29,10,16,Jamaica,4,0,1,3,1,0.14,0,0,36,10,28,0,49,9,41,28,4,67,127,134,118,30,9,13,,,,0,,,1,543,18.72,0,65,17,5,19,,1,0,16,2,,,,,,,,
Isaiah Osbourne,2008,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Rhys Murphy,2008,Forward,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Elliot Omozusi,2008,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Andrea Dossena,2008,Defender,16,10,1,Italy,1,0,0,1,2,,,,,,,,27,0,25,39,10,78,53,50,47,6,8,6,5,9,0,0,0,0,0,464,29.0,0,79,11,1,25,,2,0,13,4,,,,,,,,
César,2008,Goalkeeper,0,0,0,Spain,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Filipe Andrade Teixeira,2008,Midfielder,10,0,9,Portugal,0,0,0,0,0,0.0,0,0,9,0,0,0,13,2,4,0,0,54,27,33,33,10,0,0,,,,0,,,1,104,10.4,0,17,29,7,8,,0,0,4,0,,,,,,,,
Phil Jagielka,2008,Defender,34,14,9,England,0,0,0,0,1,,,,,,,,72,5,66,353,90,81,152,165,89,3,47,46,13,36,1,1,6,1,0,1228,36.12,0,20,45,0,131,,2,0,14,0,,,,,,,,
Kerrea Gilbert,2008,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Chris Gunter,2008,Defender,3,0,1,Wales,0,0,0,0,0,,,,,,,,2,0,1,3,2,100,9,7,4,2,1,3,0,2,0,0,0,0,0,68,22.67,0,5,0,0,1,,0,0,0,0,,,,,,,,
Michael Tonge,2008,Midfielder,10,2,4,England,0,0,0,0,0,0.0,0,0,2,1,50,0,5,0,4,6,1,80,16,6,18,0,1,2,,,,0,,,0,94,9.4,0,19,37,2,3,,1,0,6,0,,,,,,,,
Marc-Antoine Fortuné,2008,Forward,17,3,9,France,5,1,2,2,1,0.29,0,0,51,21,41,0,22,15,8,4,2,,,,,,,,,,,,,,2,358,21.06,0,38,,,,,0,0,17,28,,,,,,,,
Nathan Porritt,2008,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David Dowson,2008,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Péter Halmosi,2008,Midfielder,18,5,7,Hungary,0,0,0,0,0,0.0,0,0,4,2,50,0,14,2,10,14,3,57,29,38,47,7,5,6,,,,0,,,0,154,8.56,0,33,30,2,8,,1,0,9,3,,,,,,,,
Fabio,2008,Defender,0,0,0,Brazil,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ben Tozer,2008,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Aaron Lennon,2008,Midfielder,35,13,14,England,5,0,3,2,1,0.14,0,0,46,21,46,0,46,9,45,13,1,83,141,163,163,67,1,16,,,,0,,,4,786,22.46,0,172,27,18,20,,2,0,22,5,,,,,,,,
Joe Widdowson,2008,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jean-Francois Christophe,2008,Midfielder,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Rafael,2008,Defender,16,13,1,Brazil,1,0,0,1,0,,,,,,,,58,2,35,34,7,76,78,93,98,11,8,8,6,3,0,0,0,0,0,504,31.5,0,47,21,2,14,,2,0,33,0,,,,,,,,
Jose Baxter,2008,Forward,3,1,2,England,0,0,0,0,0,0.0,0,0,3,0,0,0,2,1,4,1,1,,,,,,,,,,,,,,0,43,14.33,0,1,,,,,0,0,1,0,,,,,,,,
Calum Davenport,2008,Defender,15,4,9,England,1,1,0,0,0,,,,,,,,21,2,22,187,60,57,36,73,59,1,41,33,2,24,0,0,1,1,2,373,24.87,0,4,50,0,22,,3,0,20,1,,,,,,,,
Lee Young-Pyo,2008,Defender,0,0,0,South Korea,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Damien Plessis,2008,Midfielder,1,1,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,0,2,0,100,6,6,4,0,3,2,,,,0,,,0,33,33.0,0,0,0,0,6,,0,0,0,0,,,,,,,,
Tim Howard,2008,Goalkeeper,38,17,9,United States,,,,,,,,,,,,,,,,,,,,,,,,,17,37,0,1,,,0,706,18.58,,,,,221,0,0,0,0,,114,0,25,67,29,0,221,365
Liam Cooper,2008,Defender,0,0,0,Scotland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Seol Ki-Hyeon,2008,Midfielder,4,2,2,South Korea,1,1,0,0,0,0.25,0,0,5,1,20,0,8,1,4,0,0,63,3,15,24,1,5,5,,,,0,,,0,66,16.5,0,11,18,0,0,,1,0,7,4,,,,,,,,
Robbie Fowler,2008,Forward,3,1,1,England,0,0,0,0,0,0.0,0,0,1,0,0,0,3,1,0,1,0,,,,,,,,,,,,,,0,26,8.67,0,0,,,,,0,0,0,0,,,,,,,,
Michael Chopra,2008,Forward,6,1,2,England,2,0,2,0,0,0.33,0,0,9,4,44,0,3,0,1,1,0,,,,,,,,,,,,,,0,45,7.5,0,2,,,,,1,0,5,2,,,,,,,,
Daniel Cousin,2008,Forward,27,6,15,Gabon,4,3,1,0,2,0.15,0,0,39,14,36,0,18,9,11,5,1,,,,,,,,,,,,,,1,520,19.26,0,31,,,,,1,0,29,21,,,,,,,,
Patrice Evra,2008,Defender,28,19,4,France,0,0,0,0,0,,,,,,,,71,1,67,141,58,69,167,200,163,19,58,38,11,23,0,1,2,0,2,1199,42.82,0,68,18,4,29,,6,0,29,5,,,,,,,,
Ignacio González,2008,Midfielder,2,0,2,Uruguay,0,0,0,0,0,0.0,0,0,1,0,0,0,3,1,1,0,0,67,0,4,5,0,1,1,,,,0,,,0,21,10.5,0,0,0,0,1,,0,0,0,0,,,,,,,,
Amdy Faye,2008,Midfielder,21,6,8,Senegal,0,0,0,0,0,0.0,0,0,12,0,0,0,48,5,30,19,7,85,94,77,69,10,8,7,,,,0,,,0,384,18.29,0,6,0,3,14,,3,1,28,0,,,,,,,,
Joe Anderson,2008,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Clayton McDonald,2008,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David Button,2008,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nicky Featherstone,2008,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Bryan Hodge,2008,Midfielder,0,0,0,Scotland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Scott Spencer,2008,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Dickson Etuhu,2008,Midfielder,21,9,7,Nigeria,1,0,1,0,0,0.05,0,0,13,3,23,0,56,2,40,49,9,73,92,93,80,3,31,32,,,,1,,,0,885,42.14,0,1,0,1,42,,1,0,21,0,,,,,,,,
Nick Blackman,2008,Forward,0,0,0,Barbados,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Chris Baird,2008,Defender,10,4,2,Northern Ireland,0,0,0,0,0,,,,,,,,8,0,6,22,11,88,13,15,16,1,5,8,1,4,0,0,0,0,0,121,12.1,0,4,25,0,7,,0,0,3,0,,,,,,,,
Roman Bednar,2008,Forward,25,5,16,Czech Republic,6,2,3,1,2,0.24,2,0,50,20,40,0,14,11,4,12,5,,,,,,,,,,,,,,1,372,14.88,0,24,,,,,6,0,41,22,,,,,,,,
Ebi Smolarek,2008,Midfielder,12,4,7,Poland,0,0,0,0,0,0.0,0,0,5,1,20,0,6,1,3,1,1,50,5,10,22,1,1,4,,,,0,,,0,53,4.42,0,0,0,1,1,,1,0,6,4,,,,,,,,
Ian Ashbee,2008,Midfielder,31,8,13,England,1,0,1,0,0,0.03,0,0,28,3,11,0,71,7,88,106,28,66,183,121,136,3,25,29,,,,2,,,1,1170,37.74,0,8,13,7,74,,10,0,53,1,,,,,,,,
Gianni Zuiverloon,2008,Defender,33,6,19,Netherlands,0,0,0,0,0,,,,,,,,162,5,90,158,51,72,194,279,220,30,44,38,6,57,0,2,5,1,1,1131,34.27,0,84,13,8,64,,5,0,51,1,,,,,,,,
David Di Michele,2008,Forward,30,11,13,Italy,4,0,1,3,2,0.13,0,0,62,23,37,0,29,11,15,4,1,,,,,,,,,,,,,,3,697,23.23,0,40,,,,,4,0,21,24,,,,,,,,
Jerome Thomas,2008,Midfielder,3,0,3,England,0,0,0,0,0,0.0,0,0,1,1,100,0,3,0,2,0,0,67,5,10,11,2,0,0,,,,0,,,0,22,7.33,0,4,25,1,1,,1,0,4,0,,,,,,,,
Lee Sawyer,2008,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kanu,2008,Forward,17,5,7,Nigeria,1,0,0,0,0,0.06,0,0,5,3,60,0,6,0,1,5,1,,,,,,,,,,,,,,1,188,11.06,0,3,,,,,1,0,7,4,,,,,,,,
Ryan Nelsen,2008,Defender,35,10,15,New Zealand,1,1,0,0,3,,,,,,,,71,2,65,464,164,75,168,221,92,6,122,50,8,53,0,1,4,3,0,1048,29.94,0,6,17,1,64,,7,0,27,1,,,,,,,,
Lauren,2008,Defender,0,0,0,Cameroon,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Brad Jones,2008,Goalkeeper,16,3,8,Australia,,,,,,,,,,,,,,,,,,,,,,,,,4,23,0,1,,,0,323,20.19,,,,,73,0,0,0,0,,53,0,9,38,17,0,103,135
Eduardo da Silva,2008,Forward,0,0,0,Croatia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Corry Evans,2008,Midfielder,0,0,0,Northern Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Craig Mahon,2008,Midfielder,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Zurab Khizanishvili,2008,Defender,5,0,4,Georgia,0,0,0,0,0,,,,,,,,9,0,7,34,12,56,25,22,14,2,6,2,0,7,0,0,1,0,0,106,21.2,0,1,0,0,7,,4,0,7,0,,,,,,,,
Nigel Quashie,2008,Midfielder,0,0,0,Scotland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Manucho,2008,Forward,14,2,9,Angola,2,1,1,0,0,0.14,0,0,31,12,39,0,10,4,4,5,2,,,,,,,,,,,,,,1,196,14.0,0,4,,,,,0,0,14,9,,,,,,,,
Victor Anichebe,2008,Forward,17,7,4,Nigeria,1,1,0,0,0,0.06,0,0,16,6,38,0,9,4,7,3,2,,,,,,,,,,,,,,1,174,10.24,0,10,,,,,0,0,11,2,,,,,,,,
Michael Bridges,2008,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Rory Delap,2008,Midfielder,34,12,15,Ireland,2,0,2,0,2,0.06,0,0,27,6,22,0,86,8,70,85,26,60,76,162,148,12,41,31,,,,1,,,4,631,18.56,0,54,11,9,21,,3,1,46,3,,,,,,,,
Shaun Maloney,2008,Midfielder,0,0,0,Scotland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Phil Bardsley,2008,Defender,28,7,17,Scotland,0,0,0,0,0,,,,,,,,100,5,52,136,47,82,183,159,110,14,11,27,6,40,1,0,0,1,0,1169,41.75,0,103,20,5,66,,11,0,40,1,,,,,,,,
Ryan Babel,2008,Midfielder,27,15,2,Netherlands,3,0,1,2,0,0.11,0,0,21,8,38,0,7,7,7,3,1,71,74,63,84,26,9,15,,,,0,,,1,347,12.85,0,20,30,2,4,,2,0,13,2,,,,,,,,
Tom Craddock,2008,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Craig Lindfield,2008,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Nick Colgan,2008,Goalkeeper,0,0,0,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Michael Ball,2008,Defender,8,3,3,England,0,0,0,0,0,,,,,,,,22,0,21,27,5,82,29,33,24,2,5,3,2,10,0,0,0,1,1,329,41.13,0,21,19,1,22,,0,0,7,0,,,,,,,,
Nigel de Jong,2008,Midfielder,16,8,7,Netherlands,0,0,0,0,0,0.0,0,0,11,2,18,0,46,1,50,30,5,59,104,90,54,2,21,8,,,,0,,,1,881,55.06,0,4,0,2,97,,3,0,22,0,,,,,,,,
David Dunn,2008,Midfielder,15,6,6,England,1,0,0,1,0,0.07,0,0,18,10,56,0,26,4,9,8,1,85,62,57,65,17,0,6,,,,0,,,0,299,19.93,0,29,14,6,21,,0,0,10,1,,,,,,,,
Nacer Barazite,2008,Forward,0,0,0,Netherlands,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Darren Ward,2008,Goalkeeper,0,0,0,Wales,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
El Hadji Diouf,2008,Midfielder,28,8,15,Senegal,1,0,0,1,0,0.04,0,0,24,10,42,0,32,6,20,23,5,81,129,116,179,16,19,44,,,,0,,,0,779,27.82,0,145,15,12,18,,4,0,35,13,,,,,,,,
Daniel Agger,2008,Defender,18,14,1,Denmark,1,0,0,1,0,,,,,,,,28,1,33,131,38,68,56,71,46,5,25,25,8,13,0,1,0,0,2,728,40.44,0,2,0,1,83,,2,0,13,1,,,,,,,,
James Wallace,2008,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Chris Brunt,2008,Midfielder,34,6,21,Northern Ireland,8,0,0,8,3,0.24,1,3,73,21,29,0,46,14,35,53,20,72,156,92,146,6,27,32,,,,0,,,2,1070,31.47,0,233,23,19,74,,3,0,31,1,,,,,,,,
Tal Ben Haim,2008,Defender,14,3,6,Israel,0,0,0,0,1,,,,,,,,33,1,31,144,49,73,61,78,47,7,21,12,3,20,0,1,1,0,0,582,41.57,0,4,25,0,38,,2,0,19,0,,,,,,,,
