Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Manuel Almunia,2009,Goalkeeper,29,18,7,Spain,,,,,,,,,,,,,,,,,,,,,,,,,10,31,0,3,,,1,582,20.07,,,,,128,0,1,0,1,,67,2,16,51,20,35,212,216
Petr Cech,2009,Goalkeeper,34,25,5,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,17,24,1,3,,,1,620,18.24,,,,,188,0,0,1,1,,64,1,27,74,18,22,197,240
Brede Hangeland,2009,Defender,32,11,12,Norway,1,1,0,0,0,,,,,,,,49,0,47,317,114,71,125,195,95,16,104,50,11,32,0,0,4,2,0,1330,41.56,0,0,0,0,84,,2,0,26,0,,,,,,,,
Claudio Pizarro,2009,Forward,0,0,0,Peru,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Ronald Zubar,2009,Defender,23,4,9,France,1,0,1,0,0,,,,,,,,70,4,56,147,50,83,76,153,100,6,52,35,5,31,1,0,2,0,2,800,34.78,0,60,20,2,57,,3,0,29,0,,,,,,,,
Gaël Givet,2009,Defender,34,11,13,France,2,1,0,1,1,,,,,,,,55,1,90,249,70,73,62,140,65,1,60,32,10,45,1,0,4,2,2,745,21.91,0,18,22,0,18,,3,0,19,0,,,,,,,,
Chris Lynch,2009,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Zac Aley,2009,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Segundo Castillo,2009,Midfielder,8,1,4,Ecuador,0,0,0,0,0,0.0,0,0,5,1,20,0,10,1,16,10,3,90,33,18,21,1,2,8,,,,0,,,0,226,28.25,0,0,0,0,19,,1,0,7,0,,,,,,,,
Tomas Pekhart,2009,Forward,0,0,0,Czech Republic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Fabio Borini,2009,Forward,4,3,0,Italy,0,0,0,0,0,0.0,0,0,3,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,0,18,4.5,0,2,,,,,0,0,1,0,,,,,,,,
Matt Hill,2009,Defender,2,0,2,England,0,0,0,0,0,,,,,,,,6,0,1,13,0,50,3,11,6,0,3,1,0,6,0,0,0,0,0,66,33.0,0,4,25,0,4,,0,0,4,0,,,,,,,,
Hassan Yebda,2009,Midfielder,18,5,9,Algeria,2,1,1,0,0,0.11,1,0,20,7,35,0,35,5,21,21,7,77,66,76,128,5,21,37,,,,0,,,0,516,28.67,0,34,9,0,22,,2,0,29,2,,,,,,,,
James Vaughan,2009,Forward,8,4,1,England,1,0,0,1,0,0.13,0,0,3,2,67,0,1,0,1,2,1,,,,,,,,,,,,,,0,20,2.5,0,1,,,,,0,0,6,1,,,,,,,,
Scott Malone,2009,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nani,2009,Midfielder,23,18,2,Portugal,4,0,4,0,1,0.17,0,1,62,22,35,0,48,12,21,11,1,77,106,121,145,29,9,36,,,,0,,,6,655,28.48,0,202,19,18,11,,1,1,23,3,,,,,,,,
Samuel Cox,2009,Defender,0,0,0,Guyana,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tomas Rosicky,2009,Midfielder,25,14,7,Czech Republic,3,0,2,1,1,0.12,0,0,40,14,35,0,23,9,18,7,1,78,82,91,69,22,10,16,,,,0,,,4,741,29.64,0,28,25,20,17,,1,0,12,0,,,,,,,,
Leon Osman,2009,Midfielder,26,12,5,England,2,1,0,1,2,0.08,0,0,48,10,21,0,54,18,75,37,5,74,98,121,151,23,14,26,,,,0,,,1,765,29.42,0,41,15,6,35,,3,0,28,1,,,,,,,,
Zoltán Gera,2009,Midfielder,27,8,12,Hungary,2,0,2,0,0,0.07,0,0,43,16,37,0,51,14,54,29,9,71,129,132,203,10,37,65,,,,0,,,3,877,32.48,0,26,27,8,23,,2,0,38,3,,,,,,,,
Hendry Thomas,2009,Midfielder,31,8,18,Honduras,0,0,0,0,0,0.0,0,0,18,4,22,0,142,3,81,82,19,76,151,203,169,1,30,47,,,,0,,,0,1184,38.19,0,3,33,5,128,,7,1,62,1,,,,,,,,
Ashley Cole,2009,Defender,27,19,4,England,4,1,0,3,0,,,,,,,,65,6,61,77,26,72,129,142,101,24,13,31,12,16,0,0,1,0,3,1037,38.41,0,50,22,5,44,,4,0,16,7,,,,,,,,
Michael Liddle,2009,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Emmanuel Eboué,2009,Defender,25,16,7,Cote D'Ivoire,1,0,1,0,0,,,,,,,,43,2,36,16,5,70,83,132,108,42,6,21,5,18,0,0,0,0,3,746,29.84,0,45,11,9,27,,4,0,20,4,,,,,,,,
Tony Warner,2009,Goalkeeper,0,0,0,Trinidad And Tobago,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Artur Krysiak,2009,Goalkeeper,0,0,0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Frank Fielding,2009,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bacary Sagna,2009,Defender,35,20,9,France,0,0,0,0,0,,,,,,,,62,2,78,135,42,73,144,168,119,9,56,34,10,36,0,0,1,0,3,1605,45.86,0,169,18,2,39,,3,0,24,0,,,,,,,,
Emmanuel Frimpong,2009,Midfielder,0,0,0,Ghana,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Hope Akpan,2009,Midfielder,0,0,0,Nigeria,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Hayden Mullins,2009,Midfielder,18,4,12,England,0,0,0,0,0,0.0,0,0,7,0,0,0,32,4,20,35,13,78,62,52,54,0,11,16,,,,1,,,0,520,28.89,0,11,18,2,21,,3,0,12,0,,,,,,,,
Aaron Ramsey,2009,Midfielder,18,13,2,Wales,3,0,2,1,0,0.17,0,0,20,6,30,0,26,6,18,7,2,65,54,61,65,10,13,9,,,,0,,,3,627,34.83,0,16,13,14,43,,0,0,12,0,,,,,,,,
Gareth Bale,2009,Forward,23,13,6,Wales,3,0,1,2,0,0.13,0,0,39,10,26,0,50,16,61,79,18,,,,,,,,,,,,,,5,607,26.39,0,149,,,,,2,0,22,3,,,,,,,,
Tom Donegan,2009,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gaël Kakuta,2009,Midfielder,1,1,0,The Democratic Republic Of Congo,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,,,,0,,,0,15,15.0,0,1,0,0,0,,0,0,0,0,,,,,,,,
Kieran Gibbs,2009,Defender,3,3,0,England,0,0,0,0,0,,,,,,,,10,1,11,12,10,70,16,20,16,3,5,8,0,3,0,0,1,0,0,165,55.0,0,11,18,1,4,,1,0,1,1,,,,,,,,
Steve Simonsen,2009,Goalkeeper,3,2,1,England,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,0,,,0,60,20.0,,,,,25,0,0,0,0,,12,0,2,13,1,3,6,33
Luis Jiménez,2009,Midfielder,11,4,4,Chile,1,0,1,0,0,0.09,1,0,14,4,29,0,13,6,9,1,0,54,32,36,57,10,4,11,,,,0,,,2,247,22.45,0,11,18,4,9,,3,0,20,4,,,,,,,,
Shaun Cummings,2009,Defender,0,0,0,Jamaica,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nat Wedderburn,2009,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David N'Gog,2009,Forward,24,12,4,France,5,2,2,1,2,0.21,0,0,40,14,35,0,12,8,10,9,5,,,,,,,,,,,,,,0,303,12.63,0,17,,,,,1,0,14,10,,,,,,,,
Theo Walcott,2009,Forward,23,13,7,England,3,0,1,2,0,0.13,0,0,35,14,40,0,14,8,8,4,2,,,,,,,,,,,,,,2,335,14.57,0,81,,,,,0,0,7,5,,,,,,,,
Richard Cresswell,2009,Forward,2,1,1,England,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0,1,2,2,,,,,,,,,,,,,,0,8,4.0,0,0,,,,,0,0,3,0,,,,,,,,
Leighton Baines,2009,Defender,37,16,8,England,1,0,0,1,1,,,,,,,,69,18,76,141,38,65,153,174,131,24,25,22,11,46,0,1,2,1,8,1464,39.57,0,309,23,1,72,,2,0,18,3,,,,,,,,
Fabian Delph,2009,Midfielder,8,3,3,England,0,0,0,0,0,0.0,0,0,3,0,0,0,16,1,6,8,1,69,20,27,18,4,2,2,,,,0,,,0,147,18.38,0,4,25,2,8,,3,0,7,0,,,,,,,,
Hérita Ilunga,2009,Defender,16,5,7,The Democratic Republic Of Congo,0,0,0,0,0,,,,,,,,35,2,15,61,17,86,56,75,64,6,15,21,1,27,0,0,0,0,1,545,34.06,0,17,24,2,10,,2,0,15,1,,,,,,,,
Yuri Zhirkov,2009,Midfielder,17,12,2,Russia,0,0,0,0,0,0.0,0,0,4,2,50,0,46,0,21,31,6,78,50,83,51,8,7,7,,,,0,,,2,511,30.06,0,41,32,1,8,,4,0,17,0,,,,,,,,
Thomas Sørensen,2009,Goalkeeper,33,8,12,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,11,35,0,2,,,0,694,21.03,,,,,201,0,0,0,0,,106,3,14,88,27,17,53,345
Andras Simon,2009,Forward,0,0,0,Hungary,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Isaiah Osbourne,2009,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Rhys Murphy,2009,Forward,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Elliot Omozusi,2009,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Andrea Dossena,2009,Defender,2,1,1,Italy,0,0,0,0,0,,,,,,,,2,0,0,0,0,50,4,4,4,0,1,0,0,1,0,0,0,0,0,24,12.0,0,3,33,0,1,,0,0,2,0,,,,,,,,
Gael N'Lundulu,2009,Forward,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Jason Scotland,2009,Forward,32,7,17,Trinidad And Tobago,1,0,0,1,3,0.03,0,0,40,13,33,0,11,10,6,0,0,,,,,,,,,,,,,,2,440,13.75,0,8,,,,,1,0,16,8,,,,,,,,
Phil Jagielka,2009,Defender,12,6,1,England,0,0,0,0,0,,,,,,,,23,1,25,133,34,87,54,66,28,0,32,13,5,10,1,0,2,0,0,517,43.08,0,11,27,1,63,,0,0,4,1,,,,,,,,
Kerrea Gilbert,2009,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Michael Tonge,2009,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David Dowson,2009,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Kyle Naughton,2009,Defender,1,1,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Péter Halmosi,2009,Midfielder,0,0,0,Hungary,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Fabio,2009,Defender,5,4,1,Brazil,0,0,0,0,0,,,,,,,,7,0,4,5,4,86,8,11,16,2,1,4,1,1,0,0,0,0,0,82,16.4,0,10,20,1,2,,0,0,3,0,,,,,,,,
Aaron Lennon,2009,Midfielder,22,12,6,England,3,0,2,1,1,0.14,0,0,25,13,52,0,27,8,20,9,0,89,85,110,84,40,0,7,,,,0,,,9,564,25.64,0,108,29,5,15,,1,0,6,4,,,,,,,,
Nathan Redmond,2009,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Steve Gohouri,2009,Defender,5,1,2,Cote D'Ivoire,1,0,1,0,0,,,,,,,,13,1,8,15,3,77,18,32,15,4,12,7,1,13,0,0,0,0,0,188,37.6,0,0,0,0,12,,2,0,7,0,,,,,,,,
Rafael,2009,Defender,8,6,0,Brazil,1,0,0,1,0,,,,,,,,48,1,19,33,9,69,32,77,39,9,8,6,2,5,0,0,1,0,1,368,46.0,0,29,21,1,16,,2,0,16,0,,,,,,,,
Roger Johnson,2009,Defender,38,13,14,England,0,0,0,0,1,,,,,,,,55,5,90,441,157,71,85,250,122,6,124,82,11,47,0,0,1,1,1,993,26.13,0,3,33,2,69,,8,0,23,4,,,,,,,,
Jose Baxter,2009,Forward,2,2,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,3,1.5,0,0,,,,,0,0,0,0,,,,,,,,
Calum Davenport,2009,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David Ball,2009,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Damien Plessis,2009,Midfielder,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Dave Parton,2009,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tim Howard,2009,Goalkeeper,38,16,9,United States,,,,,,,,,,,,,,,,,,,,,,,,,11,49,0,0,,,0,573,15.08,,,,,168,0,2,0,0,,113,2,17,48,28,15,221,353
Florent Cuvelier,2009,Midfielder,0,0,0,Belgium,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Liam Cooper,2009,Defender,2,0,2,Scotland,0,0,0,0,0,,,,,,,,3,0,4,22,3,100,2,8,3,1,3,3,0,7,0,0,0,0,0,21,10.5,0,0,0,0,3,,0,0,0,0,,,,,,,,
Seol Ki-Hyeon,2009,Midfielder,2,1,0,South Korea,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,100,2,3,1,0,1,0,,,,0,,,0,5,2.5,0,0,0,0,1,,0,0,0,0,,,,,,,,
Daniel Cousin,2009,Forward,3,0,3,Gabon,0,0,0,0,0,0.0,0,0,3,1,33,0,0,0,0,0,0,,,,,,,,,,,,,,0,26,8.67,0,1,,,,,0,0,1,0,,,,,,,,
Patrice Evra,2009,Defender,38,27,7,France,0,0,0,0,0,,,,,,,,102,10,73,127,37,74,187,267,197,49,68,41,16,27,0,0,2,1,3,1643,43.24,0,114,17,6,46,,5,0,40,6,,,,,,,,
Diego Penny,2009,Goalkeeper,1,0,1,Peru,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,0,18,18.0,,,,,6,0,0,0,0,,1,0,0,0,0,2,2,8
Amdy Faye,2009,Midfielder,0,0,0,Senegal,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Brian Easton,2009,Defender,0,0,0,Scotland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Karl Henry,2009,Midfielder,34,9,17,England,0,0,0,0,0,0.0,0,0,20,2,10,0,59,8,56,51,12,80,194,130,143,6,22,34,,,,0,,,0,1373,40.38,0,21,38,1,123,,6,1,57,0,,,,,,,,
Barry Ferguson,2009,Midfielder,37,13,14,Scotland,0,0,0,0,0,0.0,0,0,17,2,12,0,60,5,106,80,19,70,267,142,107,9,31,21,,,,0,,,0,2168,58.59,0,21,14,18,190,,7,1,42,1,,,,,,,,
David Button,2009,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nicky Featherstone,2009,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Paul Pogba,2009,Midfielder,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Dickson Etuhu,2009,Midfielder,20,7,8,Nigeria,0,0,0,0,0,0.0,0,0,10,3,30,0,47,2,35,31,8,72,75,82,66,5,22,15,,,,0,,,0,679,33.95,0,2,0,3,31,,3,0,36,0,,,,,,,,
Nick Blackman,2009,Forward,0,0,0,Barbados,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Chris Baird,2009,Defender,32,10,12,Northern Ireland,0,0,0,0,0,,,,,,,,59,6,98,141,41,85,149,134,94,4,46,31,11,36,2,0,0,0,1,1458,45.56,0,25,28,3,99,,4,0,27,0,,,,,,,,
Mark Connolly,2009,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ian Ashbee,2009,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Andy Keogh,2009,Forward,13,3,9,Ireland,1,1,0,0,2,0.08,0,0,24,5,21,0,8,7,9,12,4,,,,,,,,,,,,,,1,209,16.08,0,19,,,,,4,0,21,12,,,,,,,,
Lee Sawyer,2009,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kanu,2009,Forward,23,4,16,Nigeria,2,1,1,0,0,0.09,0,0,14,3,21,0,7,4,5,12,4,,,,,,,,,,,,,,2,309,13.43,0,6,,,,,0,0,10,7,,,,,,,,
Ryan Nelsen,2009,Defender,28,10,10,New Zealand,4,2,1,1,0,,,,,,,,46,5,50,321,98,59,54,159,90,4,93,46,7,38,0,1,1,0,1,642,22.93,0,4,25,2,41,,3,0,32,2,,,,,,,,
Matt Murray,2009,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Eduardo da Silva,2009,Forward,24,15,5,Croatia,2,0,2,0,1,0.08,0,0,43,17,40,0,7,11,13,1,0,,,,,,,,,,,,,,4,367,15.29,0,30,,,,,0,0,14,9,,,,,,,,
Corry Evans,2009,Midfielder,0,0,0,Northern Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Zurab Khizanishvili,2009,Defender,0,0,0,Georgia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nigel Quashie,2009,Midfielder,0,0,0,Scotland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Victor Anichebe,2009,Forward,11,7,2,Nigeria,1,0,0,1,0,0.09,0,0,14,4,29,0,2,7,9,4,2,,,,,,,,,,,,,,2,160,14.55,0,21,,,,,1,0,10,5,,,,,,,,
Rory Delap,2009,Midfielder,36,11,12,Ireland,0,0,0,0,0,0.0,0,0,22,4,18,0,58,5,77,98,34,69,90,148,142,14,60,48,,,,0,,,0,763,21.19,0,52,15,5,28,,3,0,32,2,,,,,,,,
Phil Bardsley,2009,Defender,26,9,12,Scotland,0,0,0,0,0,,,,,,,,56,3,35,109,31,68,80,96,85,9,12,14,3,34,0,0,0,0,0,626,24.08,0,61,10,0,43,,8,0,38,0,,,,,,,,
Louis Moult,2009,Forward,1,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,2,2.0,0,0,,,,,0,0,0,0,,,,,,,,
Ryan Babel,2009,Midfielder,25,10,9,Netherlands,4,0,3,1,1,0.16,0,0,31,11,35,0,18,7,12,10,0,72,52,58,114,25,8,20,,,,0,,,1,351,14.04,0,31,13,4,10,,1,0,20,4,,,,,,,,
Amine Linganzi,2009,Midfielder,1,1,0,Congo,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,3,1,0,2,2,2,0,2,0,,,,0,,,0,16,16.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nigel de Jong,2009,Midfielder,34,16,7,Netherlands,0,0,0,0,0,0.0,0,0,13,5,38,0,96,4,112,49,16,72,138,161,109,7,14,21,,,,0,,,0,1370,40.29,0,2,0,3,127,,7,0,44,0,,,,,,,,
David Dunn,2009,Midfielder,23,10,7,England,9,1,7,1,1,0.39,2,0,39,17,44,0,24,10,29,4,0,54,91,100,149,28,9,15,,,,0,,,2,649,28.22,0,79,39,14,41,,7,0,33,12,,,,,,,,
Nacer Barazite,2009,Forward,0,0,0,Netherlands,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Darren Ward,2009,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
El Hadji Diouf,2009,Midfielder,26,10,9,Senegal,3,2,1,0,1,0.12,0,0,20,8,40,0,31,5,36,17,6,74,129,110,157,13,27,35,,,,0,,,2,684,26.31,0,120,19,8,20,,3,0,29,9,,,,,,,,
Gary Gardner,2009,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Daniel Agger,2009,Defender,23,11,6,Denmark,0,0,0,0,0,,,,,,,,42,6,49,134,39,67,75,124,48,12,40,22,11,15,0,0,1,0,0,1014,44.09,0,7,0,0,111,,0,0,13,0,,,,,,,,
James Wallace,2009,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jan Sebek,2009,Goalkeeper,0,0,0,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Richard Stearman,2009,Defender,16,4,9,England,1,0,1,0,0,,,,,,,,33,2,19,64,16,79,23,75,57,3,15,12,2,20,0,0,1,0,0,335,20.94,0,16,19,0,21,,4,1,16,2,,,,,,,,
Tal Ben Haim,2009,Defender,22,4,15,Israel,0,0,0,0,0,,,,,,,,70,4,49,156,51,81,83,119,81,9,27,15,5,37,0,0,2,0,0,631,28.68,0,9,11,0,45,,4,0,32,0,,,,,,,,
Pascal Zuberbühler,2009,Goalkeeper,0,0,0,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Habib Beye,2009,Defender,6,2,3,Senegal,0,0,0,0,0,,,,,,,,8,0,10,32,10,88,7,17,17,1,7,3,1,7,0,0,0,0,0,151,25.17,0,7,43,0,7,,0,1,5,1,,,,,,,,
Samuel Galindo,2009,Midfielder,0,0,0,Bolivia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
